Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Rhodoluna limnophila strain 1B-Mac chromosome, complete genome",Rhodoluna limnophila,52,52,17%,6.00E-05,60.47,1424253,NZ_CP040508.1
"Janibacter limosus NBRC 16128, whole genome shotgun sequence",Janibacter limosus NBRC 16128,52,52,17%,6.00E-05,60.47,111669,NZ_BCSS01000006.1
"Sinomonas albida strain LC13 Scaffold22, whole genome shotgun sequence",Sinomonas albida,52,52,17%,6.00E-05,60.47,38986,NZ_SWDW01000022.1
"Corynebacterium ihumii strain GD7, whole genome shotgun sequence",Corynebacterium ihumii,52,52,17%,6.00E-05,58.14,763704,NZ_HG001320.1
"Gordonia paraffinivorans strain 3012STDY6756503, whole genome shotgun sequence",Gordonia paraffinivorans,52,52,17%,6.00E-05,62.79,1324495,NZ_CAACYD010000006.1
"Rothia kristinae strain FDAARGOS_864 chromosome, complete genome",Rothia kristinae,52,52,17%,6.00E-05,55.81,2377741,NZ_CP065738.1
"Gordonia soli NBRC 108243, whole genome shotgun sequence",Gordonia soli NBRC 108243,52,52,17%,7.00E-05,60.47,52859,NZ_BANX01000004.1
"Brevibacterium ravenspurgense strain CCUG56047 Bravens_contig000012, whole genome shotgun sequence",Brevibacterium ravenspurgense,52,52,17%,7.00E-05,55.81,296953,NZ_LQQC01000012.1
"Kocuria massiliensis strain Marseille-P3598, whole genome shotgun sequence",Kocuria massiliensis,52,52,17%,7.00E-05,58.14,272588,NZ_LT835159.1
"Mobiluncus holmesii ATCC 35242 SCAFFOLD1, whole genome shotgun sequence",Mobiluncus holmesii ATCC 35242,52,52,17%,7.00E-05,60.47,2090975,NZ_GL622346.1
"Mobiluncus curtisii ATCC 43063, complete sequence",Mobiluncus curtisii ATCC 43063,52,52,17%,7.00E-05,60.47,2146480,NC_014246.1
"Janibacter cremeus strain DSM 26154 Ga0104612_01, whole genome shotgun sequence",Janibacter cremeus,52,52,17%,7.00E-05,62.79,3307489,NZ_JACCAE010000001.1
"Prauserella rugosa strain DSM 43194 JD82DRAFT_unitig_0_quiver.1, whole genome shotgun sequence",Prauserella rugosa,51.6,51.6,17%,7.00E-05,60.47,5215897,NZ_VLJV01000001.1
"Isoptericola halotolerans strain KCTC 19046 Ga0400134_04, whole genome shotgun sequence",Isoptericola halotolerans,51.6,51.6,17%,7.00E-05,58.14,479066,NZ_JABEZU010000004.1
"Arcanobacterium urinimassiliense strain Marseille-P3248T, whole genome shotgun sequence",Arcanobacterium urinimassiliense,51.6,51.6,17%,8.00E-05,55.81,1679298,NZ_LT632435.1
"Isoptericola cucumis strain CCM 8653 sequence11, whole genome shotgun sequence",Isoptericola cucumis,51.6,51.6,17%,8.00E-05,60.47,178573,NZ_BMDG01000011.1
"Corynebacterium haemomassiliense strain Marseille-Q3615 NODE_1_length_1999713_cov_13.3187, whole genome shotgun sequence",Corynebacterium haemomassiliense,51.6,51.6,17%,8.00E-05,58.14,1999713,NZ_JACDTZ010000001.1
"Schaalia turicensis strain DSM 26658 Ga0104616_01, whole genome shotgun sequence",Schaalia turicensis,51.6,51.6,17%,8.00E-05,62.79,1475258,NZ_JACCAF010000001.1
"Streptomonospora salina strain DSM 44593 Ga0415179_01, whole genome shotgun sequence",Streptomonospora salina,51.6,51.6,17%,8.00E-05,65.12,5067856,NZ_JACHLY010000001.1
"Mycobacterium dioxanotrophicus strain PH-06 chromosome, complete genome",Mycobacterium dioxanotrophicus,51.6,51.6,17%,8.00E-05,58.14,7595921,NZ_CP020809.1
"Gordonia amicalis CCMA-559 Contig_11, whole genome shotgun sequence",Gordonia amicalis CCMA-559,51.6,51.6,17%,8.00E-05,62.79,80692,NZ_AWTB01000011.1
"Clavibacter michiganensis subsp. michiganensis strain UF1 chromosome, complete genome",Clavibacter michiganensis subsp. michiganensis,51.6,51.6,17%,8.00E-05,58.14,3271848,NZ_CP033724.1
"Luteimicrobium xylanilyticum strain HY-24 chromosome, complete genome",Luteimicrobium xylanilyticum,51.6,51.6,17%,8.00E-05,60.47,4208275,NZ_CP045529.1
"Amycolatopsis cihanbeyliensis strain DSM 45679 Ga0197559_11, whole genome shotgun sequence",Amycolatopsis cihanbeyliensis,51.6,51.6,17%,8.00E-05,60.47,6286745,NZ_VFML01000001.1
"Leifsonia psychrotolerans strain LI1 Ga0415210_01, whole genome shotgun sequence",Leifsonia psychrotolerans,51.6,51.6,17%,8.00E-05,58.14,3820245,NZ_JACCFM010000001.1
"Kineosphaera limosa strain DSM 14548 Ga0104570_01, whole genome shotgun sequence",Kineosphaera limosa,51.6,51.6,17%,8.00E-05,55.81,4944651,NZ_JACCBC010000001.1
"Collinsella ihuae isolate MGYG-HGUT-01538, whole genome shotgun sequence",Collinsella ihuae,51.6,51.6,17%,9.00E-05,58.14,199822,NZ_CABKVW010000005.1
"Mycobacterium parascrofulaceum ATCC BAA-614 SCAFFOLD4, whole genome shotgun sequence",Mycobacterium parascrofulaceum ATCC BAA-614,51.6,51.6,17%,9.00E-05,60.47,322500,NZ_GG770556.1
"Jonesia quinghaiensis DSM 15701 G538DRAFT_scaffold00004.4, whole genome shotgun sequence",Jonesia quinghaiensis DSM 15701,51.6,51.6,17%,9.00E-05,60.47,387952,NZ_KE383990.1
"Agromyces mediolanus strain JCM 3346 sequence01, whole genome shotgun sequence",Agromyces mediolanus,51.6,51.6,17%,9.00E-05,58.14,2064382,NZ_BMRJ01000001.1
"Lacisediminihabitans profunda strain CHu50b-6-2 contig_9, whole genome shotgun sequence",Lacisediminihabitans profunda,51.6,51.6,17%,9.00E-05,60.47,413391,NZ_VRMG01000009.1
"Jonesia denitrificans strain NCTC10816 chromosome 1, complete sequence",Jonesia denitrificans,51.6,51.6,17%,9.00E-05,60.47,2749647,NZ_LS483423.1
"Gordonia alkanivorans strain YC-RL2 chromosome, complete genome",Gordonia alkanivorans,51.6,51.6,17%,9.00E-05,62.79,4921996,NZ_CP027114.1
"Actinokineospora terrae strain DSM 44260, whole genome shotgun sequence",Actinokineospora terrae,51.6,51.6,17%,9.00E-05,62.79,74370,NZ_FOGI01000019.1
"Saccharomonospora glauca K62 chromosome, whole genome shotgun sequence",Saccharomonospora glauca K62,51.6,51.6,17%,9.00E-05,65.12,4538746,NZ_CM001484.1
"Gordonia namibiensis NBRC 108229, whole genome shotgun sequence",Gordonia namibiensis NBRC 108229,51.6,51.6,17%,9.00E-05,62.79,73249,NZ_BAHE01000053.1
"Herbiconiux ginsengi strain CGMCC 4.3491, whole genome shotgun sequence",Herbiconiux ginsengi,51.6,51.6,17%,9.00E-05,60.47,1756164,NZ_FNPZ01000001.1
"Mycolicibacterium cosmeticum strain DSM 44829, whole genome shotgun sequence",Mycolicibacterium cosmeticum,51.6,51.6,17%,9.00E-05,58.14,3205355,NZ_CCBB010000001.1
"Microbacterium trichothecenolyticum strain DSM 8608 RS82_contig000022, whole genome shotgun sequence",Microbacterium trichothecenolyticum,51.6,51.6,50%,9.00E-05,33.6,72367,NZ_JYJA01000022.1
"Glaciihabitans tibetensis strain CGMCC 1.12484 Ga0171600_105, whole genome shotgun sequence",Glaciihabitans tibetensis,51.6,51.6,17%,9.00E-05,60.47,359054,NZ_PVTL01000005.1
"Tetrasphaera australiensis Ben110, whole genome shotgun sequence",Tetrasphaera australiensis Ben110,51.6,51.6,17%,9.00E-05,60.47,4264973,NZ_HG764815.1
"Gordonia rubripertincta strain SD5 chromosome, complete genome",Gordonia rubripertincta,51.6,51.6,17%,9.00E-05,62.79,5104173,NZ_CP059694.1
"Actinokineospora cianjurensis strain DSM 45657 Ga0180969_101, whole genome shotgun sequence",Actinokineospora cianjurensis,51.6,51.6,17%,9.00E-05,62.79,3297612,NZ_RCDD01000001.1
"Nocardia panacis strain YIM PH 21724 NODE_1, whole genome shotgun sequence",Nocardia panacis,51.6,51.6,17%,1.00E-04,63.64,1126272,NZ_QZFU01000016.1
"Actinomyces mediterranea strain Marseille-P3257T, whole genome shotgun sequence",Actinomyces mediterranea,51.6,51.6,17%,1.00E-04,62.79,1506906,NZ_FTPB01000004.1
"Mycobacterium aquaticum strain RW6 NODE_9_length_217794_cov_43.4923, whole genome shotgun sequence",Mycobacterium aquaticum,51.2,51.2,17%,1.00E-04,58.14,217794,NZ_MVHF01000009.1
"Herbiconiux solani NBRC 106740, whole genome shotgun sequence",Herbiconiux solani NBRC 106740,51.2,51.2,17%,1.00E-04,60.47,443288,NZ_BCST01000003.1
"Acidipropionibacterium jensenii strain FAM 19038 chromosome, complete genome",Acidipropionibacterium jensenii,51.2,51.2,17%,1.00E-04,60.47,2999408,NZ_CP040635.1
"Corynebacterium dentalis strain Marseille-P4122, whole genome shotgun sequence",Corynebacterium dentalis,51.2,51.2,50%,1.00E-04,31.2,32075,NZ_OCTS01000010.1
"Miniimonas arenae strain KCTC 19750 contig28, whole genome shotgun sequence",Miniimonas arenae,51.2,51.2,17%,1.00E-04,60.47,40114,NZ_VENP01000028.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
