Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Acinetobacter boissieri strain ANC 4422, whole genome shotgun sequence",Acinetobacter boissieri,69.3,69.3,72%,6.00E-11,30.11,76133,NZ_FMYL01000012.1
"Lamprocystis purpurea DSM 4197 A39ODRAFT_scaffold_12.13, whole genome shotgun sequence",Lamprocystis purpurea DSM 4197,68.9,68.9,72%,7.00E-11,30.68,114429,NZ_KB902386.1
"Alcanivorax pacificus W11-5 chromosome, complete genome",Alcanivorax pacificus W11-5,68.6,68.6,71%,1.00E-10,31.46,4168427,NZ_CP004387.1
"Xanthomonas perforans strain DSM 18975 2Farrow, whole genome shotgun sequence",Xanthomonas perforans,68.2,68.2,72%,1.00E-10,30.68,18815,NZ_JABFFS010000003.1
"Permianibacter aggregans strain HW001 chromosome, complete genome",Permianibacter aggregans,67.8,67.8,50%,2.00E-10,36.29,4266648,NZ_CP037953.1
"Lamprocystis purpurea DSM 4197 A39ODRAFT_scaffold_18.19, whole genome shotgun sequence",Lamprocystis purpurea DSM 4197,67.4,67.4,72%,2.00E-10,30.68,99344,NZ_KB902452.1
"Thalassolituus oleivorans MIL-1, complete sequence",Thalassolituus oleivorans MIL-1,67.4,67.4,50%,3.00E-10,34.4,3920328,NC_020888.1
"Thioalkalivibrio thiocyanodenitrificans ARhD 1 scaffold1, whole genome shotgun sequence",Thioalkalivibrio thiocyanodenitrificans ARhD 1,66.2,125,70%,7.00E-10,34.35,3405355,NZ_KB900536.1
"Bermanella marisrubri strain RED65 chromosome, complete genome",Bermanella marisrubri,66.2,66.2,50%,7.00E-10,31.97,3505998,NZ_CP051183.1
"Pseudomonas ficuserectae strain ICMP 7849 PfiICMP7849_Contig_185, whole genome shotgun sequence",Pseudomonas ficuserectae,65.9,65.9,72%,9.00E-10,30.68,3969,NZ_RBSO01000223.1
"Pseudomonas syringae pv. tomato str. DC3000 plasmid pDC3000A, complete sequence",Pseudomonas syringae pv. tomato str. DC3000,65.9,65.9,72%,1.00E-09,30.68,73661,NC_004633.1
"Aeromonas cavernicola strain DSM 24474 A.cavernicola_R1_new_contig_115, whole genome shotgun sequence",Aeromonas cavernicola,65.5,65.5,74%,1.00E-09,27.47,5477,NZ_PGGC01000114.1
"Erwinia persicina strain DOAB1061 DOAB1061_contig_10, whole genome shotgun sequence",Erwinia persicina,64.7,64.7,80%,2.00E-09,28.06,123563,NZ_JACONS010000010.1
"Thiohalospira halophila DSM 15071 strain HL 3, whole genome shotgun sequence",Thiohalospira halophila DSM 15071,64.3,64.3,48%,3.00E-09,35.48,248128,NZ_FOMJ01000003.1
"Erwinia rhapontici strain H1 map unlocalized plasmid unnamed ref_17_len:129826, whole genome shotgun sequence",Erwinia rhapontici,64.3,64.3,80%,3.00E-09,28.06,129826,NZ_VRKO01000007.1
"Thioalkalivibrio denitrificans strain ALJD Ga0073317_1062, whole genome shotgun sequence",Thioalkalivibrio denitrificans,63.9,63.9,53%,4.00E-09,33.59,52435,NZ_MVBK01000062.1
"Acinetobacter chinensis strain WCHAc010005 plasmid pNDM1_010005, complete sequence",Acinetobacter chinensis,63.9,63.9,80%,4.00E-09,24.49,39357,NZ_CP032132.1
"Acinetobacter bereziniae strain HPC229 plasmid pNDM229, whole genome shotgun sequence",Acinetobacter bereziniae,63.9,63.9,80%,4.00E-09,24.49,44560,NZ_CM012324.1
"Acinetobacter cumulans strain WCHAc060092 plasmid pNDM1_060092, complete sequence",Acinetobacter cumulans,63.9,63.9,80%,4.00E-09,24.49,48560,NZ_CP035935.1
"Cocleimonas flava strain DSM 24830 Ga0310460_102, whole genome shotgun sequence",Cocleimonas flava,63.9,63.9,50%,4.00E-09,31.75,1280065,NZ_SMFQ01000003.1
"Acinetobacter sichuanensis strain WCHAc060041, whole genome shotgun sequence",Acinetobacter sichuanensis,63.2,63.2,63%,8.00E-09,30.97,8027,NZ_PYIX02000071.1
"Edaphovirga cremea strain DSM 105170 Scaffold8, whole genome shotgun sequence",Edaphovirga cremea,63.2,63.2,82%,8.00E-09,27.23,222130,NZ_QOVA01000008.1
"Thiohalophilus thiocyanatoxydans strain DSM 16326 Ga0244672_108, whole genome shotgun sequence",Thiohalophilus thiocyanatoxydans,63.2,63.2,50%,8.00E-09,32.26,132829,NZ_SOQX01000008.1
"Luteimonas padinae strain KCTC 52403 sequence09, whole genome shotgun sequence",Luteimonas padinae,62.8,62.8,66%,1.00E-08,32.72,192421,NZ_BMZT01000009.1
"Endozoicomonas atrinae strain WP70 NODE_41, whole genome shotgun sequence",Endozoicomonas atrinae,62.4,62.4,49%,1.00E-08,34.17,34812,NZ_LUKQ02000041.1
"Metallibacterium scheffleri strain DKE6 Contig_1, whole genome shotgun sequence",Metallibacterium scheffleri,62,62,70%,2.00E-08,31.4,1178339,NZ_LDOS01000001.1
"Erwinia pyrifoliae strain EpK1/15 plasmid pEP48, complete sequence",,62,62,80%,2.00E-08,28.28,48456,NZ_CP023568.1
"Photobacterium piscicola strain NCCB 100098T, whole genome shotgun sequence",Photobacterium piscicola,62,62,69%,2.00E-08,30.81,20491,NZ_FUZI01000018.1
"Photobacterium toruni strain CECT 9189T, whole genome shotgun sequence",Photobacterium toruni,62,62,69%,2.00E-08,30.81,27782,NZ_FUWP01000034.1
"Pantoea agglomerans strain L15 plasmid pPagL15_3, complete sequence",Pantoea agglomerans,61.2,61.2,53%,3.00E-08,32.31,66484,NZ_CP034151.1
"[Curtobacterium] plantarum strain LMG 16222 LMG16222.00014, whole genome shotgun sequence",[Curtobacterium] plantarum,61.2,61.2,53%,3.00E-08,32.31,74430,NZ_RHDS01000014.1
"Thiogranum longum strain DSM 19610 Ga0244536_11, whole genome shotgun sequence",Thiogranum longum,61.2,61.2,81%,3.00E-08,26,2916906,NZ_SMFX01000001.1
"Wenzhouxiangella marina strain KCTC 42284 chromosome, complete genome",Wenzhouxiangella marina,60.8,111,51%,4.00E-08,33.1,3675202,NZ_CP012154.1
"Photobacterium kishitanii strain FS-8.1 CFSAN065469_36, whole genome shotgun sequence",Photobacterium kishitanii,60.8,60.8,69%,4.00E-08,30.23,25134,NZ_PYNE01000036.1
"Pseudoxanthomonas sangjuensis strain DSM 28345 NODE_5_length_154025_cov_17.1703, whole genome shotgun sequence",Pseudoxanthomonas sangjuensis,60.8,60.8,50%,4.00E-08,34.15,154025,NZ_PDWR01000005.1
"Acinetobacter cumulans strain WCHAc060092 plasmid p3_060092, complete sequence",Acinetobacter cumulans,60.5,60.5,63%,5.00E-08,29.68,12247,NZ_CP035938.1
Pseudolysobacter antarcticus strain AQ6-296 plasmid unnamed1,Pseudolysobacter antarcticus,60.5,60.5,54%,6.00E-08,31.34,17196,NZ_CP035703.1
"Oceanobacter kriegii DSM 6294 G516DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Oceanobacter kriegii DSM 6294,60.1,60.1,49%,7.00E-08,34.13,658372,NZ_AUGV01000003.1
"Psychrobacter pygoscelis strain I-STPP5b NODE_1_length_1204996_cov_71.163150, whole genome shotgun sequence",Psychrobacter pygoscelis,60.1,60.1,66%,7.00E-08,25.31,1204996,NZ_RQRU01000001.1
"Steroidobacter soli strain JW-3 Scaffold2_1, whole genome shotgun sequence",Steroidobacter soli,60.1,114,50%,7.00E-08,30.95,1621979,NZ_RYEV01000003.1
"Thioalbus denitrificans strain DSM 26407 Ga0244567_103, whole genome shotgun sequence",Thioalbus denitrificans,60.1,60.1,60%,8.00E-08,31.76,344326,NZ_QPJY01000003.1
"Methylovulum psychrotolerans strain Sph1 AADEFJLK_51, whole genome shotgun sequence",Methylovulum psychrotolerans,59.7,59.7,49%,1.00E-07,32.79,2870,NZ_PGFZ01000051.1
"Acinetobacter kyonggiensis strain ANC 5109, whole genome shotgun sequence",Acinetobacter kyonggiensis,59.7,59.7,61%,1.00E-07,30,19005,NZ_FNPK01000035.1
"Pseudoxanthomonas kalamensis DSM 18571 NODE_1_length_877852_cov_57.7582, whole genome shotgun sequence",Pseudoxanthomonas kalamensis DSM 18571,59.7,59.7,50%,1.00E-07,34.96,877852,NZ_PDWQ01000001.1
"Sedimenticola selenatireducens DSM 17993 A3GODRAFT_scaffold_16.17, whole genome shotgun sequence",Sedimenticola selenatireducens DSM 17993,59.7,59.7,71%,1.00E-07,25.71,142666,NZ_KE386615.1
"Acinetobacter harbinensis strain HITLi 7 Scaffold3, whole genome shotgun sequence",Acinetobacter harbinensis,59.3,59.3,61%,1.00E-07,30,68563,NZ_JXBK01000003.1
"Acinetobacter piscicola strain LW15 contig37, whole genome shotgun sequence",Acinetobacter piscicola,59.3,59.3,61%,1.00E-07,30,22381,NZ_NIFO01000037.1
"Acinetobacter chinensis strain WCHAc010005 plasmid pOXA58_010005, complete sequence",Acinetobacter chinensis,59.3,59.3,61%,1.00E-07,30,66715,NZ_CP032133.1
"Methylotetracoccus oryzae strain C50C1 NODE_6_length_234879_cov_266.654859, whole genome shotgun sequence",Methylotetracoccus oryzae,59.3,59.3,67%,2.00E-07,31.1,234879,NZ_SRSH01000006.1
"Silanimonas lenta DSM 16282 G408DRAFT_scaffold00002.2, whole genome shotgun sequence",Silanimonas lenta DSM 16282,59.3,59.3,50%,2.00E-07,35.66,500929,NZ_KE386844.1
"Inmirania thermothiophila strain DSM 100275 Ga0244718_11, whole genome shotgun sequence",Inmirania thermothiophila,58.9,58.9,51%,2.00E-07,34.4,1161603,NZ_RJVI01000001.1
"Thioalkalivibrio denitrificans strain ALJD Ga0073317_1035, whole genome shotgun sequence",Thioalkalivibrio denitrificans,58.5,58.5,50%,2.00E-07,34.11,75774,NZ_MVBK01000035.1
"Dasania marina DSM 21967 B067DRAFT_scaffold_4.5, whole genome shotgun sequence",Dasania marina DSM 21967,58.5,58.5,50%,3.00E-07,33.6,207945,NZ_KB891587.1
"Lysobacter spongiicola DSM 21749, whole genome shotgun sequence",Lysobacter spongiicola DSM 21749,58.5,58.5,71%,3.00E-07,32.57,235908,NZ_FUXP01000004.1
"Photobacterium leiognathi subsp. mandapamensis svers.1.1., whole genome shotgun sequence",Photobacterium leiognathi subsp. mandapamensis svers.1.1.,58.2,58.2,69%,3.00E-07,29.65,17547,NZ_DF093603.1
"Wenzhouxiangella sediminis strain XDB06 85, whole genome shotgun sequence",Wenzhouxiangella sediminis,58.2,58.2,71%,3.00E-07,28,53301,NZ_QUZK01000044.1
"Thermomonas carbonis strain KCTC 42013 sequence01, whole genome shotgun sequence",Thermomonas carbonis,58.2,109,65%,4.00E-07,32.05,2097316,NZ_BMZL01000001.1
"Xenorhabdus ishibashii strain DSM 22670 Xish_3, whole genome shotgun sequence",Xenorhabdus ishibashii,57.8,57.8,53%,4.00E-07,30.77,63840,NZ_NJAK01000003.1
"Arenicella chitinivorans strain KCTC 12711 sequence02, whole genome shotgun sequence",Arenicella chitinivorans,57.8,57.8,50%,4.00E-07,31.45,1039828,NZ_BMXA01000002.1
"Aestuariirhabdus litorea strain GTF13 GTF13_2, whole genome shotgun sequence",Aestuariirhabdus litorea,57.8,57.8,49%,4.00E-07,32.5,1426534,NZ_QWEZ01000002.1
"Photobacterium lucens strain CAIM 1938 M0903B_19, whole genome shotgun sequence",Photobacterium lucens,57.8,57.8,69%,4.00E-07,29.65,11218,NZ_SSHW01000019.1
"Pseudoxanthomonas wuyuanensis strain CGMCC 1.10978, whole genome shotgun sequence",Pseudoxanthomonas wuyuanensis,57.8,57.8,50%,4.00E-07,32.52,280680,NZ_OCND01000007.1
"Sedimenticola thiotaurini strain SIP-G1, complete sequence",Sedimenticola thiotaurini,57.8,114,71%,5.00E-07,27.16,3928944,NZ_CP011412.1
"Kangiella geojedonensis strain YCS-5 chromosome, complete genome",Kangiella geojedonensis,57.8,57.8,69%,5.00E-07,26.55,2495242,NZ_CP010975.1
"Thiohalospira halophila DSM 15071 strain HL 3, whole genome shotgun sequence",Thiohalospira halophila DSM 15071,57.4,57.4,50%,5.00E-07,32.26,293104,NZ_FOMJ01000002.1
"Arsenophonus nasoniae DSM 15247 G468DRAFT_scaffold00098.98_C, whole genome shotgun sequence",Arsenophonus nasoniae DSM 15247,57,57,50%,7.00E-07,32.52,8865,NZ_AUCC01000102.1
"Kangiella sediminilitoris strain KCTC 23892 chromosome, complete genome",Kangiella sediminilitoris,57.4,57.4,63%,7.00E-07,26.92,2496140,NZ_CP012418.1
"Luteimonas marina strain FR1330 scaffold5, whole genome shotgun sequence",Luteimonas marina,57,57,61%,7.00E-07,31.79,502143,NZ_VOHK01000005.1
"Xanthomonas cassavae CFBP 4642 chromosome, whole genome shotgun sequence",Xanthomonas cassavae CFBP 4642,57,113,47%,7.00E-07,34.48,5197712,NZ_CM002139.1
"Luteimonas lumbrici strain 1.1416 NODE_1, whole genome shotgun sequence",Luteimonas lumbrici,57,57,50%,9.00E-07,35.77,2342113,NZ_ML636798.1
"Sedimenticola selenatireducens DSM 17993 A3GODRAFT_scaffold_22.23_C, whole genome shotgun sequence",Sedimenticola selenatireducens DSM 17993,56.6,56.6,49%,1.00E-06,30.83,78024,NZ_ATZE01000027.1
"Halofilum ochraceum strain XJ16 contig17, whole genome shotgun sequence",Halofilum ochraceum,56.6,56.6,49%,1.00E-06,32.23,160368,NZ_LVEG02000017.1
"Arsenophonus nasoniae DSM 15247 G468DRAFT_scaffold00040.40, whole genome shotgun sequence",Arsenophonus nasoniae DSM 15247,56.6,56.6,53%,1.00E-06,30.77,32839,NZ_KE386918.1
"Lysobacter capsici strain KNU-14 chromosome, complete genome",Lysobacter capsici,56.6,108,71%,1.00E-06,30.29,6270417,NZ_CP023465.1
"Pantoea cypripedii strain LMG 2657 Contig0002_, whole genome shotgun sequence",Pantoea cypripedii,56.6,56.6,69%,1.00E-06,28.82,1415896,NZ_MLJI01000002.1
"Acinetobacter brisouii CIP 110357 adgTE-supercont2.4, whole genome shotgun sequence",Acinetobacter brisouii CIP 110357,56.2,56.2,61%,1.00E-06,28.67,86482,NZ_KI530765.1
"Psychrobacter piechaudii isolate Psychrobacter_piechaudii, whole genome shotgun sequence",Psychrobacter piechaudii,56.2,56.2,66%,1.00E-06,24.07,6992,NZ_FUGE01000062.1
"Porticoccus hydrocarbonoclasticus MCTG13d U740DRAFT_scf7180000000004_quiver_dupTrim_6659.1_C, whole genome shotgun sequence",Porticoccus hydrocarbonoclasticus MCTG13d,56.2,56.2,49%,2.00E-06,32.54,2474654,NZ_JQMM01000001.1
"Steroidobacter cummioxidans strain 35Y AUR_c4.4, whole genome shotgun sequence",Steroidobacter cummioxidans,56.2,56.2,50%,2.00E-06,30.16,307761,NZ_LSRW01000004.1
"Luteimonas gilva strain H23 H23_2, whole genome shotgun sequence",Luteimonas gilva,55.8,55.8,71%,2.00E-06,29.14,1223489,NZ_SZUA01000002.1
"Pseudoxanthomonas suwonensis strain DSM 17175 NODE_19_length_82300_cov_11.5939, whole genome shotgun sequence",Pseudoxanthomonas suwonensis,55.8,55.8,50%,2.00E-06,35.77,82298,NZ_PDWP01000019.1
"Acinetobacter kookii strain ANC 4667, whole genome shotgun sequence",Acinetobacter kookii,55.8,55.8,66%,2.00E-06,25.15,141829,NZ_FMYO01000008.1
"Steroidobacter agariperforans strain KA5-B Scaffold1_1, whole genome shotgun sequence",Steroidobacter agariperforans,55.8,109,50%,2.00E-06,31.78,3226935,NZ_RYFW01000001.1
"Aquisalimonas asiatica strain CGMCC 1.6291, whole genome shotgun sequence",Aquisalimonas asiatica,55.5,55.5,49%,2.00E-06,33.33,1002722,NZ_FOEG01000001.1
"Actinobacillus seminis strain NCTC10851, whole genome shotgun sequence",Actinobacillus seminis,55.5,55.5,63%,2.00E-06,27.1,2441200,NZ_UFSB01000001.1
"Pseudoxanthomonas dokdonensis strain DSM 21858 contig_1, whole genome shotgun sequence",Pseudoxanthomonas dokdonensis,55.5,55.5,50%,3.00E-06,35.25,325708,NZ_LDJL01000001.1
"Luteimonas aestuarii strain B9 Scaffold6_1, whole genome shotgun sequence",Luteimonas aestuarii,55.5,55.5,71%,3.00E-06,29.14,198076,NZ_SMTF01000006.1
"Pseudoxanthomonas koreensis strain KCTC 12208 NODE_12_length_73459_cov_13.0236, whole genome shotgun sequence",Pseudoxanthomonas koreensis,55.1,55.1,61%,3.00E-06,31.33,73458,NZ_PDWM01000012.1
"Steroidobacter cummioxidans strain 35Y AUR_c2.2, whole genome shotgun sequence",Steroidobacter cummioxidans,55.1,55.1,50%,3.00E-06,31.78,177927,NZ_LSRW01000002.1
"Xanthomonas cucurbitae strain ATCC 23378 chromosome, complete genome",Xanthomonas cucurbitae,55.1,106,50%,3.00E-06,34.15,4601253,NZ_CP033326.1
"Psychrobacter phenylpyruvicus DSM 7000 = NBRC 102152, whole genome shotgun sequence",Psychrobacter phenylpyruvicus DSM 7000 = NBRC 102152,55.1,55.1,66%,3.00E-06,24.07,140633,NZ_BCUH01000003.1
"Sulfurifustis variabilis strain skN76 chromosome, complete genome",Sulfurifustis variabilis,55.1,55.1,51%,3.00E-06,31.2,3958814,NZ_AP014936.1
"Kangiella spongicola strain ATCC BAA-2076 NODE_2_length_675233_cov_235.540066, whole genome shotgun sequence",Kangiella spongicola,55.1,55.1,63%,4.00E-06,26.92,675233,NZ_QICH01000002.1
"Psychrobacter pasteurii isolate Psychrobacter_pasteurii, whole genome shotgun sequence",Psychrobacter pasteurii,55.1,55.1,66%,4.00E-06,23.46,30341,NZ_FUGD01000033.1
"Alteromonas facilis strain P0213 contig3, whole genome shotgun sequence",Alteromonas facilis,55.1,55.1,83%,4.00E-06,26.21,687814,NZ_PEAY01000003.1
"Pseudoxanthomonas daejeonensis strain DSM 17801 NODE_1_length_382093_cov_31.814, whole genome shotgun sequence",Pseudoxanthomonas daejeonensis,55.1,55.1,65%,4.00E-06,31.48,382093,NZ_PDWN01000001.1
"Moraxella osloensis strain CCUG 350 chromosome, complete genome",Moraxella osloensis,54.7,105,61%,5.00E-06,27.33,2434688,NZ_CP014234.1
"Luteimonas mephitis DSM 12574 H570DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Luteimonas mephitis DSM 12574,54.7,54.7,62%,5.00E-06,31.58,510129,NZ_AULN01000013.1
"Vulcaniibacterium thermophilum strain KCTC 32020 Scaffold21, whole genome shotgun sequence",Vulcaniibacterium thermophilum,54.3,54.3,60%,6.00E-06,33.78,51163,NZ_VOHJ01000021.1
"Lysobacter niastensis strain DSM 18481 Contig_2, whole genome shotgun sequence",Lysobacter niastensis,54.3,54.3,62%,6.00E-06,32.24,503427,NZ_JADLZT010000002.1
"Pseudoxanthomonas kaohsiungensis strain DSM 17583 NODE_2_length_438044_cov_78.4255, whole genome shotgun sequence",Pseudoxanthomonas kaohsiungensis,54.3,54.3,61%,6.00E-06,32.67,438044,NZ_PDWO01000002.1
"Lysobacter gummosus strain 3.2.11 chromosome, complete genome",Lysobacter gummosus,54.3,105,71%,6.00E-06,28.57,6056618,NZ_CP011131.1
"Moraxella bovoculi strain 58086 chromosome, complete genome",Moraxella bovoculi,54.3,54.3,17%,7.00E-06,58.14,2138650,NZ_CP011381.2
"Arenicella xantha strain DSM 24032 Ga0244552_105, whole genome shotgun sequence",Arenicella xantha,53.9,53.9,50%,8.00E-06,30.65,316535,NZ_QNRT01000005.1
"Acinetobacter vivianii strain CCM 8642 sequence15, whole genome shotgun sequence",Acinetobacter vivianii,53.9,53.9,50%,8.00E-06,30.89,39067,NZ_BMDR01000015.1
"Pseudoalteromonas translucida chromosome I, complete sequence",Pseudoalteromonas translucida,53.9,53.9,18%,8.00E-06,55.56,3214944,NC_007481.1
"Lysobacter concretionis Ko07 = DSM 16239 strain Ko07 contig1, whole genome shotgun sequence",Lysobacter concretionis Ko07 = DSM 16239,53.9,53.9,17%,9.00E-06,67.44,579565,NZ_AVPS01000001.1
"Kangiella koreensis DSM 16069, complete sequence",Kangiella koreensis DSM 16069,53.9,53.9,17%,9.00E-06,62.79,2852073,NC_013166.1
"Lysobacter segetis strain 17J68-2 scf7180000000542, whole genome shotgun sequence",Lysobacter segetis,53.9,53.9,17%,9.00E-06,65.12,58545,NZ_SMRQ01000005.1
"Povalibacter uvarum strain DSM 26723 Ga0415266_06, whole genome shotgun sequence",Povalibacter uvarum,53.9,53.9,50%,9.00E-06,29.46,659560,NZ_JACHHZ010000006.1
"Pseudoxanthomonas indica strain P15, whole genome shotgun sequence",Pseudoxanthomonas indica,53.9,53.9,50%,9.00E-06,34.15,2315840,NZ_FUZV01000001.1
"Lysobacter spongiae strain 119BY6-57 NODE_4_length_213734_cov_90.164269, whole genome shotgun sequence",Lysobacter spongiae,53.9,53.9,17%,9.00E-06,65.12,213734,NZ_JACHTF010000004.1
"Povalibacter uvarum strain DSM 26723 Ga0415266_07, whole genome shotgun sequence",Povalibacter uvarum,53.9,53.9,18%,1.00E-05,55.56,287692,NZ_JACHHZ010000007.1
"Lysobacter alkalisoli strain SJ-36 chromosome, complete genome",Lysobacter alkalisoli,53.5,53.5,17%,1.00E-05,65.12,3857091,NZ_CP041242.1
"Rehaibacterium terrae strain DSM 25897 Ga0415263_08, whole genome shotgun sequence",Rehaibacterium terrae,53.5,53.5,50%,1.00E-05,34.43,127153,NZ_JACHHX010000008.1
"Kangiella aquimarina DSM 16071 B158DRAFT_scaffold_0.1, whole genome shotgun sequence",Kangiella aquimarina DSM 16071,53.5,53.5,17%,1.00E-05,60.47,1943127,NZ_KB893650.1
"Kangiella profundi strain FT102 chromosome, complete genome",Kangiella profundi,53.5,53.5,17%,1.00E-05,60.47,2653010,NZ_CP025120.1
"Sulfurivirga caldicuralii strain DSM 17737, whole genome shotgun sequence",Sulfurivirga caldicuralii,53.5,53.5,17%,1.00E-05,67.44,121794,NZ_FSRE01000004.1
"Xanthomonas sontii strain ASD011 scf_13134_9, whole genome shotgun sequence",Xanthomonas sontii,53.5,53.5,50%,1.00E-05,33.33,170749,NZ_WJPN01000009.1
"Acinetobacter albensis strain ANC 4874, whole genome shotgun sequence",Acinetobacter albensis,53.5,53.5,66%,1.00E-05,24.54,213967,NZ_FMBK01000004.1
"Vulcaniibacterium thermophilum strain KCTC 32020 Scaffold3, whole genome shotgun sequence",Vulcaniibacterium thermophilum,53.1,53.1,17%,1.00E-05,65.12,165579,NZ_VOHJ01000003.1
"Lysobacter aestuarii strain JCM 31130 277, whole genome shotgun sequence",Lysobacter aestuarii,53.1,53.1,17%,2.00E-05,65.12,13603,NZ_VICE01000135.1
"Lysobacter antibioticus strain 76 chromosome, complete genome",Lysobacter antibioticus,53.1,104,71%,2.00E-05,29.71,5916388,NZ_CP011129.1
"Xanthomonas maliensis strain LMG 27592 LMG27592_contig_21, whole genome shotgun sequence",Xanthomonas maliensis,53.1,53.1,50%,2.00E-05,33.33,265116,NZ_NSET01000021.1
"Lysobacter maris strain HZ9B chromosome, complete genome",Lysobacter maris,53.1,53.1,17%,2.00E-05,62.79,4018049,NZ_CP029843.1
"Xanthomonas sacchari strain CFBP4641 Xs-CFBP4641-G117, whole genome shotgun sequence",,53.1,53.1,50%,2.00E-05,33.33,105761,NZ_MDEK01000017.1
"Pseudomonas cuatrocienegasensis strain CIP 109853, whole genome shotgun sequence",Pseudomonas cuatrocienegasensis,52.8,52.8,71%,2.00E-05,33.52,39561,NZ_FOFP01000028.1
"Thiomicrospira cyclica ALM1, complete sequence",Thiomicrospira cyclica ALM1,52.8,52.8,17%,2.00E-05,60.47,1932455,NC_015581.1
"Vulcaniibacterium tengchongense strain DSM 25623 Ga0244695_102, whole genome shotgun sequence",Vulcaniibacterium tengchongense,52.8,52.8,62%,2.00E-05,32.89,909848,NZ_RKQN01000002.1
"Thioalbus denitrificans strain DSM 26407 Ga0244567_101, whole genome shotgun sequence",Thioalbus denitrificans,52.8,52.8,18%,2.00E-05,62.22,958330,NZ_QPJY01000001.1
"Thiomicrorhabdus arctica DSM 13458 F612DRAFT_scaffold00002.2, whole genome shotgun sequence",Thiomicrorhabdus arctica DSM 13458,52.8,52.8,17%,2.00E-05,62.79,237515,NZ_KB905900.1
"Chiayiivirga flava strain DSM 24163 Ga0415248_02, whole genome shotgun sequence",Chiayiivirga flava,52.8,52.8,17%,2.00E-05,62.79,1000022,NZ_JACHHP010000002.1
"Thiomicrospira aerophila AL3 chromosome, complete genome",Thiomicrospira aerophila AL3,52.8,52.8,17%,2.00E-05,60.47,2158359,NZ_CP007030.1
"Marinicella litoralis strain DSM 25488 Ga0215704_103, whole genome shotgun sequence",Marinicella litoralis,52.4,52.4,17%,2.00E-05,60.47,591005,NZ_SNZB01000003.1
"Sulfuricaulis limicola strain HA5 chromosome, complete genome",Sulfuricaulis limicola,52.4,52.4,50%,3.00E-05,29.84,2864672,NZ_AP014879.1
"Lysobacter silvisoli strain zong2l5 contig3, whole genome shotgun sequence",Lysobacter silvisoli,52.4,52.4,17%,3.00E-05,65.12,623154,NZ_QTSU01000003.1
"Lysobacter defluvii IMMIB APB-9 = DSM 18482 G545DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Lysobacter defluvii IMMIB APB-9 = DSM 18482,52.4,52.4,61%,3.00E-05,30.46,220892,NZ_AUHT01000012.1
"Pseudoxanthomonas jiangsuensis strain DSM 22398 NODE_2_length_242659_cov_33.7735, whole genome shotgun sequence",Pseudoxanthomonas jiangsuensis,52.4,52.4,50%,3.00E-05,34.15,242659,NZ_PDWL01000002.1
"Thioflexothrix psekupsii strain D3 unitig_57, whole genome shotgun sequence",Thioflexothrix psekupsii,52.4,52.4,17%,3.00E-05,64.29,731864,NZ_MSLT01000006.1
"Pleionea mediterranea strain DSM 25350 Ga0215703_108, whole genome shotgun sequence",Pleionea mediterranea,52.4,52.4,80%,3.00E-05,24.38,248208,NZ_QGGU01000008.1
"Enterovibrio nigricans DSM 22720, whole genome shotgun sequence",Enterovibrio nigricans DSM 22720,51.6,51.6,18%,3.00E-05,58.7,1051,NZ_FUXU01000239.1
"Rudaea cellulosilytica DSM 22992 F455DRAFT_scaffold00001.1, whole genome shotgun sequence",Rudaea cellulosilytica DSM 22992,52,52,17%,3.00E-05,62.79,2253357,NZ_KB899241.1
"Ahniella affigens strain D13 chromosome, complete genome",Ahniella affigens,52,52,71%,3.00E-05,29.14,5971549,NZ_CP027860.1
"Psychrobacter sanguinis strain SM868 contig1, whole genome shotgun sequence",Psychrobacter sanguinis,52,52,54%,4.00E-05,26.67,743531,NZ_WFKQ01000001.1
"Lysobacter enzymogenes strain M497-1 chromosome, complete genome",Lysobacter enzymogenes,52,52,62%,4.00E-05,29.61,6096022,NZ_AP014940.1
"Lysobacter spongiicola DSM 21749, whole genome shotgun sequence",Lysobacter spongiicola DSM 21749,52,52,17%,4.00E-05,65.12,239839,NZ_FUXP01000003.1
"Lysobacter arseniciresistens ZS79 contig29, whole genome shotgun sequence",Lysobacter arseniciresistens ZS79,52,52,17%,4.00E-05,65.12,45190,NZ_AVPT01000021.1
"Lysobacter soli strain XL170 chromosome, complete genome",Lysobacter soli,52,52,17%,4.00E-05,65.12,4109802,NZ_CP046603.1
"Methylomonas lenta strain R-45370 contig_9_(1..27287), whole genome shotgun sequence",Methylomonas lenta,52,52,48%,4.00E-05,29.41,27287,NZ_LUUI01000171.1
"Xylella taiwanensis strain PLS229 chromosome, complete genome",Xylella taiwanensis,52,52,17%,4.00E-05,62.79,2824877,NZ_CP053627.1
"Luteimonas abyssi strain XH031 Scaffold1, whole genome shotgun sequence",Luteimonas abyssi,52,52,50%,4.00E-05,34.15,3965915,NZ_KQ759763.1
"Woeseia oceani strain XK5 chromosome, complete genome",Woeseia oceani,52,52,50%,4.00E-05,29.84,4059891,NZ_CP016268.1
