Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Zhengella mangrovi strain X9-2-2 Scaffold26_1, whole genome shotgun sequence",Zhengella mangrovi,91.3,91.3,79%,2.00E-18,34.18,23572,NZ_PDVP01000026.1
"Sphingomonas turrisvirgatae strain MCT13 MCT13_NODE_4_length_199957_cov_30.1506_ID_485, whole genome shotgun sequence",Sphingomonas turrisvirgatae,91.3,91.3,71%,2.00E-18,36,199957,NZ_MDDS01000046.1
"Pararhizobium haloflavum strain XC0140 NODE_2_length_641415_cov_136.1, whole genome shotgun sequence",Pararhizobium haloflavum,91.3,91.3,71%,2.00E-18,36,641415,NZ_NWUC01000002.1
"Haematobacter missouriensis strain H2381 H2381_contig_33, whole genome shotgun sequence",Haematobacter missouriensis,90.9,90.9,71%,2.00E-18,35.43,65444,NZ_NIPX01000032.1
"Nitratireductor indicus strain CGMCC 1.10953, whole genome shotgun sequence",Nitratireductor indicus,90.9,90.9,71%,2.00E-18,35.43,269608,NZ_FOXZ01000007.1
"Ochrobactrum grignonense strain OgA9a OgrDSM_1.contig.154_1, whole genome shotgun sequence",Ochrobactrum grignonense,90.9,90.9,71%,2.00E-18,35.43,286632,NZ_NNRL01000159.1
"Sphingomonas haloaromaticamans strain P3 ShP3_scaffold01, whole genome shotgun sequence",Sphingomonas haloaromaticamans,90.9,150,71%,2.00E-18,34.86,4605589,NZ_MIPT01000001.1
"Nitratireductor aestuarii strain CGMCC 1.15320 sequence01, whole genome shotgun sequence",Nitratireductor aestuarii,90.9,90.9,71%,2.00E-18,38.29,760342,NZ_BMIF01000001.1
"Celeribacter persicus strain DSM 100434 Ga0183454_104, whole genome shotgun sequence",Celeribacter persicus,90.9,90.9,71%,2.00E-18,37.14,319094,NZ_QAOH01000004.1
"Gemmobacter megaterium strain DSM 26375, whole genome shotgun sequence",Gemmobacter megaterium,90.5,90.5,71%,3.00E-18,35.43,930678,NZ_FTOT01000001.1
"Agaricicola taiwanensis strain CCM 7684 sequence09, whole genome shotgun sequence",Agaricicola taiwanensis,90.5,90.5,71%,3.00E-18,35.43,39848,NZ_BMCP01000009.1
"Bartonella birtlesii LL-WM9 supercont1.4, whole genome shotgun sequence",Bartonella birtlesii LL-WM9,90.1,90.1,82%,4.00E-18,31.19,186820,NZ_JH725079.1
"Sphingobium scionense strain DSM 19371 Ga0373320_017, whole genome shotgun sequence",Sphingobium scionense,90.1,90.1,71%,5.00E-18,36,133924,NZ_JACIEU010000017.1
"Palleronia rufa strain MOLA 401 Contig_35, whole genome shotgun sequence",Palleronia rufa,90.1,90.1,71%,5.00E-18,35.43,341228,NZ_JQEY01000003.1
"Roseovarius halotolerans strain DSM 29507 Ga0170393_101, whole genome shotgun sequence",Roseovarius halotolerans,90.1,90.1,71%,5.00E-18,35.43,1420739,NZ_RBXI01000003.1
"Zavarzinia compransoris strain DSM 1231 DSM1231_2, whole genome shotgun sequence",Zavarzinia compransoris,89.4,89.4,71%,7.00E-18,35.43,1036323,NZ_QGLF01000002.1
"Acetobacter oryzoeni strain B6 chromosome, complete genome",Acetobacter oryzoeni,89.4,142,67%,8.00E-18,37.2,2744393,NZ_CP042808.1
"Bartonella rattaustraliani AUST/NH4, whole genome shotgun sequence",Bartonella rattaustraliani AUST/NH4,89.4,89.4,82%,9.00E-18,30.69,31742,NZ_CALW02000055.1
"Komagataeibacter melomenusus strain AV436 NODE_13_length_71597_cov_18.375206, whole genome shotgun sequence",Komagataeibacter melomenusus,89.4,89.4,67%,9.00E-18,37.2,71597,NZ_JABJWC010000013.1
"Bartonella saheliensis strain 077, whole genome shotgun sequence",Bartonella saheliensis,89,89,82%,9.00E-18,31.19,42021,NZ_LR607208.1
"Azospirillum oryzae strain KACC 14407 plasmid unnamed6, complete sequence",Azospirillum oryzae,89,89,64%,1.00E-17,38.22,1118090,NZ_CP054621.1
"Methylobacterium radiotolerans JCM 2831 plasmid pMRAD05, complete sequence",Methylobacterium radiotolerans JCM 2831,89,89,71%,1.00E-17,36,36410,NC_010518.1
"Acidiphilium multivorum AIU301 plasmid pACMV6, complete sequence",Acidiphilium multivorum AIU301,89,89,82%,1.00E-17,31.19,12125,NC_015181.1
"Methylobacterium phyllosphaerae strain CBMB27 plasmid CBMB27-p3, complete sequence",Methylobacterium phyllosphaerae,89,89,71%,1.00E-17,36,36169,NZ_CP015370.1
"Acetobacter nitrogenifigens DSM 23921 = LMG 23498 strain NBRC 105050 sequence009, whole genome shotgun sequence",Acetobacter nitrogenifigens DSM 23921 = LMG 23498,88.6,88.6,65%,1.00E-17,37.11,174239,NZ_BJYF01000009.1
"Aureimonas psammosilene strain YIM DR1026 scaffold16, whole genome shotgun sequence",Aureimonas psammosilene,87.8,87.8,83%,2.00E-17,32.51,79207,NZ_WEZG01000016.1
"Mesorhizobium kowhaii strain Ach-343 NODE_3, whole genome shotgun sequence",Mesorhizobium kowhaii,87.8,87.8,71%,3.00E-17,36,126562,NZ_MZXV01000050.1
"Lichenibacterium minor strain RmlP026 NODE_55_length_23786_cov_147.943, whole genome shotgun sequence",Lichenibacterium minor,87.4,87.4,71%,3.00E-17,34.09,23786,NZ_QYBB01000055.1
"Aureimonas endophytica strain CGMCC 1.15367 sequence14, whole genome shotgun sequence",Aureimonas endophytica,87.4,87.4,82%,3.00E-17,31.68,59826,NZ_BMIQ01000014.1
"Mesorhizobium ephedrae strain 6GN-30 ZB100022, whole genome shotgun sequence",Mesorhizobium ephedrae,87.4,87.4,67%,3.00E-17,35.98,95038,NZ_PXYK01000023.1
"Mesorhizobium norvegicum strain 10.2.2 10-2-2_contig_40, whole genome shotgun sequence",Mesorhizobium norvegicum,87.4,87.4,71%,3.00E-17,36.57,183291,NZ_SMYZ01000039.1
"Sphingomonas glacialis strain CGMCC 1.8957 sequence06, whole genome shotgun sequence",Sphingomonas glacialis,87.4,87.4,71%,4.00E-17,36.57,319592,NZ_BNAQ01000006.1
"Acetobacter fallax strain LMG 1636 contig00036, whole genome shotgun sequence",Acetobacter fallax,87.4,87.4,67%,4.00E-17,38.41,33136,NZ_WOSX01000036.1
"Acetobacter conturbans strain LMG 1627 contig00019, whole genome shotgun sequence",Acetobacter conturbans,87.4,87.4,67%,4.00E-17,38.41,43207,NZ_WOSY01000019.1
"Acetobacter sicerae strain LMG 1531 contig00020, whole genome shotgun sequence",Acetobacter sicerae,87.4,87.4,67%,4.00E-17,38.41,43896,NZ_JAAABN010000020.1
"Acetobacter musti strain LMG 30640 contig00004, whole genome shotgun sequence",Acetobacter musti,87.4,87.4,67%,4.00E-17,38.41,236018,NZ_WOTB01000004.1
"Acetobacter oeni strain LMG 21952 contig00002, whole genome shotgun sequence",Acetobacter oeni,87.4,87.4,67%,4.00E-17,38.41,252105,NZ_WOTA01000002.1
"Methylobacterium aquaticum strain DSM 16371 contig_74, whole genome shotgun sequence",Methylobacterium aquaticum,87.4,87.4,71%,4.00E-17,34.86,16994,NZ_LABX01000074.1
"Komagataeibacter melomenusus strain AV436 NODE_10_length_87721_cov_17.398235, whole genome shotgun sequence",Komagataeibacter melomenusus,87.4,87.4,71%,4.00E-17,36,87721,NZ_JABJWC010000010.1
"Gluconacetobacter diazotrophicus strain PR 4 Ga0314203_120, whole genome shotgun sequence",Gluconacetobacter diazotrophicus,87.4,87.4,67%,4.00E-17,38.41,69433,NZ_VITL01000020.1
"Komagataeibacter europaeus LMG 18890 strain type strain:LMG 18890, whole genome shotgun sequence",Komagataeibacter europaeus LMG 18890,87,87,67%,4.00E-17,38.41,13990,NZ_CADP01000082.1
"Komagataeibacter europaeus LMG 18890 strain type strain:LMG 18890, whole genome shotgun sequence",Komagataeibacter europaeus LMG 18890,87,87,67%,4.00E-17,38.41,14123,NZ_CADP01000080.1
"Pelagibacterium lentulum strain CGMCC 1.15896 sequence02, whole genome shotgun sequence",Pelagibacterium lentulum,86.3,86.3,71%,8.00E-17,37.14,757750,NZ_BMKB01000002.1
"Komagataeibacter cocois strain WE7 Scaffold23, whole genome shotgun sequence",Komagataeibacter cocois,86.3,86.3,67%,8.00E-17,37.8,32298,NZ_QEXL01000023.1
"Ameyamaea chiangmaiensis strain LMG 27010 contig00009, whole genome shotgun sequence",Ameyamaea chiangmaiensis,86.3,86.3,67%,9.00E-17,37.8,47737,NZ_JABXXR010000009.1
"Gluconacetobacter sacchari strain LMG 19747 contig00017, whole genome shotgun sequence",Gluconacetobacter sacchari,86.3,86.3,67%,1.00E-16,37.8,105466,NZ_JABEQJ010000017.1
"Roseiarcus fermentans strain DSM 24875 Ga0244512_157, whole genome shotgun sequence",Roseiarcus fermentans,85.9,85.9,71%,1.00E-16,35.23,28827,NZ_QNRK01000057.1
"Chelativorans multitrophicus strain DSM 9103 scaffold1.1-size2265481, whole genome shotgun sequence",Chelativorans multitrophicus,85.9,85.9,71%,1.00E-16,35.43,2265481,NZ_JAAAPL010000001.1
"Caulobacter flavus strain RHGG3 chromosome, complete genome",Caulobacter flavus,85.9,169,72%,1.00E-16,39.62,5659202,NZ_CP026100.1
"Breoghania corrubedonensis strain DSM 23382 Ga0183466_101, whole genome shotgun sequence",Breoghania corrubedonensis,85.9,85.9,71%,1.00E-16,34.86,1804892,NZ_QAYG01000001.1
"Acetobacter lovaniensis strain LMG 1617 contig00037, whole genome shotgun sequence",Acetobacter lovaniensis,85.1,85.1,67%,2.00E-16,37.8,5176,NZ_WOTC01000037.1
"Chelatococcus reniformis strain CGMCC 1.12919 sequence16, whole genome shotgun sequence",Chelatococcus reniformis,85.1,85.1,71%,2.00E-16,37.71,24086,NZ_BMGG01000016.1
"Azospirillum oleiclasticum strain RWY-5-1-1 contig41, whole genome shotgun sequence",Azospirillum oleiclasticum,85.1,85.1,66%,2.00E-16,35.8,95828,NZ_JABFFR010000041.1
"Acetobacter oeni strain LMG 21952 contig00012, whole genome shotgun sequence",Acetobacter oeni,85.1,85.1,67%,2.00E-16,37.8,118333,NZ_WOTA01000012.1
"Acetobacter fallax strain LMG 1636 contig00007, whole genome shotgun sequence",Acetobacter fallax,85.1,85.1,67%,2.00E-16,37.8,140308,NZ_WOSX01000007.1
"Acetobacter sicerae strain LMG 1531 contig00009, whole genome shotgun sequence",Acetobacter sicerae,85.1,85.1,67%,2.00E-16,37.8,163870,NZ_JAAABN010000009.1
"Acidomonas methanolica strain DSM 5432 Ga0244655_106, whole genome shotgun sequence",Acidomonas methanolica,85.1,85.1,67%,2.00E-16,37.8,177916,NZ_SLZN01000006.1
"Acetobacter musti strain LMG 30640 contig00001, whole genome shotgun sequence",Acetobacter musti,85.1,85.1,67%,2.00E-16,37.8,299052,NZ_WOTB01000001.1
"Endobacter medicaginis strain CECT 8088 Ga0372410_05, whole genome shotgun sequence",Endobacter medicaginis,85.1,85.1,67%,2.00E-16,37.8,369956,NZ_JACHXV010000005.1
"Gluconobacter cerevisiae strain LMG 27748 contig00001, whole genome shotgun sequence",Gluconobacter cerevisiae,85.1,85.1,67%,2.00E-16,37.8,620930,NZ_JABCQO010000001.1
"Acetobacter aceti ATCC 23746 A39UDRAFT_scaffold1.3, whole genome shotgun sequence",Acetobacter aceti ATCC 23746,85.1,273,67%,2.00E-16,37.8,3683903,NZ_KB902575.1
"Methylorubrum thiocyanatum strain DSM 11490 Ga0415277_13, whole genome shotgun sequence",Methylorubrum thiocyanatum,85.1,85.1,71%,3.00E-16,34.29,52907,NZ_JACJIB010000013.1
"Sphingobium phenoxybenzoativorans strain SC_3 contig00017, whole genome shotgun sequence",Sphingobium phenoxybenzoativorans,84.7,84.7,67%,3.00E-16,36.59,71659,NZ_MINO01000017.1
"Pseudochelatococcus contaminans strain DSM 28760 Ga0373298_30, whole genome shotgun sequence",Pseudochelatococcus contaminans,84.7,84.7,72%,3.00E-16,35.23,9364,NZ_JACICC010000030.1
"Gluconacetobacter johannae strain LMG 21312 contig00015, whole genome shotgun sequence",Gluconacetobacter johannae,84.7,84.7,66%,3.00E-16,37.65,101219,NZ_JABEQH010000015.1
"Acidomonas methanolica strain DSM 5432 Ga0244655_124, whole genome shotgun sequence",Acidomonas methanolica,84.7,84.7,65%,3.00E-16,37.74,42137,NZ_SLZN01000024.1
"Methylosinus trichosporium OB3b MettrDRAFT_Contig106_C, whole genome shotgun sequence",Methylosinus trichosporium OB3b,84.7,167,71%,3.00E-16,36.57,4496051,NZ_ADVE02000001.1
"Methylosinus sporium strain DSM 17706 NODE_8_length_201434_cov_13.271443, whole genome shotgun sequence",Methylosinus sporium,84.7,84.7,71%,4.00E-16,36,201434,NZ_PUIV01000003.1
"Asaia siamensis strain CCM 7132 sequence03, whole genome shotgun sequence",Asaia siamensis,84.3,84.3,67%,4.00E-16,38.41,512156,NZ_BMCH01000003.1
"Salinarimonas ramus strain CGMCC 1.9161 sequence01, whole genome shotgun sequence",Salinarimonas ramus,84,84,79%,5.00E-16,33.85,474933,NZ_BMMF01000001.1
"Aureimonas phyllosphaerae strain L9-753,KACC 16231,DSM 25026, whole genome shotgun sequence",Aureimonas phyllosphaerae,84,84,79%,6.00E-16,31.79,35894,NZ_FOOA01000026.1
"Salinarimonas rosea DSM 21201 G407DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Salinarimonas rosea DSM 21201,83.6,83.6,79%,8.00E-16,34.36,473686,NZ_AUBC01000001.1
"Gluconacetobacter tumulisoli strain LMG 27802 contig00005, whole genome shotgun sequence",Gluconacetobacter tumulisoli,83.6,83.6,66%,8.00E-16,37.04,257716,NZ_JABEQM010000005.1
"Xanthobacter autotrophicus strain DSM 432 NODE_6, whole genome shotgun sequence",Xanthobacter autotrophicus,82.8,82.8,71%,1.00E-15,37.14,346104,NZ_VAUP01000037.1
"Haematospirillum jordaniae strain H5569 plasmid unnamed 2, complete sequence",Haematospirillum jordaniae,82.8,82.8,80%,1.00E-15,32.14,303116,NZ_CP014527.1
"Gluconacetobacter asukensis strain LMG 27724 contig00020, whole genome shotgun sequence",Gluconacetobacter asukensis,82.4,82.4,67%,2.00E-15,37.2,68521,NZ_JABEQE010000020.1
"Sphingomonas laterariae strain LNB2, whole genome shotgun sequence",Sphingomonas laterariae,82.4,82.4,71%,2.00E-15,35.43,45952,NZ_FZOS01000027.1
"Gemmobacter nanjingensis strain KCTC 23298 sequence16, whole genome shotgun sequence",Gemmobacter nanjingensis,82.4,82.4,71%,2.00E-15,35.43,107665,NZ_BMYI01000016.1
"Sphingobium amiense NBRC 102518, whole genome shotgun sequence",Sphingobium amiense NBRC 102518,82.4,82.4,71%,2.00E-15,35.43,108624,NZ_BCUN01000013.1
"Rhizobium rosettiformans W3 13, whole genome shotgun sequence",Rhizobium rosettiformans W3,82.4,82.4,71%,2.00E-15,35.43,120108,NZ_STGU01000013.1
"Gluconacetobacter takamatsuzukensis strain LMG 27800 contig00016, whole genome shotgun sequence",Gluconacetobacter takamatsuzukensis,82.4,82.4,67%,2.00E-15,37.2,56840,NZ_JABEQK010000016.1
"Nitrobacter hamburgensis X14, complete sequence",Nitrobacter hamburgensis X14,82.4,262,71%,2.00E-15,33.33,4406967,NC_007964.1
"Pseudooceanicola lipolyticus strain 157 157_12_64907_cov_109.998, whole genome shotgun sequence",Pseudooceanicola lipolyticus,82,82,71%,2.00E-15,35.43,64907,NZ_PGTB01000012.1
"Gluconacetobacter tumulicola strain LMG 27725 contig00005, whole genome shotgun sequence",Gluconacetobacter tumulicola,82,82,67%,2.00E-15,37.2,224603,NZ_JABEQL010000005.1
"Amaricoccus macauensis strain DSM 101730 Ga0415368_01, whole genome shotgun sequence",Amaricoccus macauensis,82,82,71%,2.00E-15,36.57,1578503,NZ_JACHFM010000001.1
"Gluconacetobacter liquefaciens strain DSM 5603 Ga0215678_102, whole genome shotgun sequence",Gluconacetobacter liquefaciens,82,82,67%,3.00E-15,37.2,679788,NZ_QQAW01000002.1
"Nitrobacter vulgaris strain Ab1 NvAb1_6, whole genome shotgun sequence",Nitrobacter vulgaris,81.6,81.6,67%,3.00E-15,34.15,157975,NZ_MWPQ01000005.1
"Croceicoccus naphthovorans strain DSM 102796 Ga0373269_04, whole genome shotgun sequence",Croceicoccus naphthovorans,81.6,81.6,71%,4.00E-15,36,213239,NZ_JACIEL010000004.1
"Jiella endophytica strain CBS5Q-3 Scaffold22_1, whole genome shotgun sequence",Jiella endophytica,80.1,80.1,83%,1.00E-14,29.06,4936,NZ_SOZD01000022.1
"Sphingopyxis indica strain DS15, whole genome shotgun sequence",Sphingopyxis indica,78.2,78.2,70%,5.00E-14,35.67,21538,NZ_FZPA01000025.1
"Aurantiacibacter xanthus strain CCTCC AB 2015396 410, whole genome shotgun sequence",Aurantiacibacter xanthus,78.2,78.2,70%,5.00E-14,35.67,41015,NZ_QXFM01000078.1
"Sphingopyxis fribergensis strain Kp5.2 chromosome, complete genome",Sphingopyxis fribergensis,78.2,133,70%,5.00E-14,35.67,4993584,NZ_CP009122.1
"Breoghania corrubedonensis strain DSM 23382 Ga0183466_112, whole genome shotgun sequence",Breoghania corrubedonensis,77.8,77.8,67%,7.00E-14,32.32,133462,NZ_QAYG01000012.1
"Roseibium polysiphoniae strain KACC 19711 NODE_1_length_769485_cov_53.470212, whole genome shotgun sequence",Roseibium polysiphoniae,77.8,132,71%,8.00E-14,27.91,769485,NZ_JACYXJ010000001.1
"Roseibium sediminis strain KCTC 52373 NODE_4_length_262295_cov_141.052_ID_1053, whole genome shotgun sequence",Roseibium sediminis,77.4,77.4,67%,9.00E-14,30.49,262295,NZ_VXDB01000004.1
"Thalassobaculum salexigens DSM 19539 G578DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Thalassobaculum salexigens DSM 19539,77.4,77.4,83%,1.00E-13,29.76,77132,NZ_AUIR01000014.1
"Caenispirillum salinarum AK4 contig16, whole genome shotgun sequence",Caenispirillum salinarum AK4,77.4,77.4,70%,1.00E-13,31.4,93213,NZ_ANHY01000016.1
"Sagittula marina strain DSM 102235 Ga0373267_21, whole genome shotgun sequence",Sagittula marina,77,77,80%,1.00E-13,28.57,32250,NZ_JACIEJ010000021.1
"Novosphingobium marinum strain DSM 29043 Ga0373347_14, whole genome shotgun sequence",Novosphingobium marinum,77,77,72%,1.00E-13,30.68,25264,NZ_JACBZF010000014.1
"Defluviimonas denitrificans strain DSM 18921 LX70DRAFT_scaffold00008.8, whole genome shotgun sequence",Defluviimonas denitrificans,76.3,76.3,64%,2.00E-13,34.18,157226,NZ_PVEP01000008.1
"Pelagivirga sediminicola strain BH-SD19 BH19_scaffold21, whole genome shotgun sequence",Pelagivirga sediminicola,75.5,75.5,80%,4.00E-13,28.57,22597,NZ_QCYH01000021.1
"Paracoccus aminophilus JCM 7686, complete sequence",Paracoccus aminophilus JCM 7686,75.1,75.1,66%,5.00E-13,33.74,3613807,NC_022041.1
"Pelagivirga dicentrarchi strain YLY04 Scaffold46_1, whole genome shotgun sequence",Pelagivirga dicentrarchi,75.1,75.1,80%,5.00E-13,28.06,6293,NZ_QNQP01000046.1
"Sinirhodobacter populi strain 2D-5 2, whole genome shotgun sequence",Sinirhodobacter populi,75.1,75.1,70%,6.00E-13,34.3,323384,NZ_SAUW01000002.1
"Labrenzia suaedae strain DSM 22153, whole genome shotgun sequence",Labrenzia suaedae,75.1,75.1,67%,6.00E-13,29.88,1564625,NZ_FRBW01000001.1
"Nitrospirillum iridis strain DSM 22198 Ga0373326_22, whole genome shotgun sequence",Nitrospirillum iridis,74.7,74.7,72%,8.00E-13,32.95,93466,NZ_JACIIZ010000022.1
"Rubellimicrobium rubrum strain YIM 131921 Scaffold34_1, whole genome shotgun sequence",Rubellimicrobium rubrum,74.7,74.7,72%,8.00E-13,30.68,28954,NZ_VDFU01000036.1
"Acetobacter fallax strain LMG 1636 contig00058, whole genome shotgun sequence",Acetobacter fallax,74.3,74.3,72%,1.00E-12,32.39,14168,NZ_WOSX01000058.1
"Acetobacter ascendens strain LMG 1590 plasmid unnamed3, complete sequence",Acetobacter ascendens,74.3,74.3,72%,1.00E-12,32.39,43148,NZ_CP015167.1
"Roseivivax halotolerans strain JCM 10271, whole genome shotgun sequence",Roseivivax halotolerans,74.3,74.3,72%,1.00E-12,32.39,242966,NZ_FOXV01000006.1
"Haematobacter missouriensis strain H2381 H2381_contig_34, whole genome shotgun sequence",Haematobacter missouriensis,73.9,73.9,70%,1.00E-12,31.4,268398,NZ_NIPX01000033.1
"Tateyamaria omphalii strain KCTC 12333 sequence15, whole genome shotgun sequence",Tateyamaria omphalii,73.9,73.9,80%,1.00E-12,29.08,16528,NZ_BMWT01000015.1
"Sedimentitalea nanhaiensis DSM 24252 Leina_neu_scaffold_2512211950.2_C, whole genome shotgun sequence",Sedimentitalea nanhaiensis DSM 24252,73.9,73.9,80%,1.00E-12,28.06,34914,NZ_AXBG01000002.1
"Prosthecomicrobium hirschii strain 16 C1, whole genome shotgun sequence",Prosthecomicrobium hirschii,73.6,73.6,67%,2.00E-12,32.32,6323789,NZ_LJYW01000001.1
"Salipiger profundus strain CGMCC 1.12377 sequence28, whole genome shotgun sequence",Salipiger profundus,73.6,73.6,80%,2.00E-12,28.06,21539,NZ_BMEW01000028.1
"Pseudochelatococcus contaminans strain DSM 28760 Ga0373298_27, whole genome shotgun sequence",Pseudochelatococcus contaminans,73.6,73.6,71%,2.00E-12,31.43,12122,NZ_JACICC010000027.1
"Bauldia litoralis strain ATCC 35022, whole genome shotgun sequence",Bauldia litoralis,73.6,73.6,67%,2.00E-12,29.88,207835,NZ_FMXQ01000010.1
"Rhodovulum sulfidophilum strain SNK001 chromosome, complete genome",Rhodovulum sulfidophilum,73.2,73.2,82%,2.00E-12,29.21,4082971,NZ_CP015421.1
"Aestuariivita boseongensis strain BS-B2 contig16, whole genome shotgun sequence",Aestuariivita boseongensis,73.2,73.2,49%,3.00E-12,37.19,70800,NZ_JXYH01000016.1
"Niveispirillum lacus strain 1-14 scaffold11, whole genome shotgun sequence",Niveispirillum lacus,73.2,73.2,71%,3.00E-12,32.76,610971,NZ_NOXU01000030.1
"Roseibium aquae strain CGMCC 1.12426 Scaffold10_1, whole genome shotgun sequence",Roseibium aquae,73.2,73.2,70%,3.00E-12,28.65,157715,NZ_VXDC01000010.1
"Ochrobactrum rhizosphaerae strain PR17 OrhDSM_1.contig.2_1, whole genome shotgun sequence",Ochrobactrum rhizosphaerae,72.8,72.8,71%,3.00E-12,31.43,11468,NZ_NNRK01000003.1
"Rickettsia amblyommatis str. Darkwater craDarkwater.contig.18_1, whole genome shotgun sequence",Rickettsia amblyommatis str. Darkwater,72.8,72.8,72%,3.00E-12,25.57,62106,NZ_LAOH01000019.1
"Ruegeria marina strain CGMCC 1.9108, whole genome shotgun sequence",Ruegeria marina,72.4,72.4,49%,5.00E-12,38.84,459329,NZ_FMZV01000002.1
"Defluviimonas aquaemixtae strain CECT 8626, whole genome shotgun sequence",Defluviimonas aquaemixtae,72.4,72.4,50%,5.00E-12,37.7,645594,NZ_OMOQ01000003.1
"Pontibaca methylaminivorans strain DSM 21219, whole genome shotgun sequence",Pontibaca methylaminivorans,72.4,72.4,49%,5.00E-12,37.19,2339020,NZ_FTPS01000001.1
"Thalassobaculum salexigens DSM 19539 G578DRAFT_scaffold00003.3, whole genome shotgun sequence",Thalassobaculum salexigens DSM 19539,71.6,71.6,82%,8.00E-12,29.52,735542,NZ_KE384095.1
"Rhodovulum viride strain JA756 NODE_19_length_85994_cov_35.8673_ID_37, whole genome shotgun sequence",Rhodovulum viride,71.6,71.6,64%,8.00E-12,32.91,85994,NZ_MUAV01000019.1
"Rhodovulum kholense strain DSM 19783 Ga0183464_118, whole genome shotgun sequence",Rhodovulum kholense,71.6,71.6,66%,8.00E-12,33.13,64883,NZ_QAYC01000018.1
"Roseivivax isoporae LMG 25204 contig25, whole genome shotgun sequence",Roseivivax isoporae LMG 25204,71.6,71.6,50%,8.00E-12,36.07,75975,NZ_JAME01000025.1
"Roseivivax lentus strain DSM 29430, whole genome shotgun sequence",Roseivivax lentus,71.6,71.6,67%,1.00E-11,32.32,345834,NZ_FTOQ01000004.1
"Rhodovulum visakhapatnamense strain JA181 Ga0310483_126, whole genome shotgun sequence",Rhodovulum visakhapatnamense,71.2,71.2,66%,1.00E-11,32.52,62540,NZ_SOEB01000026.1
"Roseospira visakhapatnamensis strain JA131 Ga0394287_13, whole genome shotgun sequence",Roseospira visakhapatnamensis,71.2,71.2,79%,1.00E-11,32.14,144849,NZ_JACIGK010000013.1
"Jannaschia seosinensis strain CECT 7799, whole genome shotgun sequence",Jannaschia seosinensis,70.9,70.9,70%,2.00E-11,30.99,63120,NZ_CYPR01000085.1
"Chelatococcus asaccharovorans strain DSM 6462 Ga0215681_101, whole genome shotgun sequence",Chelatococcus asaccharovorans,70.5,70.5,67%,2.00E-11,34.76,996204,NZ_QJJK01000001.1
"Jannaschia aquimarina strain DSM 28248, whole genome shotgun sequence",Jannaschia aquimarina,70.5,70.5,50%,2.00E-11,34.43,257527,NZ_FZPF01000005.1
"Paracoccus indicus strain IO390502 scaffold15, whole genome shotgun sequence",Paracoccus indicus,70.1,70.1,72%,3.00E-11,27.27,12678,NZ_PYWA01000015.1
"Stappia stellulata DSM 5886 G572DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Stappia stellulata DSM 5886,70.1,70.1,69%,3.00E-11,33.53,1068062,NZ_AUIM01000004.1
"Prosthecomicrobium pneumaticum strain DSM 16268 Ga0373197_05, whole genome shotgun sequence",Prosthecomicrobium pneumaticum,70.1,70.1,67%,3.00E-11,34.76,394850,NZ_JACHOO010000005.1
"Magnetospirillum fulvum strain DSM 13234, whole genome shotgun sequence",Magnetospirillum fulvum,70.1,70.1,79%,3.00E-11,29.23,109229,NZ_FNWO01000013.1
"Angulomicrobium tetraedrale strain DSM 5895 Ga0373299_17, whole genome shotgun sequence",Angulomicrobium tetraedrale,70.1,70.1,67%,3.00E-11,30.49,58148,NZ_JACICD010000017.1
"Thalassobaculum litoreum DSM 18839, whole genome shotgun sequence",Thalassobaculum litoreum DSM 18839,70.1,70.1,82%,3.00E-11,29.05,148818,NZ_FNBW01000014.1
"Jannaschia helgolandensis strain DSM 14858, whole genome shotgun sequence",Jannaschia helgolandensis,70.1,70.1,70%,3.00E-11,30.41,1418558,NZ_FNZQ01000001.1
"Acidocella aromatica strain DSM 27026 Ga0415365_05, whole genome shotgun sequence",Acidocella aromatica,69.7,69.7,50%,3.00E-11,38.21,148965,NZ_JACHFJ010000005.1
"Acetobacter conturbans strain LMG 1627 contig00021, whole genome shotgun sequence",Acetobacter conturbans,69.7,69.7,62%,4.00E-11,36.6,40060,NZ_WOSY01000021.1
"Ruegeria pomeroyi DSS-3, complete sequence",Ruegeria pomeroyi DSS-3,69.7,120,49%,4.00E-11,37.19,4109437,NC_003911.12
"Pseudooceanicola atlanticus strain 22II-s11g contig29, whole genome shotgun sequence",Pseudooceanicola atlanticus,69.7,69.7,72%,4.00E-11,27.84,20492,NZ_AQQX01000029.1
"Niveispirillum cyanobacteriorum strain TH16 chromosome eg_1, complete sequence",Niveispirillum cyanobacteriorum,69.7,69.7,71%,4.00E-11,32.18,3397866,NZ_CP025611.1
"Thioclava dalianensis strain CGMCC 1.12325, whole genome shotgun sequence",Thioclava dalianensis,69.3,69.3,58%,4.00E-11,30.77,23611,NZ_FOVB01000020.1
"Lutimaribacter pacificus strain DSM 29620, whole genome shotgun sequence",Lutimaribacter pacificus,69.3,69.3,58%,4.00E-11,30.77,32409,NZ_FQZZ01000017.1
"Roseibium hamelinense strain ATCC BAA-252 JM93DRAFT_scaffold00001.1, whole genome shotgun sequence",Roseibium hamelinense,69.3,125,67%,5.00E-11,28.05,1045625,NZ_VLLF01000001.1
