Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ParA family protein [Tsuneonella amylolytica],Tsuneonella amylolytica,84.3,84.3,92%,3.00E-16,30.19,258,WP_120716861.1
ParA family protein [Peptoniphilus urinimassiliensis],Peptoniphilus urinimassiliensis,84.3,84.3,90%,4.00E-16,28.74,249,WP_077074486.1
AAA family ATPase [Saccharomonospora glauca],Saccharomonospora glauca,84.7,84.7,71%,4.00E-16,32.84,281,WP_198283591.1
ParA family protein [Stigmatella erecta],Stigmatella erecta,84.3,84.3,92%,4.00E-16,29.77,263,WP_093524859.1
ParA family protein [Jhaorihella thermophila],Jhaorihella thermophila,84.7,84.7,92%,4.00E-16,30.23,269,WP_104007842.1
ParA family protein [Cereibacter changlensis],Cereibacter changlensis,84.7,84.7,94%,4.00E-16,30.15,275,WP_107661977.1
ParA family protein [Silicimonas algicola],Silicimonas algicola,84.7,84.7,85%,4.00E-16,30.25,269,WP_109759202.1
ParA family protein [Acidipropionibacterium virtanenii],Acidipropionibacterium virtanenii,85.5,85.5,75%,4.00E-16,30.05,336,WP_114046014.1
ParA family protein [Salipiger marinus],Salipiger marinus,84.3,84.3,92%,4.00E-16,30.74,269,WP_089847512.1
MULTISPECIES: ParA family protein [Corallococcus],Corallococcus,84.3,84.3,92%,4.00E-16,30.04,263,WP_120579480.1
ParA family protein [Methylocystis parvus],Methylocystis parvus,84,84,87%,4.00E-16,31.15,249,WP_016921244.1
ParA family protein [Ruegeria conchae],Ruegeria conchae,84.3,84.3,85%,4.00E-16,30.96,267,WP_029622185.1
ParA family protein [Loktanella salsilacus],Loktanella salsilacus,84.7,84.7,96%,4.00E-16,31.09,298,WP_090188612.1
ParA family protein [Rudaea cellulosilytica],Rudaea cellulosilytica,84.7,84.7,65%,4.00E-16,36.41,301,WP_018972534.1
ParA family protein [Acidiferrobacter thiooxydans],Acidiferrobacter thiooxydans,84.3,84.3,71%,4.00E-16,34.3,260,WP_065969277.1
ParA family protein [Gluconobacter roseus],Gluconobacter roseus,84.3,84.3,74%,5.00E-16,36.54,267,WP_062510748.1
ParA family protein [Albimonas pacifica],Albimonas pacifica,84.3,84.3,92%,5.00E-16,31.25,270,WP_092859689.1
ParA family protein [Raoultibacter massiliensis],Raoultibacter massiliensis,84.7,84.7,86%,5.00E-16,29.88,293,WP_102373917.1
ParA family protein [Symbiobacterium thermophilum],Symbiobacterium thermophilum,84,84,92%,5.00E-16,30.23,258,WP_011197444.1
MULTISPECIES: ParA family protein [Corallococcus],Corallococcus,84,84,92%,5.00E-16,30.04,263,WP_120548196.1
ParA family protein [Acidimangrovimonas indica],Acidimangrovimonas indica,84,84,92%,5.00E-16,30.74,268,WP_035842710.1
ParA family protein [Oribacterium parvum],Oribacterium parvum,84,84,68%,5.00E-16,34.83,264,WP_009534793.1
AAA family ATPase [Cribrihabitans marinus],Cribrihabitans marinus,84,84,92%,6.00E-16,31.32,271,WP_177175424.1
AAA family ATPase [Gemmobacter caeruleus],Gemmobacter caeruleus,84,84,85%,6.00E-16,30.93,266,WP_203232320.1
ParA family protein [Xanthomonas hyacinthi],Xanthomonas hyacinthi,84,84,65%,6.00E-16,36.81,265,WP_046977418.1
ParA family protein [Roseivivax sediminis],Roseivivax sediminis,84,84,85%,6.00E-16,31.09,269,WP_149754471.1
ParA family protein [Tahibacter aquaticus],Tahibacter aquaticus,84,84,61%,6.00E-16,37.64,264,WP_133817167.1
AAA family ATPase [Sulfitobacter marinus],Sulfitobacter marinus,84,84,85%,6.00E-16,31.51,259,WP_175498549.1
ParA family protein [Edaphobacillus lindanitolerans],Edaphobacillus lindanitolerans,83.6,83.6,85%,6.00E-16,30.96,257,WP_076758494.1
ParA family protein [Amycolatopsis eburnea],Amycolatopsis eburnea,84.3,84.3,86%,7.00E-16,30.61,297,WP_125314538.1
ParA family protein [Desulfoluna spongiiphila],Desulfoluna spongiiphila,83.6,83.6,92%,7.00E-16,31.52,252,WP_092211476.1
ParA family protein [Paraburkholderia sartisoli],Paraburkholderia sartisoli,83.6,83.6,84%,7.00E-16,32.77,256,WP_090535083.1
ParA family protein [Albidovulum inexpectatum],Albidovulum inexpectatum,84,84,59%,8.00E-16,35.26,273,WP_104069176.1
ParA family protein [Vibrio ichthyoenteri],Vibrio ichthyoenteri,83.6,83.6,86%,8.00E-16,28.05,258,WP_006710265.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
