Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Desulfurella multipotens strain DSM 8415, whole genome shotgun sequence",Desulfurella multipotens,219,219,89%,3.00E-63,43.58,144600,NZ_FMYU01000006.1
"Desulfosalsimonas propionicica strain DSM 17721 Ga0415317_01, whole genome shotgun sequence",Desulfosalsimonas propionicica,219,219,90%,3.00E-63,44.57,821796,NZ_JACDUS010000001.1
"Desulfocurvus vexinensis DSM 17965 G495DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Desulfocurvus vexinensis DSM 17965,219,219,90%,5.00E-63,43.24,110300,NZ_JAEX01000010.1
"Desulfomicrobium orale DSM 12838 chromosome, complete genome",Desulfomicrobium orale DSM 12838,219,219,89%,6.00E-63,43.19,2783374,NZ_CP014230.1
"Cupidesulfovibrio oxamicus strain NCIMB 9442 NODE_33, whole genome shotgun sequence",Cupidesulfovibrio oxamicus,219,219,88%,6.00E-63,42.29,16772,NZ_VRYY01000265.1
"Desulfovibrio cuneatus DSM 11391 G497DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Desulfovibrio cuneatus DSM 11391,219,219,90%,6.00E-63,42.47,117902,NZ_AUCY01000013.1
"Desulfovibrio termitidis HI1 DesteDRAFT_DTF.1, whole genome shotgun sequence",Desulfovibrio termitidis HI1,219,364,91%,6.00E-63,42.29,4257954,NZ_KI632512.1
"Desulfovibrio psychrotolerans strain JS1 sequence43, whole genome shotgun sequence",Desulfovibrio psychrotolerans,218,218,90%,9.00E-63,40.54,219394,NZ_BLVP01000043.1
"Pseudodesulfovibrio aespoeensis Aspo-2, complete sequence",Pseudodesulfovibrio aespoeensis Aspo-2,218,395,90%,1.00E-62,44.14,3629109,NC_014844.1
"Desulfovibrio fairfieldensis strain CCUG 45958 chromosome, complete genome",Desulfovibrio fairfieldensis,217,420,91%,2.00E-62,41.7,3699310,NZ_CP014229.1
"Maridesulfovibrio ferrireducens strain DSM 16995, whole genome shotgun sequence",Maridesulfovibrio ferrireducens,217,217,90%,2.00E-62,42.47,1055914,NZ_FNGA01000001.1
"Desulfobulbus oralis strain HOT041/ORNL chromosome, complete genome",Desulfobulbus oralis,217,217,90%,2.00E-62,44.4,2774417,NZ_CP021255.1
"Desulfonatronum thiosulfatophilum strain ASO4-2, whole genome shotgun sequence",Desulfonatronum thiosulfatophilum,216,216,88%,3.00E-62,43.08,233780,NZ_FMXO01000004.1
"Halodesulfovibrio aestuarii DSM 10141 H584DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Halodesulfovibrio aestuarii DSM 10141,216,216,90%,3.00E-62,42.47,778385,NZ_AULY01000007.1
"Halodesulfovibrio marinisediminis DSM 17456, whole genome shotgun sequence",Halodesulfovibrio marinisediminis DSM 17456,216,216,90%,3.00E-62,42.47,818771,NZ_FSRG01000004.1
"Desulfovibrio aminophilus DSM 12254 H587DRAFT_scaffold00003.3, whole genome shotgun sequence",Desulfovibrio aminophilus DSM 12254,216,216,89%,4.00E-62,45.56,318219,NZ_KE383876.1
"Halodesulfovibrio spirochaetisodalis strain JC271 contig13, whole genome shotgun sequence",Halodesulfovibrio spirochaetisodalis,216,216,90%,4.00E-62,42.47,87367,NZ_JXMS01000013.1
"Desulfocurvibacter africanus subsp. africanus str. Walvis Bay, complete sequence",Desulfocurvibacter africanus subsp. africanus str. Walvis Bay,216,365,90%,4.00E-62,43.58,4200534,NC_016629.1
"Desulfovibrio mexicanus strain DSM 13116, whole genome shotgun sequence",Desulfovibrio mexicanus,216,216,89%,6.00E-62,43.75,496652,NZ_FZOC01000003.1
"Desulfovibrio senegalensis strain DSM 101509 38111_DEBL13788_contig00006, whole genome shotgun sequence",Desulfovibrio senegalensis,215,215,89%,9.00E-62,42.97,200622,NZ_WAIE01000006.1
"Desulfovibrio carbinolicus strain DSM 3852 chromosome, complete genome",Desulfovibrio carbinolicus,215,503,90%,1.00E-61,42.08,4524866,NZ_CP026538.1
"Desulfovibrio magneticus RS-1, complete sequence",Desulfovibrio magneticus RS-1,215,503,90%,1.00E-61,42.08,5248049,NC_012796.1
"Desulfovibrio brasiliensis JCM 12178, whole genome shotgun sequence",Desulfovibrio brasiliensis JCM 12178,215,215,89%,1.00E-61,43.58,52511,NZ_BBCB01000013.1
"Desulfonatronospira thiodismutans ASO3-1 ctg20, whole genome shotgun sequence",Desulfonatronospira thiodismutans ASO3-1,214,343,90%,3.00E-61,43.58,1172362,NZ_ACJN02000002.1
"Desulfovibrio zosterae DSM 11974 H589DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio zosterae DSM 11974,214,214,90%,3.00E-61,42.08,780997,NZ_AUDC01000010.1
"Desulfovibrio bastinii DSM 16055 G496DRAFT_scaffold00007.7_C, whole genome shotgun sequence",Desulfovibrio bastinii DSM 16055,214,214,90%,3.00E-61,42.47,233956,NZ_AUCX01000009.1
"Desulfovibrio salexigens DSM 2638, complete sequence",Desulfovibrio salexigens DSM 2638,213,355,90%,4.00E-61,41.7,4289847,NC_012881.1
"Desulfobotulus mexicanus strain PAR22N Contig_5, whole genome shotgun sequence",Desulfobotulus mexicanus,213,213,89%,4.00E-61,43.19,50709,NZ_VDMB01000024.1
"Desulfovibrio gilichinskyi strain K3S, whole genome shotgun sequence",Desulfovibrio gilichinskyi,213,213,90%,6.00E-61,41.7,553632,NZ_FWZU01000004.1
"Desulfovibrio oxyclinae DSM 11498 B149DRAFT_scaffold_3.4_C, whole genome shotgun sequence",Desulfovibrio oxyclinae DSM 11498,213,213,88%,8.00E-61,42.52,236068,NZ_AQXE01000004.1
"Desulfovibrio ferrophilus strain IS5 chromosome, complete genome",Desulfovibrio ferrophilus,212,347,91%,9.00E-61,42.08,3677055,NZ_AP017378.1
"Desulfobotulus alkaliphilus strain ASO4-4 LZ24DRAFT_scaffold00008.8, whole genome shotgun sequence",Desulfobotulus alkaliphilus,212,212,89%,1.00E-60,43.58,138720,NZ_VLLC01000008.1
"Desulfocarbo indianensis strain SCBM scaffold4.1, whole genome shotgun sequence",Desulfocarbo indianensis,211,211,89%,2.00E-60,43.58,506308,NZ_LBMP01000004.1
"Desulfoplanes formicivorans strain Pf12B, whole genome shotgun sequence",Desulfoplanes formicivorans,210,210,90%,4.00E-60,41.7,716656,NZ_BDFE01000015.1
"Desulfovibrio hydrothermalis AM13 = DSM 14728, complete sequence",Desulfovibrio hydrothermalis AM13 = DSM 14728,210,357,90%,6.00E-60,40.93,3703034,NC_020055.1
"Desulfovibrio alkalitolerans DSM 16529 ctg19, whole genome shotgun sequence",Desulfovibrio alkalitolerans DSM 16529,209,209,89%,1.00E-59,42.41,47987,NZ_ATHI01000010.1
"Desulfobacterium vacuolatum DSM 3385, whole genome shotgun sequence",Desulfobacterium vacuolatum DSM 3385,209,209,90%,1.00E-59,43.63,201140,NZ_FWXY01000008.1
"Desulfovibrio aerotolerans strain DSM 16695 NODE_7_length_141980_cov_33.401923, whole genome shotgun sequence",Desulfovibrio aerotolerans,209,209,90%,2.00E-59,41.31,141980,NZ_WVUD01000007.1
"Desulfohalovibrio reitneri strain L21-Syr-AB N911DRAFT_scf7180000000014_quiver.3_C, whole genome shotgun sequence",Desulfohalovibrio reitneri,207,515,90%,6.00E-59,42.02,2531670,NZ_JOMJ01000003.1
"Desulfovibrio carbinoliphilus subsp. oakridgensis strain FW-101-2B chromosome, whole genome shotgun sequence",Desulfovibrio carbinoliphilus subsp. oakridgensis,206,591,90%,1.00E-58,42.47,4102695,NZ_CM001368.1
"Desulfovibrio fructosivorans JJ ctg00024, whole genome shotgun sequence",Desulfovibrio fructosivorans JJ,206,206,91%,1.00E-58,40.84,158656,NZ_AECZ01000008.1
"Desulfosoma caldarium strain DSM 22027 Ga0244684_110, whole genome shotgun sequence",Desulfosoma caldarium,206,206,89%,1.00E-58,44.53,98706,NZ_RJVA01000001.1
"Desulfovibrio inopinatus DSM 10711 G451DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Desulfovibrio inopinatus DSM 10711,205,278,90%,2.00E-58,40.54,259379,NZ_AUBP01000007.1
"Desulfovibrio gracilis DSM 16080, whole genome shotgun sequence",Desulfovibrio gracilis DSM 16080,205,205,89%,2.00E-58,41.41,63780,NZ_FUYC01000013.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,162,248,84%,6.00E-58,43.17,4389,NZ_BBCC01000312.1
"Desulfolutivibrio sulfoxidireducens strain DSM 107105 chromosome, complete genome",Desulfolutivibrio sulfoxidireducens,204,474,90%,9.00E-58,41.31,4155851,NZ_CP045508.1
"Desulfovibrio sulfodismutans DSM 3696 chromosome, complete genome",Desulfovibrio sulfodismutans DSM 3696,203,463,91%,1.00E-57,40.93,4388462,NZ_CP045504.1
"Desulfovibrio alcoholivorans DSM 5433 Q368DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Desulfovibrio alcoholivorans DSM 5433,202,202,90%,4.00E-57,41.31,729265,NZ_JNJA01000001.1
"Pseudodesulfovibrio piezophilus C1TLV30, complete sequence",Pseudodesulfovibrio piezophilus C1TLV30,198,411,91%,1.00E-55,43.92,3646098,NC_020409.1
"Desulfovibrio longus DSM 6739 G452DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Desulfovibrio longus DSM 6739,189,189,89%,2.00E-52,39.84,399957,NZ_ATVA01000014.1
"Desulfovibrio putealis DSM 16056 G453DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfovibrio putealis DSM 16056,189,189,90%,2.00E-52,40.93,763054,NZ_KE386885.1
"Desulfovibrio gigas DSM 1382 = ATCC 19364 plasmid unnamed, partial sequence",Desulfovibrio gigas DSM 1382 = ATCC 19364,184,184,91%,6.00E-51,42.53,102023,NC_022436.1
"Lawsonia intracellularis N343 plasmid 1, complete sequence",Lawsonia intracellularis N343,181,181,90%,6.00E-50,39.46,27133,NC_020128.1
"Desulfovibrio putealis DSM 16056 G453DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio putealis DSM 16056,178,320,90%,7.00E-49,42.02,626643,NZ_AUBQ01000003.1
"Desulfatibacillum alkenivorans DSM 16219, whole genome shotgun sequence",Desulfatibacillum alkenivorans DSM 16219,176,176,90%,3.00E-48,38.7,84087,NZ_FQZU01000028.1
"Pseudodesulfovibrio indicus strain DSM 101483 Ga0244724_111, whole genome shotgun sequence",Pseudodesulfovibrio indicus,174,174,90%,1.00E-47,39,156177,NZ_SOBK01000011.1
"Thermodesulforhabdus norvegica strain DSM 9990, whole genome shotgun sequence",Thermodesulforhabdus norvegica,174,174,89%,2.00E-47,38.28,740885,NZ_FOUU01000001.1
"Desulfosalsimonas propionicica strain DSM 17721 Ga0415317_02, whole genome shotgun sequence",Desulfosalsimonas propionicica,173,173,90%,5.00E-47,36.78,601403,NZ_JACDUS010000002.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,168,168,89%,2.00E-45,39,69743,NZ_BBCC01000011.1
"Desulfovibrio alcoholivorans DSM 5433 Q368DRAFT_scaffold00028.28_C, whole genome shotgun sequence",Desulfovibrio alcoholivorans DSM 5433,153,153,91%,3.00E-40,36.78,22471,NZ_JNJA01000028.1
"Desulfovibrio inopinatus DSM 10711 G451DRAFT_scaffold00020.20_C, whole genome shotgun sequence",Desulfovibrio inopinatus DSM 10711,151,151,89%,1.00E-39,36.72,125175,NZ_AUBP01000027.1
"Desulfocarbo indianensis strain SCBM scaffold5.1, whole genome shotgun sequence",Desulfocarbo indianensis,150,150,90%,4.00E-39,34.75,465460,NZ_LBMP01000005.1
"Desulfovibrio inopinatus DSM 10711 G451DRAFT_scaffold00011.11, whole genome shotgun sequence",Desulfovibrio inopinatus DSM 10711,149,149,90%,8.00E-39,32.06,203947,NZ_KE386880.1
"Desulfovibrio senegalensis strain DSM 101509 38111_DEBL13788_contig00011, whole genome shotgun sequence",Desulfovibrio senegalensis,149,149,90%,1.00E-38,34.1,29066,NZ_WAIE01000011.1
"Desulfovibrio bastinii DSM 16055 G496DRAFT_scaffold00014.14_C, whole genome shotgun sequence",Desulfovibrio bastinii DSM 16055,147,147,91%,4.00E-38,32.57,120985,NZ_AUCX01000017.1
"Desulfopila aestuarii DSM 18488, whole genome shotgun sequence",Desulfopila aestuarii DSM 18488,147,147,90%,5.00E-38,35.27,60912,NZ_FRFE01000031.1
"Cupidesulfovibrio oxamicus strain NCIMB 9442 NODE_88, whole genome shotgun sequence",Cupidesulfovibrio oxamicus,145,145,91%,2.00E-37,34.73,10839,NZ_VRYY01000805.1
"Desulfovibrio cuneatus DSM 11391 G497DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfovibrio cuneatus DSM 11391,145,145,89%,2.00E-37,35.02,341039,NZ_KE387017.1
"Bilophila wadsworthia 3_1_6 acCls-supercont2.2, whole genome shotgun sequence",Bilophila wadsworthia 3_1_6,144,144,91%,3.00E-37,37.97,766456,NZ_KE150239.1
"Desulfovibrio zosterae DSM 11974 H589DRAFT_scaffold00011.11_C, whole genome shotgun sequence",Desulfovibrio zosterae DSM 11974,144,144,90%,4.00E-37,33.72,72434,NZ_AUDC01000002.1
"Desulfovibrio litoralis DSM 11393, whole genome shotgun sequence",Desulfovibrio litoralis DSM 11393,144,144,91%,7.00E-37,34.48,546153,NZ_FRDI01000002.1
"Desulfovibrio putealis DSM 16056 G453DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfovibrio putealis DSM 16056,142,142,90%,1.00E-36,31.92,522511,NZ_AUBQ01000004.1
"Pelobacter propionicus DSM 2379 plasmid pPRO1, complete sequence",Pelobacter propionicus DSM 2379,140,140,90%,8.00E-36,33.97,202397,NC_008607.1
"Desulfovibrio frigidus DSM 17176 BR06DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Desulfovibrio frigidus DSM 17176,140,140,90%,1.00E-35,34.11,447561,NZ_JONL01000003.1
"Desulfovibrio gilichinskyi strain K3S, whole genome shotgun sequence",Desulfovibrio gilichinskyi,139,139,90%,2.00E-35,34.88,122656,NZ_FWZU01000007.1
"Desulfovibrio ferrophilus strain IS5 plasmid pDFE, complete sequence",Desulfovibrio ferrophilus,139,139,90%,3.00E-35,34.1,43052,NZ_AP017379.1
"Maridesulfovibrio ferrireducens strain DSM 16995, whole genome shotgun sequence",Maridesulfovibrio ferrireducens,138,138,90%,4.00E-35,34.11,489205,NZ_FNGA01000004.1
"Desulfovibrio legallii strain H1T scaffold_0, whole genome shotgun sequence",Desulfovibrio legallii,138,138,90%,5.00E-35,31.03,288911,NZ_SIXC01000001.1
"Desulfovibrio aminophilus DSM 12254 H587DRAFT_scaffold00008.8_C, whole genome shotgun sequence",Desulfovibrio aminophilus DSM 12254,137,137,90%,7.00E-35,30.77,242249,NZ_AUMA01000010.1
"Desulfatiglans anilini DSM 4660 H567DRAFT_scaffold00043.43_C, whole genome shotgun sequence",Desulfatiglans anilini DSM 4660,137,137,90%,9.00E-35,32.57,24404,NZ_AULM01000044.1
"Desulfonauticus submarinus strain DSM 15269, whole genome shotgun sequence",Desulfonauticus submarinus,135,135,90%,4.00E-34,31.66,214145,NZ_FNIN01000003.1
"Lawsonia intracellularis N343 plasmid 3, complete sequence",Lawsonia intracellularis N343,135,135,90%,6.00E-34,35.74,194613,NC_020130.1
"Desulfonatronum thiosulfatophilum strain ASO4-2, whole genome shotgun sequence",Desulfonatronum thiosulfatophilum,134,134,90%,2.00E-33,33.33,64884,NZ_FMXO01000022.1
"Desulfovibrio alkalitolerans DSM 16529 ctg5, whole genome shotgun sequence",Desulfovibrio alkalitolerans DSM 16529,133,133,90%,2.00E-33,31.15,184516,NZ_ATHI01000028.1
"Desulfonatronum thiodismutans strain MLF-1 contig20, whole genome shotgun sequence",Desulfonatronum thiodismutans,133,133,89%,2.00E-33,31.01,226087,NZ_JPIK01000020.1
"Desulfonatronum thiosulfatophilum strain ASO4-2, whole genome shotgun sequence",Desulfonatronum thiosulfatophilum,133,133,89%,2.00E-33,32.3,147330,NZ_FMXO01000011.1
"Desulfobacter latus strain AcRS2 NODE_59_length_47655_cov_37.062174, whole genome shotgun sequence",Desulfobacter latus,132,132,89%,4.00E-33,30.74,47655,NZ_JACADJ010000026.1
"Desulfovibrio bizertensis DSM 18034, whole genome shotgun sequence",Desulfovibrio bizertensis DSM 18034,131,131,91%,9.00E-33,32.06,195413,NZ_FUYA01000007.1
"Desulfonatronum thioautotrophicum strain ASO4-1 LZ09DRAFT_scaffold00017.17_C, whole genome shotgun sequence",Desulfonatronum thioautotrophicum,131,131,90%,9.00E-33,29.89,47966,NZ_JYNO01000021.1
"Desulfovibrio mexicanus strain DSM 13116, whole genome shotgun sequence",Desulfovibrio mexicanus,129,129,90%,4.00E-32,33.98,652636,NZ_FZOC01000002.1
"Desulfovibrio desulfuricans DSM 642 G449DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio desulfuricans DSM 642,128,128,91%,1.00E-31,29.39,586626,NZ_ATUZ01000013.1
"Desulfobaculum xiamenense strain DSM 24233 Ga0373198_05, whole genome shotgun sequence",Desulfobaculum xiamenense,125,125,90%,2.00E-30,31.42,156752,NZ_JAATJA010000005.1
"Desulfovibrio aerotolerans strain DSM 16695 NODE_1_length_379465_cov_30.771254, whole genome shotgun sequence",Desulfovibrio aerotolerans,124,197,89%,3.00E-30,32.03,379465,NZ_WVUD01000001.1
"Desulfocurvus vexinensis DSM 17965 G495DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Desulfocurvus vexinensis DSM 17965,124,124,90%,5.00E-30,33.46,176844,NZ_JAEX01000006.1
"Geoalkalibacter subterraneus strain Red1 plasmid pGSUB1, complete sequence",Geoalkalibacter subterraneus,123,123,90%,6.00E-30,29.73,242122,NZ_CP010312.1
"Corallococcus exercitus strain AB043B NODE_26_length_51001_cov_34.112, whole genome shotgun sequence",Corallococcus exercitus,121,121,88%,4.00E-29,29.64,51001,NZ_JABFJV010000026.1
"Desulfovibrio indonesiensis strain P37SLT P37SLT_1, whole genome shotgun sequence",Desulfovibrio indonesiensis,120,212,89%,5.00E-29,32.69,458847,NZ_QMIE01000001.1
"Desulfobacca acetoxidans DSM 11109, complete sequence",Desulfobacca acetoxidans DSM 11109,120,120,89%,5.00E-29,35,3282536,NC_015388.1
"Corallococcus interemptor strain AB047A NODE_43_63475_cov_71.7578_ID_8005, whole genome shotgun sequence",Corallococcus interemptor,120,120,88%,6.00E-29,29.64,63475,NZ_RAWM01000043.1
"Corallococcus carmarthensis strain CA043D NODE_54_51853_cov_30.6927_ID_10687, whole genome shotgun sequence",Corallococcus carmarthensis,120,120,88%,7.00E-29,29.64,51853,NZ_RAWE01000054.1
"Corallococcus exiguus strain DSM 14696 contig1, whole genome shotgun sequence",Corallococcus exiguus,120,120,88%,8.00E-29,29.64,1565207,NZ_JAAAPK010000001.1
"Corallococcus aberystwythensis strain AB050A NODE_10_62397_cov_24.3422_ID_11457, whole genome shotgun sequence",Corallococcus aberystwythensis,120,120,88%,8.00E-29,29.64,62397,NZ_RAWK01000010.1
"Corallococcus praedator strain CA031B NODE_710_2069_cov_31.001, whole genome shotgun sequence",Corallococcus praedator,119,119,88%,1.00E-28,29.64,2069,NZ_RAWI01000710.1
"Corallococcus sicarius strain CA040B NODE_75_34172_cov_45.5801, whole genome shotgun sequence",Corallococcus sicarius,120,120,88%,1.00E-28,29.64,34172,NZ_RAWG01000075.1
"Corallococcus terminator strain CA054A NODE_41_40072_cov_32.1002, whole genome shotgun sequence",Corallococcus terminator,119,119,88%,1.00E-28,29.64,40072,NZ_RAVZ01000041.1
"Corallococcus llansteffanensis strain CA051B NODE_293_12585_cov_15.0695, whole genome shotgun sequence",Corallococcus llansteffanensis,119,119,88%,1.00E-28,29.64,12585,NZ_RAWB01000293.1
"Desulfovibrio psychrotolerans strain JS1 sequence08, whole genome shotgun sequence",Desulfovibrio psychrotolerans,118,118,90%,4.00E-28,31.42,876440,NZ_BLVP01000008.1
"Pyxidicoccus fallax strain DSM 14698 NODE_494_length_6895_cov_43.7556, whole genome shotgun sequence",Pyxidicoccus fallax,117,117,88%,6.00E-28,29.25,6895,NZ_JABBJJ010000494.1
"Desulfonatronovibrio magnus strain AHT22 LZ23DRAFT_scaffold00001.1, whole genome shotgun sequence",Desulfonatronovibrio magnus,117,117,91%,8.00E-28,27.86,797457,NZ_KN882175.1
"Lawsonia intracellularis N343 plasmid 2, complete sequence",Lawsonia intracellularis N343,117,117,90%,9.00E-28,31.68,39878,NC_020129.1
"Desulfovibrio intestinalis strain DSM 11275 Ga0415384_05, whole genome shotgun sequence",Desulfovibrio intestinalis,117,117,90%,9.00E-28,29.5,381395,NZ_JACHGO010000005.1
"Myxococcus virescens strain DSM 2260, whole genome shotgun sequence",Myxococcus virescens,117,117,88%,1.00E-27,28.85,1544918,NZ_FNAJ01000001.1
"Desulfomonile tiedjei DSM 6799 plasmid pDESTI.01, complete sequence",Desulfomonile tiedjei DSM 6799,117,117,89%,1.00E-27,32.43,26923,NC_018026.1
"Geoalkalibacter ferrihydriticus strain DSM 17813, whole genome shotgun sequence",Geoalkalibacter ferrihydriticus,116,116,90%,1.00E-27,33.2,387838,NZ_FNGU01000004.1
"Halodesulfovibrio marinisediminis DSM 17456, whole genome shotgun sequence",Halodesulfovibrio marinisediminis DSM 17456,116,116,89%,1.00E-27,35.41,955212,NZ_FSRG01000003.1
"Desulfonatronovibrio hydrogenovorans DSM 9292 P771DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Desulfonatronovibrio hydrogenovorans DSM 9292,116,116,91%,2.00E-27,32.33,242005,NZ_JMKT01000011.1
"Desulfosarcina cetonica JCM 12296, whole genome shotgun sequence",Desulfosarcina cetonica JCM 12296,116,116,89%,2.00E-27,29.3,30882,NZ_BBCC01000065.1
"Pyxidicoccus fallax strain DSM 14698 NODE_558_length_4795_cov_37.3395, whole genome shotgun sequence",Pyxidicoccus fallax,115,115,90%,2.00E-27,31.92,4795,NZ_JABBJJ010000558.1
"Corallococcus terminator strain CA054A NODE_173_20188_cov_30.3422, whole genome shotgun sequence",Corallococcus terminator,115,115,90%,2.00E-27,32.57,20188,NZ_RAVZ01000173.1
"Myxococcus fulvus strain DSM 16525, whole genome shotgun sequence",Myxococcus fulvus,115,115,88%,3.00E-27,28.46,1807597,NZ_FOIB01000001.1
"Desulfovibrio inopinatus DSM 10711 G451DRAFT_scaffold00026.26, whole genome shotgun sequence",Desulfovibrio inopinatus DSM 10711,115,115,89%,4.00E-27,31.25,64169,NZ_KE386883.1
"Desulfonatronovibrio magnus strain AHT22 LZ23DRAFT_scaffold00006.6, whole genome shotgun sequence",Desulfonatronovibrio magnus,115,115,90%,5.00E-27,31.82,145286,NZ_KN882179.1
"Desulfonatronospira thiodismutans ASO3-1 ctg18, whole genome shotgun sequence",Desulfonatronospira thiodismutans ASO3-1,115,115,90%,5.00E-27,31.18,345329,NZ_ACJN02000004.1
"Desulfoluna butyratoxydans isolate Desulfoluna butyratoxydans MSL71, whole genome shotgun sequence",Desulfoluna butyratoxydans,115,115,89%,6.00E-27,33.73,936145,NZ_CAADHO010000002.1
"Desulforegula conservatrix Mb1Pa I997DRAFT_scaffold00108.108_C, whole genome shotgun sequence",Desulforegula conservatrix Mb1Pa,114,114,88%,7.00E-27,30.23,7670,NZ_AUEY01000114.1
"Corallococcus praedator strain CA031B NODE_392_8467_cov_31.1271, whole genome shotgun sequence",Corallococcus praedator,114,114,90%,7.00E-27,32.57,8381,NZ_RAWI01000392.1
"Desulfovibrio aerotolerans strain DSM 16695 NODE_5_length_155917_cov_31.479440, whole genome shotgun sequence",Desulfovibrio aerotolerans,114,114,89%,8.00E-27,31.78,155917,NZ_WVUD01000005.1
"Halodesulfovibrio aestuarii DSM 10141 H584DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Halodesulfovibrio aestuarii DSM 10141,114,114,89%,1.00E-26,35.41,781678,NZ_AULY01000006.1
"Desulfatibacillum alkenivorans DSM 16219, whole genome shotgun sequence",Desulfatibacillum alkenivorans DSM 16219,114,114,86%,1.00E-26,29.37,504904,NZ_FQZU01000001.1
"Halodesulfovibrio spirochaetisodalis strain JC271 contig1, whole genome shotgun sequence",Halodesulfovibrio spirochaetisodalis,113,113,89%,2.00E-26,33.85,272370,NZ_JXMS01000001.1
"Desulfobacula phenolica strain DSM 3384, whole genome shotgun sequence",Desulfobacula phenolica,112,112,89%,4.00E-26,30.08,25910,NZ_FNLL01000022.1
"Desulfovibrio fructosivorans JJ ctg00049, whole genome shotgun sequence",Desulfovibrio fructosivorans JJ,112,112,89%,4.00E-26,30.74,315934,NZ_AECZ01000001.1
"Corallococcus interemptor strain AB047A NODE_41_63740_cov_77.1154_ID_8001, whole genome shotgun sequence",Corallococcus interemptor,112,112,90%,4.00E-26,31.54,63740,NZ_RAWM01000041.1
"Desulforegula conservatrix Mb1Pa I997DRAFT_scaffold00062.62_C, whole genome shotgun sequence",Desulforegula conservatrix Mb1Pa,112,112,90%,5.00E-26,28.52,23783,NZ_AUEY01000063.1
"Desulfovibrio fructosivorans JJ ctg00033, whole genome shotgun sequence",Desulfovibrio fructosivorans JJ,112,112,89%,5.00E-26,31.91,124647,NZ_AECZ01000012.1
"Desulfamplus magnetovallimortis isolate PRJEB14757, whole genome shotgun sequence",Desulfamplus magnetovallimortis,112,112,89%,5.00E-26,30.89,473429,NZ_LT828542.1
"Archangium violaceum Cb vi76 contig00175, whole genome shotgun sequence",Archangium violaceum Cb vi76,111,111,88%,7.00E-26,27.27,27045,NZ_JPMI01000167.1
"Cystobacter fuscus DSM 2262 contig14, whole genome shotgun sequence",Cystobacter fuscus DSM 2262,111,111,88%,8.00E-26,27.67,398763,NZ_ANAH02000014.1
"Desulfovibrio alcoholivorans DSM 5433 Q368DRAFT_scaffold00030.30_C, whole genome shotgun sequence",Desulfovibrio alcoholivorans DSM 5433,111,111,89%,9.00E-26,30.5,19972,NZ_JNJA01000030.1
"Desulfovibrio alcoholivorans DSM 5433 Q368DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Desulfovibrio alcoholivorans DSM 5433,111,111,89%,1.00E-25,32.68,594476,NZ_JNJA01000002.1
"Corallococcus aberystwythensis strain AB050A NODE_337_9393_cov_23.1668_ID_12113, whole genome shotgun sequence",Corallococcus aberystwythensis,111,111,90%,1.00E-25,31.15,9393,NZ_RAWK01000337.1
"Archangium gephyra strain DSM 2261 Ga0070489_104, whole genome shotgun sequence",Archangium gephyra,110,110,88%,1.00E-25,27.27,935309,NZ_QUMU01000004.1
"Cystobacter ferrugineus strain Cbfe23 Contig_6, whole genome shotgun sequence",Cystobacter ferrugineus,110,110,88%,2.00E-25,27.27,287694,NZ_MPIN01000015.1
"Pseudodesulfovibrio profundus strain 500-1 plasmid paDPRO, complete sequence",Pseudodesulfovibrio profundus,110,110,88%,2.00E-25,34.38,42836,NZ_LT907976.1
"Hyalangium minutum strain DSM 14724 contig_19, whole genome shotgun sequence",Hyalangium minutum,110,110,88%,2.00E-25,31.25,237595,NZ_JMCB01000019.1
"Desulfoprunum benzoelyticum strain DSM 28570 Ga0415323_11, whole genome shotgun sequence",Desulfoprunum benzoelyticum,110,110,89%,2.00E-25,30.89,119682,NZ_JACHEO010000011.1
"Stigmatella erecta strain DSM 16858, whole genome shotgun sequence",Stigmatella erecta,109,109,88%,4.00E-25,28.46,185140,NZ_FOIJ01000018.1
"Stigmatella aurantiaca strain DSM 17044, whole genome shotgun sequence",Stigmatella aurantiaca,109,109,88%,4.00E-25,28.46,204601,NZ_FOAP01000017.1
"Desulfonema ishimotonii strain Tokyo 01 NODE_8, whole genome shotgun sequence",Desulfonema ishimotonii,108,108,90%,4.00E-25,28.08,3172,NZ_BEXT01000008.1
