Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Amphritea balenae strain JAMM 1525 NODE_6_length_311365_cov_62.796896, whole genome shotgun sequence",Amphritea balenae,311,311,90%,2.00E-94,59.46,311365,NZ_RQXV01000006.1
"Saccharospirillum impatiens DSM 12546 G565DRAFT_scaffold00014.14_C, whole genome shotgun sequence",Saccharospirillum impatiens DSM 12546,311,311,90%,2.00E-94,60.47,103013,NZ_AUIH01000014.1
"Legionella adelaidensis strain NCTC12735 plasmid 8, complete sequence",Legionella adelaidensis,311,311,90%,2.00E-94,61,105827,NZ_LR134417.1
"Pseudoxanthomonas indica strain P15, whole genome shotgun sequence",Pseudoxanthomonas indica,311,311,90%,2.00E-94,59.46,2315840,NZ_FUZV01000001.1
Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I,Pseudomonas guangdongensis,311,394,90%,2.00E-94,60.62,3191154,NZ_LT629780.1
"Marinobacterium litorale DSM 23545 G403DRAFT_scaffold00007.7_C, whole genome shotgun sequence",Marinobacterium litorale DSM 23545,311,311,90%,2.00E-94,61.39,172187,NZ_AUAZ01000007.1
"Microbulbifer thermotolerans strain DAU221 chromosome, complete genome",Microbulbifer thermotolerans,311,311,90%,2.00E-94,60.62,3938396,NZ_CP014864.1
"Pseudoxanthomonas composti strain GSS15 Scaffold3, whole genome shotgun sequence",Pseudoxanthomonas composti,311,311,90%,2.00E-94,59.85,446127,NZ_SAWZ01000003.1
"Xanthomonas sontii strain ASD011 scf_13134_13, whole genome shotgun sequence",Xanthomonas sontii,311,311,90%,3.00E-94,59.46,145786,NZ_WJPN01000013.1
"Lysobacter antibioticus strain 76 chromosome, complete genome",Lysobacter antibioticus,311,311,90%,3.00E-94,58.69,5916388,NZ_CP011129.1
"Endozoicomonas arenosclerae strain ab112 Contig33, whole genome shotgun sequence",Endozoicomonas arenosclerae,311,311,90%,3.00E-94,58.69,47193,NZ_LASA01000033.1
Stenotrophomonas rhizophila strain DSM 14405 chromosome,Stenotrophomonas rhizophila,311,410,90%,3.00E-94,60.23,4648976,NZ_CP007597.1
"Steroidobacter cummioxidans strain 35Y AUR_c11.11, whole genome shotgun sequence",Steroidobacter cummioxidans,311,311,90%,3.00E-94,60.23,55538,NZ_LSRW01000011.1
"Microbulbifer marinus strain CGMCC 1.10657, whole genome shotgun sequence",Microbulbifer marinus,311,311,90%,4.00E-94,61,940988,NZ_FNQO01000002.1
"Methylohalobius crimeensis 10Ki H035DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Methylohalobius crimeensis 10Ki,311,311,90%,4.00E-94,60.62,737379,NZ_ATXB01000002.1
"Marinobacterium halophilum strain DSM 17586 Ga0181045_111, whole genome shotgun sequence",Marinobacterium halophilum,310,310,90%,5.00E-94,60.85,130350,NZ_PYGI01000011.1
"Pseudomaricurvus alcaniphilus strain MEBiC06469 NODE_8_length_287644_cov_46.972274, whole genome shotgun sequence",Pseudomaricurvus alcaniphilus,310,310,90%,5.00E-94,58.69,287644,NZ_JAAOIX010000008.1
"Steroidobacter agariperforans strain KA5-B Scaffold1_1, whole genome shotgun sequence",Steroidobacter agariperforans,310,310,90%,5.00E-94,60.23,3226935,NZ_RYFW01000001.1
"Lysobacter gummosus strain 3.2.11 chromosome, complete genome",Lysobacter gummosus,310,310,90%,5.00E-94,59.46,6056618,NZ_CP011131.1
"Reinekea marinisedimentorum strain DSM 15388 Ga0104519_101, whole genome shotgun sequence",Reinekea marinisedimentorum,310,310,90%,6.00E-94,59.85,481729,NZ_SLZR01000001.1
Neptunomonas phycophila strain Scap09 chromosome,Neptunomonas phycophila,310,523,90%,6.00E-94,61,3976465,NZ_CP041336.1
"Saccharospirillum alexandrii strain LZ-5 scaffold3, whole genome shotgun sequence",Saccharospirillum alexandrii,310,310,90%,6.00E-94,60.08,490527,NZ_RCIP01000003.1
"Neptuniibacter caesariensis strain MED92 scf_1099521380393, whole genome shotgun sequence",Neptuniibacter caesariensis,310,310,90%,7.00E-94,61,886030,NZ_CH724126.1
"Nitrincola lacisaponensis strain 4CA MTCC16316_S1_L001_R1_001_(paired)_contig_9, whole genome shotgun sequence",Nitrincola lacisaponensis,310,310,90%,7.00E-94,61.39,157104,NZ_JMSZ01000001.1
"Amphritea opalescens strain ANRC-JH13 NODE_10_length_148977_cov_58.9945, whole genome shotgun sequence",Amphritea opalescens,310,310,90%,7.00E-94,59.46,148977,NZ_RQXW01000010.1
"Methylomicrobium kenyense strain AMO IQ34DRAFT_unitig_0_quiver.2, whole genome shotgun sequence",Methylomicrobium kenyense,310,632,90%,7.00E-94,59.07,4415115,NZ_VHIE01000002.1
"Parendozoicomonas haliclonae isolate S-B4-1U, whole genome shotgun sequence",Parendozoicomonas haliclonae,310,310,90%,7.00E-94,61,520745,NZ_FWPT01000004.1
"Lysobacter maris strain HZ9B chromosome, complete genome",Lysobacter maris,310,310,90%,7.00E-94,59.85,4018049,NZ_CP029843.1
"Neptunomonas antarctica strain DSM 22306, whole genome shotgun sequence",Neptunomonas antarctica,310,432,91%,8.00E-94,59.07,1207011,NZ_FTOE01000001.1
"Pseudoxanthomonas wuyuanensis strain CGMCC 1.10978, whole genome shotgun sequence",Pseudoxanthomonas wuyuanensis,310,310,90%,8.00E-94,60.23,360748,NZ_OCND01000005.1
"Pseudoxanthomonas koreensis strain KCTC 12208 NODE_19_length_55828_cov_13.9691, whole genome shotgun sequence",Pseudoxanthomonas koreensis,310,310,90%,8.00E-94,59.85,55828,NZ_PDWM01000019.1
"Luminiphilus syltensis NOR5-1B scf_1109846220923, whole genome shotgun sequence",Luminiphilus syltensis NOR5-1B,310,405,90%,8.00E-94,58.3,3261541,NZ_DS999411.1
"Lysobacter defluvii IMMIB APB-9 = DSM 18482 G545DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Lysobacter defluvii IMMIB APB-9 = DSM 18482,310,310,90%,9.00E-94,58.69,309919,NZ_AUHT01000007.1
"Xanthomonas sacchari strain CFBP4641 Xs-CFBP4641-G104, whole genome shotgun sequence",,310,310,90%,9.00E-94,59.07,340825,NZ_MDEK01000004.1
"Amphritea japonica ATCC BAA-1530 strain JAMM 1866 G329DRAFT_scaffold00002.2, whole genome shotgun sequence",Amphritea japonica ATCC BAA-1530,310,310,90%,9.00E-94,59.85,672746,NZ_KB907100.1
"Oceanospirillum multiglobuliferum strain ATCC 33336, whole genome shotgun sequence",Oceanospirillum multiglobuliferum,310,310,90%,9.00E-94,59.46,161423,NZ_FUXG01000006.1
"Stenotrophomonas cyclobalanopsidis strain TPQG1-4 Scaffold4, whole genome shotgun sequence",Stenotrophomonas cyclobalanopsidis,310,310,90%,9.00E-94,60.23,227955,NZ_VYKI01000004.1
"Lysobacter spongiae strain 119BY6-57 NODE_4_length_213734_cov_90.164269, whole genome shotgun sequence",Lysobacter spongiae,310,310,90%,1.00E-93,59.07,213734,NZ_JACHTF010000004.1
"Stenotrophomonas lactitubi strain YR347, whole genome shotgun sequence",Stenotrophomonas lactitubi,310,310,90%,1.00E-93,60.62,2253187,NZ_FZPB01000001.1
"Pseudoxanthomonas jiangsuensis strain DSM 22398 NODE_21_length_69913_cov_34.0528, whole genome shotgun sequence",Pseudoxanthomonas jiangsuensis,310,310,91%,1.00E-93,58.78,69913,NZ_PDWL01000021.1
"Methylomicrobium alcaliphilum 20Z, complete sequence",Methylomicrobium alcaliphilum 20Z,309,584,90%,1.00E-93,59.07,4668296,NC_016112.1
"Microbulbifer flavimaris strain WRN-8 ZB100002, whole genome shotgun sequence",Microbulbifer flavimaris,309,309,90%,1.00E-93,60.23,534308,NZ_LRFG02000003.1
"Luteimonas huabeiensis HB2 HB2_contig_25, whole genome shotgun sequence",Luteimonas huabeiensis HB2,309,309,91%,1.00E-93,59.16,194680,NZ_JAAN01000005.1
"Steroidobacter soli strain JW-3 Scaffold11_1, whole genome shotgun sequence",Steroidobacter soli,309,309,90%,1.00E-93,60.62,131122,NZ_RYEV01000012.1
"Stenotrophomonas indicatrix strain WS40 NODE_1_length_4130972_cov_34.7132_ID_41, whole genome shotgun sequence",Stenotrophomonas indicatrix,309,418,90%,1.00E-93,60.62,4130972,NZ_PEJS01000001.1
"Pseudoxanthomonas japonensis strain DSM 17109 NODE_30_length_48308_cov_29.3587, whole genome shotgun sequence",Pseudoxanthomonas japonensis,309,309,90%,1.00E-93,59.85,48308,NZ_PDWW01000030.1
"Solimonas flava DSM 18980 K343DRAFT_scaffold00009.9_C, whole genome shotgun sequence",Solimonas flava DSM 18980,309,309,90%,1.00E-93,59.3,167762,NZ_AUFV01000011.1
"Methylocaldum marinum strain S8 chromosome, complete genome",Methylocaldum marinum,309,510,91%,1.00E-93,60.23,6088916,NZ_AP017928.1
"Lysobacter aestuarii strain JCM 31130 277, whole genome shotgun sequence",Lysobacter aestuarii,309,309,90%,2.00E-93,59.07,13603,NZ_VICE01000135.1
"Nitrincola tapanii strain MEB193 NODE_9_length_113941_cov_99.921785, whole genome shotgun sequence",Nitrincola tapanii,309,309,90%,2.00E-93,60.62,113941,NZ_SMRS01000009.1
"Lysobacter arseniciresistens ZS79 contig29, whole genome shotgun sequence",Lysobacter arseniciresistens ZS79,309,309,90%,2.00E-93,58.3,45190,NZ_AVPT01000021.1
"Sinobacterium caligoides strain DSM 100316 Ga0244720_104, whole genome shotgun sequence",Sinobacterium caligoides,309,309,90%,2.00E-93,59.07,341903,NZ_RKHR01000006.1
"Nevskia soli DSM 19509 BP26DRAFT_scaffold00014.14_C, whole genome shotgun sequence",Nevskia soli DSM 19509,308,308,90%,2.00E-93,60.23,125729,NZ_JONR01000017.1
"Agitococcus lubricus strain DSM 5822 Ga0183448_110, whole genome shotgun sequence",Agitococcus lubricus,308,308,90%,2.00E-93,59.07,126264,NZ_QAON01000010.1
"Methylotetracoccus oryzae strain C50C1 NODE_1_length_592852_cov_260.381056, whole genome shotgun sequence",Methylotetracoccus oryzae,308,308,90%,2.00E-93,60.62,592852,NZ_SRSH01000001.1
"Xanthomonas populi strain CFBP1817 Xpo-CFBP1817-G1118, whole genome shotgun sequence",,308,308,90%,2.00E-93,58.3,11942,NZ_MDEJ01000118.1
"Nitrincola schmidtii strain NCAIM B.02626 Scaffold9, whole genome shotgun sequence",Nitrincola schmidtii,308,308,90%,2.00E-93,61.39,151487,NZ_WBOL01000009.1
"Neptunomonas japonica DSM 18939 G511DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Neptunomonas japonica DSM 18939,308,308,90%,2.00E-93,59.07,422795,NZ_AUGR01000002.1
"Nitrincola nitratireducens strain AK23 contig000017, whole genome shotgun sequence",Nitrincola nitratireducens,308,308,91%,2.00E-93,59.92,97353,NZ_AONB01000017.1
"Nitrincola alkalisediminis strain JCM 19317 Scaffold5, whole genome shotgun sequence",Nitrincola alkalisediminis,308,308,91%,2.00E-93,59.92,270598,NZ_VYTY01000005.1
"Endozoicomonas acroporae strain Acr-14 Endozoicomoas_acroporae_sp._Acr-14_contig_69, whole genome shotgun sequence",Endozoicomonas acroporae,308,308,90%,2.00E-93,59.85,33066,NZ_PJPV01000069.1
"Methylomonas rhizoryzae strain GJ1 chromosome, complete genome",Methylomonas rhizoryzae,308,645,91%,2.00E-93,59.46,4554005,NZ_CP043929.1
"Legionella nagasakiensis strain JCM 15315, whole genome shotgun sequence",Legionella nagasakiensis,308,308,90%,3.00E-93,64.09,135167,NZ_CAAAID010000007.1
"Lysobacter enzymogenes strain M497-1 chromosome, complete genome",Lysobacter enzymogenes,308,308,90%,3.00E-93,58.69,6096022,NZ_AP014940.1
"Solimonas marina strain C16B3 NODE_1_length_723078_cov_196.661, whole genome shotgun sequence",Solimonas marina,308,308,90%,3.00E-93,58.91,723078,NZ_JAAVXB010000001.1
"Microbulbifer variabilis ATCC 700307 G367DRAFT_scaffold00003.3_C, whole genome shotgun sequence",Microbulbifer variabilis ATCC 700307,308,308,90%,3.00E-93,61.39,553825,NZ_AQYJ01000027.1
"Saccharospirillum mangrovi strain HK-33 chromosome, complete genome",Saccharospirillum mangrovi,308,606,91%,3.00E-93,59.07,3686911,NZ_CP031415.1
"Povalibacter uvarum strain DSM 26723 Ga0415266_02, whole genome shotgun sequence",Povalibacter uvarum,308,308,90%,3.00E-93,61,1223182,NZ_JACHHZ010000002.1
"Abyssibacter profundi strain OUC007 scaffold_9, whole genome shotgun sequence",Abyssibacter profundi,308,308,90%,3.00E-93,60.85,172476,NZ_QEQK01000010.1
"Neptunomonas qingdaonensis strain CGMCC 1.10971, whole genome shotgun sequence",Neptunomonas qingdaonensis,308,308,91%,3.00E-93,58.4,646282,NZ_FOOU01000001.1
"Reinekea thalattae strain SSH23 contig1, whole genome shotgun sequence",Reinekea thalattae,308,474,90%,3.00E-93,57.92,2254308,NZ_VKAD01000001.1
"Polycyclovorans algicola TG408 U741DRAFT_scf7180000000002_quiver.1_C, whole genome shotgun sequence",Polycyclovorans algicola TG408,308,485,90%,3.00E-93,59.3,3653213,NZ_JOMH01000001.1
"Amphritea atlantica strain DSM 18887, whole genome shotgun sequence",Amphritea atlantica,308,308,90%,4.00E-93,59.07,565625,NZ_FOGB01000002.1
"Thermomonas fusca strain SHC 3-19 NODE_1_length_911694_cov_265.388359, whole genome shotgun sequence",Thermomonas fusca,308,308,90%,4.00E-93,60.23,911694,NZ_SROY01000001.1
"Thiorhodospira sibirica ATCC 700588 ctg281, whole genome shotgun sequence",Thiorhodospira sibirica ATCC 700588,308,308,90%,4.00E-93,60.23,63267,NZ_AGFD01000010.1
"Thioflavicoccus mobilis 8321, complete sequence",Thioflavicoccus mobilis 8321,308,308,90%,4.00E-93,61.39,4048921,NC_019940.1
"Solimonas variicoloris DSM 15731 H149DRAFT_scaffold00001.1, whole genome shotgun sequence",Solimonas variicoloris DSM 15731,308,308,90%,4.00E-93,59.3,536961,NZ_KB907925.1
"Microbulbifer donghaiensis strain CGMCC 1.7063, whole genome shotgun sequence",Microbulbifer donghaiensis,308,308,90%,4.00E-93,60.62,2404616,NZ_FQVA01000001.1
"Oceanospirillum sanctuarii strain AK56 YS43_1_contig_3, whole genome shotgun sequence",Oceanospirillum sanctuarii,308,308,90%,5.00E-93,58.53,709926,NZ_MTBA01000003.1
"Hydrocarboniphaga daqingensis strain CGMCC 1.7049, whole genome shotgun sequence",Hydrocarboniphaga daqingensis,308,308,90%,5.00E-93,60.08,599410,NZ_FQWZ01000003.1
"Steroidobacter denitrificans strain DSM 18526 chromosome, complete genome",Steroidobacter denitrificans,308,308,90%,5.00E-93,61,3467246,NZ_CP011971.1
"Pseudoxanthomonas mexicana strain GTZY2 chromosome, complete genome",Pseudoxanthomonas mexicana,307,406,90%,5.00E-93,59.85,3966848,NZ_CP060731.1
"Endozoicomonas elysicola strain DSM 22380 scaffold00001, whole genome shotgun sequence",Endozoicomonas elysicola,307,307,90%,6.00E-93,58.69,5569560,NZ_JOJP01000001.1
"Reinekea forsetii strain Hel1_31_D35 chromosome, complete genome",Reinekea forsetii,307,425,90%,6.00E-93,59.85,3660060,NZ_CP011797.1
"Pseudoxanthomonas gei strain KCTC 32298 NODE_7_length_212946_cov_51.872967, whole genome shotgun sequence",Pseudoxanthomonas gei,307,307,90%,7.00E-93,59.46,212946,NZ_QOVG01000007.1
"Stenotrophomonas pavanii strain MHSD12 contig_7, whole genome shotgun sequence",Stenotrophomonas pavanii,307,307,90%,7.00E-93,60.23,245291,NZ_JAAKGL010000007.1
"Simiduia agarivorans SA1 = DSM 21679, complete sequence",Simiduia agarivorans SA1 = DSM 21679,307,407,90%,7.00E-93,60.23,4300227,NC_018868.3
"Arenimonas maotaiensis strain CGMCC 1.12726 sequence03, whole genome shotgun sequence",Arenimonas maotaiensis,307,307,90%,7.00E-93,57.92,329340,NZ_BMFO01000003.1
"Salinibius halmophilus strain WDS2A16A WDS2A16A_scaffold8, whole genome shotgun sequence",Salinibius halmophilus,307,307,90%,7.00E-93,58.56,204065,NZ_QPEP01000008.1
"Methylocaldum szegediense O-12 strain O12 MetszDRAFT_MSL.2, whole genome shotgun sequence",Methylocaldum szegediense O-12,307,403,90%,7.00E-93,61.39,2650142,NZ_KE386490.1
"Perlucidibaca aquatica strain BK296 contig_1, whole genome shotgun sequence",Perlucidibaca aquatica,307,307,90%,8.00E-93,59.85,758735,NZ_LZDB01000001.1
"Endozoicomonas atrinae strain WP70 NODE_88, whole genome shotgun sequence",Endozoicomonas atrinae,307,307,90%,8.00E-93,59.07,22106,NZ_LUKQ02000088.1
"Ahniella affigens strain D13 chromosome, complete genome",Ahniella affigens,307,307,90%,8.00E-93,59.07,5971549,NZ_CP027860.1
"Pseudoteredinibacter isoporae strain LMG 25246 NODE_1_length_2039009_cov_48.681619, whole genome shotgun sequence",Pseudoteredinibacter isoporae,307,307,89%,9.00E-93,58.59,2039009,NZ_JAAONY010000001.1
"Nitrincola tibetensis strain xg18 xg18_scaffold6, whole genome shotgun sequence",Nitrincola tibetensis,306,306,91%,1.00E-92,59.54,236344,NZ_QKRX01000006.1
"Pseudoxanthomonas yeongjuensis strain DSM 18204 NODE_5_length_224512_cov_33.9877, whole genome shotgun sequence",Pseudoxanthomonas yeongjuensis,306,306,90%,1.00E-92,59.46,224512,NZ_PDWT01000005.1
"Lysobacter concretionis Ko07 = DSM 16239 strain Ko07 contig1, whole genome shotgun sequence",Lysobacter concretionis Ko07 = DSM 16239,306,306,90%,1.00E-92,57.92,579565,NZ_AVPS01000001.1
"Pseudoxanthomonas sacheonensis strain DSM 19373 NODE_3_length_344075_cov_23.0971, whole genome shotgun sequence",Pseudoxanthomonas sacheonensis,306,306,90%,1.00E-92,60.23,344075,NZ_PDWS01000003.1
"Xanthomonas hortorum strain B07-007 chromosome, complete genome",Xanthomonas hortorum,306,410,90%,1.00E-92,58.69,5175249,NZ_CP016878.1
"Xanthomonas melonis strain CFBP4644 Xm-CFBP4644-G118, whole genome shotgun sequence",,306,306,90%,1.00E-92,57.92,41094,NZ_MDEH01000018.1
"Luteimonas aestuarii strain B9 Scaffold11_1, whole genome shotgun sequence",Luteimonas aestuarii,306,306,89%,1.00E-92,58.75,117670,NZ_SMTF01000012.1
"Anaerobiospirillum thomasii strain NCTC12467, whole genome shotgun sequence",Anaerobiospirillum thomasii,306,434,90%,1.00E-92,57.53,1297632,NZ_UAPU01000007.1
"Xanthomonas cucurbitae strain ATCC 23378 chromosome, complete genome",Xanthomonas cucurbitae,306,413,90%,2.00E-92,57.92,4601253,NZ_CP033326.1
"Stenotrophomonas maltophilia strain NCTC10258 chromosome 1, complete sequence",Stenotrophomonas maltophilia,306,411,90%,2.00E-92,60.23,4481118,NZ_LS483377.1
"Methylomonas methanica strain NCIMB 11130 contig_60, whole genome shotgun sequence",Methylomonas methanica,306,306,90%,2.00E-92,59.69,83061,NZ_LUUF01000087.1
"Methylomonas denitrificans strain FJG1 chromosome, complete genome",Methylomonas denitrificans,306,724,91%,2.00E-92,59.69,5172098,NZ_CP014476.1
"Marinobacterium jannaschii DSM 6295 Q354DRAFT_scaffold00001.1, whole genome shotgun sequence",Marinobacterium jannaschii DSM 6295,306,306,90%,2.00E-92,60.62,433287,NZ_KK211064.1
"Ectothiorhodospira marina strain DSM 241, whole genome shotgun sequence",Ectothiorhodospira marina,306,306,90%,2.00E-92,62.16,204311,NZ_FOAA01000004.1
"Lysobacter soli strain XL170 chromosome, complete genome",Lysobacter soli,306,394,90%,2.00E-92,56.76,4109802,NZ_CP046603.1
"Solimonas terrae strain KIS83-12 NODE_6_length_337588_cov_63.999751, whole genome shotgun sequence",Solimonas terrae,306,306,90%,2.00E-92,57.75,337588,NZ_JAAMOW010000006.1
"Luteimonas gilva strain H23 H23_3, whole genome shotgun sequence",Luteimonas gilva,306,306,90%,2.00E-92,58.3,706199,NZ_SZUA01000003.1
"Methylomonas lenta strain R-45370 contig_61_(1..109447), whole genome shotgun sequence",Methylomonas lenta,306,306,90%,2.00E-92,58.69,109447,NZ_LUUI01000127.1
"Xanthomonas hyacinthi strain CFBP 1156 chromosome, complete genome",Xanthomonas hyacinthi,306,405,90%,2.00E-92,58.3,4918645,NZ_CP043476.1
"Xanthomonas campestris pv. raphani strain MAFF106181 chromosome, complete genome",Xanthomonas campestris pv. raphani,305,414,90%,2.00E-92,58.3,4942039,NZ_CP058243.1
"Pseudoxanthomonas spadix BD-a59, complete sequence",Pseudoxanthomonas spadix BD-a59,305,399,90%,3.00E-92,57.92,3452554,NC_016147.2
"Methylocucumis oryzae strain Sn10-6 c270, whole genome shotgun sequence",Methylocucumis oryzae,305,305,90%,3.00E-92,58.3,8348,NZ_LAJX01000270.1
"Lysobacter capsici strain KNU-14 chromosome, complete genome",Lysobacter capsici,305,305,90%,3.00E-92,57.53,6270417,NZ_CP023465.1
"Lysobacter panacisoli strain JCM 19212 Lysobacter_panacisoli_JCM_19212, whole genome shotgun sequence",Lysobacter panacisoli,305,396,90%,3.00E-92,55.98,3731398,NZ_VLNU01000001.1
"Marinomonas alcarazii strain CECT 7730 Ga0244607_106, whole genome shotgun sequence",Marinomonas alcarazii,305,305,90%,3.00E-92,59.07,244429,NZ_QKLW01000006.1
"Xanthomonas cassavae CFBP 4642 chromosome, whole genome shotgun sequence",Xanthomonas cassavae CFBP 4642,305,414,90%,3.00E-92,58.3,5197712,NZ_CM002139.1
"Oceanospirillum maris DSM 6286 G517DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Oceanospirillum maris DSM 6286,305,305,91%,3.00E-92,58.78,291943,NZ_AUGW01000007.1
"Xanthomonas dyei strain CFBP7245 Xd-CFBP7245-G1047, whole genome shotgun sequence",,305,305,90%,3.00E-92,58.3,32270,NZ_MDEE01000047.1
"Methylomonas koyamae strain R-49807 contig_31_(1..29028), whole genome shotgun sequence",Methylomonas koyamae,305,305,90%,3.00E-92,58.3,29028,NZ_LUUL01000071.1
"Parahaliea mediterranea strain DSM 21924 Scaffold5_1, whole genome shotgun sequence",Parahaliea mediterranea,305,305,90%,3.00E-92,61.39,577668,NZ_QEWO01000005.1
"Endozoicomonas ascidiicola strain KASP37 scaffold_0, whole genome shotgun sequence",Endozoicomonas ascidiicola,305,305,90%,3.00E-92,58.3,1128000,NZ_LUTW01000001.1
"Pseudoxanthomonas broegbernensis strain DSM 12573 Ga0310475_07, whole genome shotgun sequence",Pseudoxanthomonas broegbernensis,305,305,90%,3.00E-92,58.69,102476,NZ_JACHGU010000007.1
"Luteimonas cucumeris strain CGMCC 1.10821 IP90DRAFT_scaffold00008.8, whole genome shotgun sequence",Luteimonas cucumeris,305,305,90%,4.00E-92,57.92,95594,NZ_VLKN01000008.1
"Marinomonas profundimaris strain D104 contig3, whole genome shotgun sequence",Marinomonas profundimaris,305,305,90%,4.00E-92,58.69,310806,NZ_AYOZ01000023.1
"Ectothiorhodospira haloalkaliphila ATCC 51935 EcthaDRAFT_EHB.4, whole genome shotgun sequence",Ectothiorhodospira haloalkaliphila ATCC 51935,305,468,91%,4.00E-92,61.78,1813775,NZ_KK214998.1
"Sinimarinibacterium flocculans strain DSM 104150 Ga0215726_107, whole genome shotgun sequence",Sinimarinibacterium flocculans,305,305,90%,4.00E-92,60.85,234031,NZ_QICN01000007.1
"Solimonas fluminis strain HR-BB HR-BB_7, whole genome shotgun sequence",,305,305,90%,4.00E-92,59.3,254389,NZ_PSNW01000007.1
"Luteimonas terricola strain BZ92r Scaffold2_1, whole genome shotgun sequence",Luteimonas terricola,305,305,90%,4.00E-92,58.69,611157,NZ_SJRX01000002.1
"Xanthomonas translucens strain XT5791 flattened_line_32, whole genome shotgun sequence",Xanthomonas translucens,305,305,90%,5.00E-92,57.92,84126,NZ_LNVV01000017.1
"[Pseudomonas] cissicola strain LMG21719 contig_11, whole genome shotgun sequence",[Pseudomonas] cissicola,305,305,90%,5.00E-92,57.53,49398,NZ_LOJT01000013.1
"Stenotrophomonas chelatiphaga strain DSM 21508 contig_7, whole genome shotgun sequence",Stenotrophomonas chelatiphaga,305,305,90%,5.00E-92,59.85,154287,NZ_LDJK01000007.1
"Xanthomonas phaseoli pv. dieffenbachiae LMG 695, partial genome",Xanthomonas phaseoli pv. dieffenbachiae LMG 695,305,413,90%,5.00E-92,57.53,5036843,NZ_CP014347.1
"Pseudoxanthomonas kaohsiungensis strain DSM 17583 NODE_2_length_438044_cov_78.4255, whole genome shotgun sequence",Pseudoxanthomonas kaohsiungensis,305,305,90%,5.00E-92,58.3,438044,NZ_PDWO01000002.1
"Aquimonas voraii strain DSM 16957, whole genome shotgun sequence",Aquimonas voraii,305,305,90%,6.00E-92,58.3,256711,NZ_FNAG01000005.1
"Lysobacter bugurensis strain KCTC 23077 sequence05, whole genome shotgun sequence",Lysobacter bugurensis,305,305,90%,6.00E-92,58.3,271651,NZ_BMYD01000005.1
"Xanthomonas alfalfae strain GEV-Rose-07 GEV-Rose-07_contig_66, whole genome shotgun sequence",Xanthomonas alfalfae,305,305,90%,6.00E-92,57.53,32160,NZ_MIKD01000463.1
"Xanthomonas euvesicatoria strain 199 contig8, whole genome shotgun sequence",Xanthomonas euvesicatoria,305,305,90%,6.00E-92,57.53,187508,NZ_JZLM01000008.1
"Xanthomonas perforans strain DSM 18975 000000Farrow, whole genome shotgun sequence",Xanthomonas perforans,305,411,90%,6.00E-92,57.53,4914073,NZ_JABFFS010000001.1
"Parahaliea aestuarii strain S2-26 NODE_3_length_506898_cov_34.475753, whole genome shotgun sequence",Parahaliea aestuarii,304,304,90%,6.00E-92,62.55,506898,NZ_VRYZ01000003.1
"Marinomonas hwangdonensis strain HDW-15 scaffold3, whole genome shotgun sequence",Marinomonas hwangdonensis,304,304,90%,7.00E-92,58.3,539763,NZ_RIZG01000003.1
"Oceanospirillum beijerinckii DSM 7166 H579DRAFT_scaffold00007.7_C, whole genome shotgun sequence",Oceanospirillum beijerinckii DSM 7166,304,304,90%,7.00E-92,59.69,180268,NZ_AULT01000009.1
"Stenotrophomonas terrae strain DSM 18941 contig_90, whole genome shotgun sequence",Stenotrophomonas terrae,304,304,90%,7.00E-92,59.07,14068,NZ_LDJJ01000090.1
"Xanthomonas cannabis pv. cannabis strain NCPPB 2877 contig_5, whole genome shotgun sequence",Xanthomonas cannabis pv. cannabis,304,304,90%,9.00E-92,58.3,102531,NZ_JSZE01000005.1
"Marinomonas shanghaiensis strain DSL-35 contig7, whole genome shotgun sequence",Marinomonas shanghaiensis,304,304,90%,9.00E-92,58.3,231453,NZ_QGOK01000007.1
"Xanthomonas nasturtii strain WHRI 8853 scf_22201_32, whole genome shotgun sequence",Xanthomonas nasturtii,304,304,90%,1.00E-91,57.92,61220,NZ_LYMI01000026.1
"Frateuria defendens strain DHo contig_28, whole genome shotgun sequence",Frateuria defendens,303,303,90%,1.00E-91,59.85,132422,NZ_LFQR01000028.1
"Marinobacterium rhizophilum DSM 18822 F451DRAFT_scaffold00001.1, whole genome shotgun sequence",Marinobacterium rhizophilum DSM 18822,303,303,90%,1.00E-91,60.23,401958,NZ_KB899089.1
"Pseudoxanthomonas daejeonensis strain DSM 17801 NODE_8_length_198347_cov_31.0426, whole genome shotgun sequence",Pseudoxanthomonas daejeonensis,303,303,90%,1.00E-91,58.3,198347,NZ_PDWN01000008.1
"Stagnimonas aquatica strain THS-13 contig06, whole genome shotgun sequence",Stagnimonas aquatica,303,303,90%,1.00E-91,59.85,242614,NZ_RJVO01000006.1
"Stenotrophomonas humi strain DSM 18929 contig_25, whole genome shotgun sequence",Stenotrophomonas humi,303,303,90%,1.00E-91,59.46,200159,NZ_LDJI01000025.1
"Luteimonas arsenica strain 26-35 Scaffold2_1, whole genome shotgun sequence",Luteimonas arsenica,303,303,90%,1.00E-91,58.69,1271577,NZ_SJRW01000002.1
