Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Alkalihalobacillus macyae strain DSM 16346 scaffold2, whole genome shotgun sequence",Alkalihalobacillus macyae,253,253,89%,4.00E-74,49.22,1507096,NZ_LELK01000004.1
"Hungateiclostridium clariflavum DSM 19732, complete sequence",Hungateiclostridium clariflavum DSM 19732,253,253,91%,4.00E-74,49.04,4897678,NC_016627.1
"Anoxybacillus thermarum strain AF/04 contig000005, whole genome shotgun sequence",Anoxybacillus thermarum,253,253,89%,4.00E-74,50.19,73587,NZ_JXTH01000005.1
"Granulicatella elegans ATCC 700633 supercont2.1, whole genome shotgun sequence",Granulicatella elegans ATCC 700633,253,253,89%,4.00E-74,50.58,1743361,NZ_KI391971.1
"Enterococcus hirae strain FDAARGOS_234 chromosome, complete genome",Enterococcus hirae,253,253,90%,4.00E-74,48.26,2845651,NZ_CP023011.2
"Lacrimispora amygdalina isolate src4, whole genome shotgun sequence",Lacrimispora amygdalina,253,253,90%,4.00E-74,47.88,112473,NZ_OAOF01000018.1
"Listeria aquatica strain FSL L7-1507 NODE_5_length_133122_cov_68.774219, whole genome shotgun sequence",Listeria aquatica,253,253,89%,4.00E-74,50.58,133122,NZ_JAARRM010000005.1
"Oceanobacillus indicireducens strain JCM 17251 sequence11, whole genome shotgun sequence",Oceanobacillus indicireducens,253,253,90%,4.00E-74,49.61,129476,NZ_BMOS01000011.1
"Natranaerovirga hydrolytica strain DSM 24176 Ga0244688_109, whole genome shotgun sequence",Natranaerovirga hydrolytica,253,253,90%,4.00E-74,48.26,80469,NZ_SMGQ01000019.1
"Bacillus krulwichiae NBRC 102362, whole genome shotgun sequence",Bacillus krulwichiae NBRC 102362,253,253,89%,4.00E-74,49.03,23575,NZ_BCVW01000030.1
"Macrococcus goetzii strain CCM 4927 NODE_7_length_63944_cov_228.762205, whole genome shotgun sequence",Macrococcus goetzii,253,253,90%,4.00E-74,50,63944,NZ_MJBI02000007.1
"Paenibacillus assamensis DSM 18201 H580DRAFT_scaffold00010.10_C, whole genome shotgun sequence",Paenibacillus assamensis DSM 18201,253,253,90%,4.00E-74,50,200170,NZ_AULU01000013.1
"Desulfallas geothermicus DSM 3669, whole genome shotgun sequence",Desulfallas geothermicus DSM 3669,253,253,89%,4.00E-74,50.58,56755,NZ_FOYM01000024.1
"Sporolactobacillus terrae strain 70-3 chromosome, complete genome",Sporolactobacillus terrae,253,253,89%,4.00E-74,49.81,3308414,NZ_AP021853.1
"Vallitalea okinawensis strain S15 Contig13, whole genome shotgun sequence",Vallitalea okinawensis,253,253,90%,4.00E-74,48.26,93567,NZ_PQDH01000013.1
"Alkaliphilus peptidifermentans DSM 18978, whole genome shotgun sequence",Alkaliphilus peptidifermentans DSM 18978,253,253,89%,4.00E-74,47.47,133170,NZ_FMUS01000011.1
"Anoxybacillus rupiensis strain DSM 17127 Ga0373222_07, whole genome shotgun sequence",Anoxybacillus rupiensis,253,253,90%,4.00E-74,50.58,201764,NZ_JACIDF010000007.1
"Paenibacillus macquariensis strain ATCC 23464, whole genome shotgun sequence",Paenibacillus macquariensis,253,253,89%,4.00E-74,49.42,138856,NZ_FTNK01000016.1
"Lactiplantibacillus daoliensis strain 116-1A contig6, whole genome shotgun sequence",Lactiplantibacillus daoliensis,253,253,89%,4.00E-74,51.17,224107,NZ_BJDH01000006.1
"Anoxybacillus calidus strain DSM 25220 Ga0415330_09, whole genome shotgun sequence",Anoxybacillus calidus,253,253,90%,4.00E-74,49.03,124575,NZ_JACDUU010000009.1
"Priestia taiwanensis strain CGMCC 1.12698 sequence05, whole genome shotgun sequence",Priestia taiwanensis,253,253,89%,4.00E-74,49.42,185331,NZ_BMFK01000005.1
"Sporolactobacillus laevolacticus DSM 442 Contig023, whole genome shotgun sequence",Sporolactobacillus laevolacticus DSM 442,253,253,89%,4.00E-74,49.03,47574,NZ_AWTC01000023.1
"Hazenella coriacea strain DSM 45707 Ga0244714_102, whole genome shotgun sequence",Hazenella coriacea,253,253,89%,4.00E-74,49.03,582630,NZ_SMAG01000002.1
"Tumebacillus flagellatus strain GST4 Contig043, whole genome shotgun sequence",Tumebacillus flagellatus,253,253,90%,4.00E-74,49.62,33178,NZ_JMIR01000043.1
"Vulcanibacillus modesticaldus strain BR DSM-14931_Contig_22_85X, whole genome shotgun sequence",Vulcanibacillus modesticaldus,253,253,89%,4.00E-74,49.81,35672,NZ_MIJF01000016.1
"Paenibacillus amylolyticus strain FSL H7-0692 NODE_10_length_220616_cov_2.34809_ID_2739, whole genome shotgun sequence",Paenibacillus amylolyticus,253,253,89%,5.00E-74,48.64,220616,NZ_MRTI01000010.1
"Virgibacillus siamensis strain Marseille-P2607, whole genome shotgun sequence",Virgibacillus siamensis,253,253,89%,5.00E-74,49.42,3285413,NZ_FUIH01000007.1
"Sporosarcina koreensis strain S-K12, whole genome shotgun sequence",Sporosarcina koreensis,253,253,90%,5.00E-74,47.67,425857,NZ_LN651335.1
"Halobacillus dabanensis strain CGMCC 1.3704, whole genome shotgun sequence",Halobacillus dabanensis,253,253,89%,5.00E-74,50.58,238990,NZ_FOSB01000007.1
"Sporolactobacillus pectinivorans strain GD201205 Scaffold1, whole genome shotgun sequence",Sporolactobacillus pectinivorans,253,253,89%,5.00E-74,49.42,3890159,NZ_NXGA01000001.1
"Alteribacillus persepolensis strain DSM 21632, whole genome shotgun sequence",Alteribacillus persepolensis,253,253,89%,5.00E-74,48.64,35114,NZ_FNDK01000027.1
"Halobacillus kuroshimensis DSM 18393 H615DRAFT_scaffold00005.5_C, whole genome shotgun sequence",Halobacillus kuroshimensis DSM 18393,253,253,89%,5.00E-74,50.19,241072,NZ_AUDY01000012.1
"Enterococcus casseliflavus EC20, complete sequence",Enterococcus casseliflavus EC20,253,253,89%,5.00E-74,49.42,3427276,NC_020995.1
"Bacillus dakarensis strain Marseille-P3515T, whole genome shotgun sequence",Bacillus dakarensis,253,253,89%,5.00E-74,51.56,3636411,NZ_LT707409.1
"[Brevibacterium] frigoritolerans strain FJAT-2396 Scaffold1, whole genome shotgun sequence",[Brevibacterium] frigoritolerans,253,253,89%,5.00E-74,49.42,5459700,NZ_KV440950.1
"Paenibacillus rhizovicinus strain 14171R-81 chromosome, complete genome",Paenibacillus rhizovicinus,253,253,89%,5.00E-74,49.81,7049254,NZ_CP048286.1
"Paenibacillus baekrokdamisoli strain KCTC 33723 chromosome, complete genome",Paenibacillus baekrokdamisoli,253,253,89%,5.00E-74,49.81,7261317,NZ_AP019308.1
"Caldicellulosiruptor changbaiensis strain CBS-Z chromosome, complete genome",Caldicellulosiruptor changbaiensis,253,253,90%,5.00E-74,47.1,2905633,NZ_CP034791.1
"Streptohalobacillus salinus strain DSM 22440 Ga0244547_109, whole genome shotgun sequence",Streptohalobacillus salinus,253,253,89%,5.00E-74,50.97,90672,NZ_QJJR01000009.1
"Heliobacterium modesticaldum Ice1, complete genome",Heliobacterium modesticaldum Ice1,253,317,90%,5.00E-74,47.88,3075407,NC_010337.2
"Halolactibacillus alkaliphilus strain NBRC 103919 sequence08, whole genome shotgun sequence",Halolactibacillus alkaliphilus,253,253,89%,5.00E-74,49.03,111008,NZ_BJYE01000008.1
"Paeniclostridium sordellii strain AM370, complete sequence",Paeniclostridium sordellii,253,253,89%,5.00E-74,49.03,3550458,NZ_CP014150.1
"Helcococcus kunzii ATCC 51366 supercont1.1, whole genome shotgun sequence",Helcococcus kunzii ATCC 51366,253,253,90%,5.00E-74,48.26,1951869,NZ_JH601088.1
"Paenibacillus lycopersici strain 12200R-189 chromosome, complete genome",Paenibacillus lycopersici,253,253,89%,5.00E-74,49.81,6743310,NZ_CP048209.1
"Psychrobacillus lasiicapitis strain NEAU-3TGS17 scaffold15, whole genome shotgun sequence",Psychrobacillus lasiicapitis,253,253,90%,5.00E-74,48.45,107658,NZ_VDGH01000015.1
"Peribacillus muralis strain DSM 16288 Scaffold9, whole genome shotgun sequence",Peribacillus muralis,253,253,89%,5.00E-74,49.42,151255,NZ_LMBV01000010.1
"Mesobacillus foraminis strain CV53 CV53_7, whole genome shotgun sequence",Mesobacillus foraminis,253,253,89%,5.00E-74,50.19,360898,NZ_JABUHM010000007.1
"Vagococcus elongatus strain CCUG 51432, whole genome shotgun sequence",Vagococcus elongatus,253,253,89%,5.00E-74,49.81,112762,NZ_NGKA01000009.1
"Tumebacillus algifaecis strain THMBR28 chromosome, complete genome",Tumebacillus algifaecis,253,319,90%,5.00E-74,49.62,4516965,NZ_CP022657.1
"Bacillus fumarioli NBRC 102428, whole genome shotgun sequence",Bacillus fumarioli NBRC 102428,253,253,89%,5.00E-74,48.25,63783,NZ_BCUZ01000007.1
"Alicyclobacillus cellulosilyticus strain JCM 18487 sequence001, whole genome shotgun sequence",Alicyclobacillus cellulosilyticus,253,253,89%,5.00E-74,50.19,128374,NZ_BMOY01000001.1
"Bacillus bataviensis LMG 21833 contig50, whole genome shotgun sequence",Bacillus bataviensis LMG 21833,253,253,89%,5.00E-74,48.64,20000,NZ_AJLS01000050.1
"Paenibacillus humicus NBRC 102415 PHU01S_CON000052, whole genome shotgun sequence",Paenibacillus humicus NBRC 102415,253,253,90%,5.00E-74,48.84,33887,NZ_BIMD01000052.1
"Acidaminobacter hydrogenoformans DSM 2784, whole genome shotgun sequence",Acidaminobacter hydrogenoformans DSM 2784,253,253,90%,5.00E-74,47.88,412578,NZ_FMWL01000001.1
"Paenibacillus peoriae KCTC 3763 contig26, whole genome shotgun sequence",Paenibacillus peoriae KCTC 3763,253,253,89%,5.00E-74,48.64,491810,NZ_AGFX01000018.1
"Salimicrobium flavidum strain DSM 23127, whole genome shotgun sequence",Salimicrobium flavidum,253,253,89%,5.00E-74,48.25,128599,NZ_FTOC01000008.1
"Alkalihalobacillus urbisdiaboli strain FJAT-45385 Scaffold2, whole genome shotgun sequence",Alkalihalobacillus urbisdiaboli,253,253,89%,5.00E-74,48.64,1368877,NZ_MVJM01000002.1
"Tepidibacillus fermentans strain DSM 23802 Ga0244687_115, whole genome shotgun sequence",Tepidibacillus fermentans,253,253,89%,5.00E-74,49.81,54205,NZ_SMAB01000015.1
"Bacillus canaveralius strain M4.6 contig_72, whole genome shotgun sequence",Bacillus canaveralius,253,253,89%,5.00E-74,50.78,36263,NZ_PGVA01000065.1
"Listeria kieliensis strain Kiel-L1 contig02, whole genome shotgun sequence",Listeria kieliensis,253,253,89%,6.00E-74,50.58,1129140,NZ_LARY01000002.1
"Peribacillus simplex NBRC 15720 = DSM 1321 chromosome, complete genome",Peribacillus simplex NBRC 15720 = DSM 1321,253,253,89%,6.00E-74,49.42,5645783,NZ_CP017704.1
"Listeria valentina strain CLIP 2019/00642 N6_90142nt_40.452185, whole genome shotgun sequence",Listeria valentina,253,253,89%,6.00E-74,50.58,90142,NZ_JAATJW010000006.1
"Enterococcus sulfureus ATCC 49903 acyDF-supercont2.3, whole genome shotgun sequence",Enterococcus sulfureus ATCC 49903,253,253,89%,6.00E-74,49.81,320863,NZ_ASWO01000003.1
"Psychrobacillus soli strain NHI-2 scaffold31, whole genome shotgun sequence",Psychrobacillus soli,253,253,90%,6.00E-74,47.67,45366,NZ_VDGG01000031.1
"Veillonella caviae strain DSM 20738 contig_0026, whole genome shotgun sequence",Veillonella caviae,253,253,90%,6.00E-74,50.78,25645,NZ_RQUY01000026.1
"Enterococcus italicus DSM 15952 Scaffold52, whole genome shotgun sequence",Enterococcus italicus DSM 15952,253,253,90%,6.00E-74,49.42,7983,NZ_JXKT01000052.1
"Alkalihalobacillus okuhidensis strain DSM 13666 Scaffold31_1, whole genome shotgun sequence",Alkalihalobacillus okuhidensis,253,253,89%,6.00E-74,49.42,44510,NZ_LILD02000034.1
"Paenibacillus xylaniclasticus strain NBRC 106381 PXY01_CON01920, whole genome shotgun sequence",Paenibacillus xylaniclasticus,253,253,89%,6.00E-74,49.03,46416,NZ_BIML01000028.1
"Bacillus halodurans C-125, complete sequence",Bacillus halodurans C-125,253,253,89%,6.00E-74,49.42,4202352,NC_002570.2
"Anoxybacillus flavithermus NBRC 109594, whole genome shotgun sequence",Anoxybacillus flavithermus NBRC 109594,253,253,89%,6.00E-74,50.19,134259,NZ_BARH01000011.1
"Alkalihalobacillus rhizosphaerae strain SC-N012,DSM 21911,NCCB 100267, whole genome shotgun sequence",Alkalihalobacillus rhizosphaerae,253,253,89%,6.00E-74,49.42,635861,NZ_FRBS01000002.1
"Pelagirhabdus alkalitolerans strain S5, whole genome shotgun sequence",Pelagirhabdus alkalitolerans,253,253,89%,6.00E-74,50.97,101046,NZ_FMYI01000008.1
"Lentilactobacillus curieae strain CCTCC M 2011381, complete genome",Lentilactobacillus curieae,253,253,90%,6.00E-74,49.22,2095860,NZ_CP018906.1
"Alkalihalobacillus clausii strain 7520-2 contig00015, whole genome shotgun sequence",Alkalihalobacillus clausii,253,253,89%,6.00E-74,49.81,78653,NZ_NPBN01000015.1
"Intestinibaculum porci strain SG0102 chromosome, complete genome",Intestinibaculum porci,253,253,90%,6.00E-74,50.77,3212924,NZ_AP019309.1
"Sedimentibacter hydroxybenzoicus DSM 7310 contig21, whole genome shotgun sequence",Sedimentibacter hydroxybenzoicus DSM 7310,253,253,90%,6.00E-74,49.61,70545,NZ_JACBNQ010000021.1
"Alicyclobacillus tengchongensis strain CGMCC1504 Contig18, whole genome shotgun sequence",Alicyclobacillus tengchongensis,253,253,90%,6.00E-74,49.03,62365,NZ_JXBW01000018.1
"Lentibacillus amyloliquefaciens strain LAM0015 chromosome, complete genome",Lentibacillus amyloliquefaciens,253,253,90%,6.00E-74,50.19,3858284,NZ_CP013862.1
"Sediminibacillus halophilus strain CGMCC 1.6199, whole genome shotgun sequence",Sediminibacillus halophilus,253,253,89%,6.00E-74,49.42,755451,NZ_FNHF01000003.1
"Caldicellulosiruptor kronotskyensis 2002, complete sequence",Caldicellulosiruptor kronotskyensis 2002,253,253,90%,6.00E-74,49.03,2843785,NC_014720.1
"Cohnella lupini strain CECT 8236 Ga0244631_132, whole genome shotgun sequence",Cohnella lupini,253,253,89%,6.00E-74,49.81,38994,NZ_QRDY01000032.1
"Desemzia incerta strain DSM 20581, whole genome shotgun sequence",Desemzia incerta,253,253,89%,7.00E-74,50.58,294833,NZ_FOXW01000004.1
"Bacillus gaemokensis strain KCTC 13318 scaffold2.1, whole genome shotgun sequence",Bacillus gaemokensis,253,253,89%,7.00E-74,49.03,586778,NZ_LTAQ01000012.1
"Enterococcus villorum ATCC 700913 acOto-supercont2.2, whole genome shotgun sequence",Enterococcus villorum ATCC 700913,253,253,90%,7.00E-74,47.88,1302785,NZ_KE136488.1
"Neobacillus soli strain DSM 15604 Scaffold1, whole genome shotgun sequence",Neobacillus soli,253,253,89%,7.00E-74,49.81,5578316,NZ_NISV01000001.1
"Lutispora thermophila DSM 19022, whole genome shotgun sequence",Lutispora thermophila DSM 19022,253,253,89%,7.00E-74,49.03,40399,NZ_FQZS01000025.1
"Oceanobacillus piezotolerans strain YLB-02 NODE_7_length_177178_cov_45.118696, whole genome shotgun sequence",Oceanobacillus piezotolerans,253,253,89%,7.00E-74,50.19,177178,NZ_RCHR01000007.1
"Terribacillus saccharophilus strain DSM 21619, whole genome shotgun sequence",Terribacillus saccharophilus,253,253,89%,7.00E-74,50.19,202057,NZ_FOCD01000005.1
"Paenibacillus favisporus strain Y7 contig7, whole genome shotgun sequence",Paenibacillus favisporus,253,253,89%,7.00E-74,49.81,397853,NZ_WIBG01000007.1
"Paenibacillus rhizosphaerae strain CECT 5831 Ga0372391_05, whole genome shotgun sequence",Paenibacillus rhizosphaerae,253,253,89%,7.00E-74,49.81,548751,NZ_JACHXJ010000005.1
"Terribacillus halophilus strain DSM 21620, whole genome shotgun sequence",Terribacillus halophilus,253,253,89%,7.00E-74,50.19,577164,NZ_FMZB01000002.1
"Terribacillus goriensis strain MP602 chromosome, complete genome",Terribacillus goriensis,253,253,89%,7.00E-74,50.19,3488643,NZ_CP008876.1
"Paenibacillus cellulositrophicus strain KACC 16577 chromosome, complete genome",Paenibacillus cellulositrophicus,253,253,89%,7.00E-74,49.81,6527962,NZ_CP045295.1
"Lactobacillus selangorensis strain DSM 13344 Scaffold8, whole genome shotgun sequence",Lactobacillus selangorensis,253,253,89%,7.00E-74,50.39,84419,NZ_JQAZ01000008.1
"Bacillus salarius strain IM0101 NODE_99_length_6492_cov_135.624981, whole genome shotgun sequence",Bacillus salarius,252,252,89%,7.00E-74,48.25,6492,NZ_RBVX01000099.1
"Bacillus smithii strain DSM 4216 chromosome 1, complete sequence",Bacillus smithii,253,253,89%,7.00E-74,50.39,3368778,NZ_CP012024.1
"Paenibacillus glacialis strain DSM 22343 PGLA25, whole genome shotgun sequence",Paenibacillus glacialis,252,326,89%,7.00E-74,49.81,182885,NZ_LVJH01000025.1
"Lactobacillus cacaonum DSM 21116 NODE_19, whole genome shotgun sequence",Lactobacillus cacaonum DSM 21116,252,252,89%,7.00E-74,52.34,369239,NZ_AYZE01000008.1
"Halanaerobium salsuginis strain ATCC 51327, whole genome shotgun sequence",Halanaerobium salsuginis,252,252,89%,7.00E-74,49.42,24802,NZ_FOTI01000039.1
"Halobacillus salinus strain HSL-3 NODE_7_length_144693_cov_44.8653, whole genome shotgun sequence",Halobacillus salinus,252,252,90%,7.00E-74,49.61,144693,NZ_SRJC01000007.1
"Virgibacillus subterraneus strain CGMCC 1.7734, whole genome shotgun sequence",Virgibacillus subterraneus,252,252,89%,7.00E-74,49.81,1369816,NZ_FOEH01000001.1
"Lactiplantibacillus garii strain FI11369 NODE_35_length_34761_cov_5.308916, whole genome shotgun sequence",Lactiplantibacillus garii,252,252,89%,7.00E-74,50.39,34761,NZ_QWZQ01000035.1
"Bacillus aciditolerans strain YN-1 YN_scaffold16, whole genome shotgun sequence",Bacillus aciditolerans,252,252,89%,7.00E-74,49.42,107120,NZ_QGHH01000016.1
"Bacillus onubensis strain 0911MAR22V3 22V3_trimmed_contig_2, whole genome shotgun sequence",Bacillus onubensis,252,252,89%,7.00E-74,49.42,298416,NZ_NSEB01000002.1
"Sporosarcina globispora strain DSM 4 scaffold1, whole genome shotgun sequence",Sporosarcina globispora,252,252,89%,7.00E-74,48.64,5539694,NZ_LGUF01000007.1
"Halolactibacillus miurensis strain NBRC 100873 sequence25, whole genome shotgun sequence",Halolactibacillus miurensis,252,252,89%,7.00E-74,49.81,41419,NZ_BJWJ01000025.1
"Caldicellulosiruptor hydrothermalis 108, complete sequence",Caldicellulosiruptor hydrothermalis 108,252,252,90%,8.00E-74,49.42,2770676,NC_014652.1
"Desulfotomaculum hydrothermale Lam5 = DSM 18033 strain type strain: Lam5 = DSM 18033, whole genome shotgun sequence",Desulfotomaculum hydrothermale Lam5 = DSM 18033,252,252,89%,8.00E-74,49.42,134526,NZ_CAOS01000010.1
"Natranaerovirga pectinivora strain DSM 24629 Ga0244691_112, whole genome shotgun sequence",Natranaerovirga pectinivora,252,252,90%,8.00E-74,47.88,78336,NZ_SMAL01000012.1
"Bacillus fortis strain DE0258 NODE_22_length_52164_cov_43.430452, whole genome shotgun sequence",Bacillus fortis,252,252,89%,8.00E-74,49.61,52164,NZ_VEKZ01000022.1
"Caldicellulosiruptor saccharolyticus DSM 8903, complete sequence",Caldicellulosiruptor saccharolyticus DSM 8903,252,252,90%,8.00E-74,47.1,2970275,NC_009437.1
"Moorella thermoacetica strain DSM 103284, complete genome",Moorella thermoacetica,252,304,89%,8.00E-74,49.42,2560375,NZ_CP017237.1
"Paenibacillus chibensis strain NBRC 15958 PCH05_CON03010, whole genome shotgun sequence",Paenibacillus chibensis,252,252,89%,8.00E-74,49.81,34109,NZ_BIMK01000046.1
"Lactiplantibacillus herbarum strain TCF032-E4 NODE_447, whole genome shotgun sequence",Lactiplantibacillus herbarum,252,252,89%,8.00E-74,50.39,126334,NZ_LFEE01000038.1
"Bacillus mannanilyticus JCM 10596, whole genome shotgun sequence",Bacillus mannanilyticus JCM 10596,252,252,90%,9.00E-74,50.58,80059,NZ_BAMO01000023.1
Biomaibacter acetigenes strain SK-G1 chromosome,Biomaibacter acetigenes,252,252,89%,9.00E-74,48.25,3398411,NZ_CP033169.1
"Paenibacillus kobensis NBRC 15729 PKO01S_CON000003, whole genome shotgun sequence",Paenibacillus kobensis NBRC 15729,252,252,89%,9.00E-74,49.42,244959,NZ_BILZ01000003.1
"Virgibacillus ihumii strain Marseille-Q1233, whole genome shotgun sequence",Virgibacillus ihumii,252,252,89%,9.00E-74,49.42,3855489,NZ_CACVAN010000001.1
"Alicyclobacillus acidiphilus NBRC 100859, whole genome shotgun sequence",Alicyclobacillus acidiphilus NBRC 100859,252,252,89%,9.00E-74,49.42,40344,NZ_BCQI01000028.1
"Pontibacillus litoralis JSM 072002 contig21, whole genome shotgun sequence",Pontibacillus litoralis JSM 072002,252,252,89%,9.00E-74,49.42,59291,NZ_AVPG01000020.1
"Halobacillus karajensis strain DSM 14948, whole genome shotgun sequence",Halobacillus karajensis,252,252,89%,9.00E-74,50.97,1065855,NZ_FNWW01000001.1
"Rummeliibacillus suwonensis strain G20 KACC17316-1_3, whole genome shotgun sequence",Rummeliibacillus suwonensis,252,252,90%,9.00E-74,50.78,226965,NZ_VCBL01000003.1
"Lentibacillus populi strain CGMCC 1.15454 sequence014, whole genome shotgun sequence",Lentibacillus populi,252,252,89%,9.00E-74,49.81,82081,NZ_BMJD01000014.1
"Desulfotomaculum putei DSM 12395, whole genome shotgun sequence",Desulfotomaculum putei DSM 12395,252,252,89%,9.00E-74,49.03,42270,NZ_FQUY01000024.1
"Paenibacillus solani strain FJAT-22460 super5, whole genome shotgun sequence",Paenibacillus solani,252,252,89%,9.00E-74,49.03,864640,NZ_LIUT01000008.1
"Neobacillus jeddahensis strain JCE, whole genome shotgun sequence",Neobacillus jeddahensis,252,252,89%,1.00E-73,49.03,12291,NZ_CCAS010000090.1
Alkalihalobacillus miscanthi strain AK13 chromosome,Alkalihalobacillus miscanthi,252,252,89%,1.00E-73,48.64,4250708,NZ_CP042163.1
"Lentibacillus panjinensis strain G56 Scaffold6, whole genome shotgun sequence",Lentibacillus panjinensis,252,252,89%,1.00E-73,49.81,220011,NZ_JAABVF010000006.1
"Paenibacillus castaneae strain DSM 19417 Scaffold1, whole genome shotgun sequence",Paenibacillus castaneae,252,252,89%,1.00E-73,50.97,6296508,NZ_KZ614144.1
"Caloramator proteoclasticus DSM 10124, whole genome shotgun sequence",Caloramator proteoclasticus DSM 10124,252,252,90%,1.00E-73,48.06,22754,NZ_FQVG01000043.1
"Ruminococcus bromii strain ATCC 27255 contig000016, whole genome shotgun sequence",Ruminococcus bromii,252,252,90%,1.00E-73,47.1,78270,NZ_NNSR01000016.1
"Paenibacillus daejeonensis DSM 15491 F556DRAFT_scaffold00024.24, whole genome shotgun sequence",Paenibacillus daejeonensis DSM 15491,252,252,89%,1.00E-73,49.42,45538,NZ_KB899682.1
"Neobacillus vireti strain DSM 15602 Scaffold13, whole genome shotgun sequence",Neobacillus vireti,252,252,89%,1.00E-73,49.81,219490,NZ_LDNB01000013.1
"Tumebacillus permanentifrigoris strain DSM 18773 Ga0215659_101, whole genome shotgun sequence",Tumebacillus permanentifrigoris,252,252,90%,1.00E-73,49.23,517843,NZ_QGGL01000001.1
"Paenibacillus pasadenensis strain R16 NODE_3_length_734055_cov_63.9358, whole genome shotgun sequence",Paenibacillus pasadenensis,252,252,90%,1.00E-73,49.22,734055,NZ_NFEZ01000001.1
"Paenibacillus herberti strain R33 R33_Scf_2, whole genome shotgun sequence",Paenibacillus herberti,252,252,90%,1.00E-73,48.84,1557446,NZ_NMUQ01000002.1
"Peribacillus loiseleuriae strain FJAT-27997 Scaffold1, whole genome shotgun sequence",Peribacillus loiseleuriae,252,252,89%,1.00E-73,50.19,5138704,NZ_LFZW01000001.1
"Paenibacillus thermoaerophilus strain DSM 26310 Scaffold35, whole genome shotgun sequence",Paenibacillus thermoaerophilus,252,252,90%,1.00E-73,48.65,25859,NZ_VCQZ01000035.1
"Anaerobacillus isosaccharinicus strain NB2006 chromosome, complete genome",Anaerobacillus isosaccharinicus,252,310,89%,1.00E-73,49.42,5227144,NZ_CP063356.1
"Metasolibacillus fluoroglycofenilyticus strain cmg86 NODE_4_length_197079_cov_116.129_ID_7, whole genome shotgun sequence",Metasolibacillus fluoroglycofenilyticus,252,252,90%,1.00E-73,48.45,197079,NZ_PYWK01000004.1
"Mesobacillus persicus strain B48,IBRC-M 10115,DSM 25386,CECT 8001, whole genome shotgun sequence",Mesobacillus persicus,252,252,89%,1.00E-73,49.81,154223,NZ_FOBW01000013.1
"Hungatella xylanolytica strain DSM 3808 Ga0170443_118, whole genome shotgun sequence",Hungatella xylanolytica,252,252,90%,1.00E-73,47.88,102396,NZ_PTJA01000018.1
"Jeotgalibacillus proteolyticus strain 22-7 22-7_scaffold12, whole genome shotgun sequence",Jeotgalibacillus proteolyticus,252,252,89%,1.00E-73,49.03,50547,NZ_PREZ01000012.1
"Anoxybacillus caldiproteolyticus strain U458 chromosome, complete genome",Anoxybacillus caldiproteolyticus,252,252,90%,1.00E-73,49.81,3737956,NZ_CP064060.1
Paenibacillus glucanolyticus strain DSM 5162 chromosome,Paenibacillus glucanolyticus,252,252,89%,1.00E-73,49.42,5897585,NZ_CP015286.1
"Aminipila butyrica strain DSM 103574 chromosome, complete genome",Aminipila butyrica,252,500,90%,1.00E-73,49.42,3334849,NZ_CP048649.1
"Salirhabdus euzebyi strain DSM 19612 Ga0415341_09, whole genome shotgun sequence",Salirhabdus euzebyi,252,252,89%,1.00E-73,50.97,139884,NZ_JACHGH010000009.1
"Lactiplantibacillus mudanjiangensis strain 11050 contig7, whole genome shotgun sequence",Lactiplantibacillus mudanjiangensis,252,252,89%,1.00E-73,50,423012,NZ_BJDY01000007.1
"Lactobacillus hordei DSM 19519 Scaffold22, whole genome shotgun sequence",Lactobacillus hordei DSM 19519,252,252,89%,1.00E-73,51.95,31124,NZ_AZDX01000022.1
"Desulfofundulus salinum strain 435 Scaffold_1, whole genome shotgun sequence",Desulfofundulus salinum,252,252,89%,1.00E-73,48.64,2856498,NZ_RBWE01000001.1
"Bacillus marmarensis DSM 21297 Contig55, whole genome shotgun sequence",Bacillus marmarensis DSM 21297,252,252,89%,1.00E-73,49.03,26484,NZ_ATAE01000051.1
"Paenibacillus pinisoli strain JCM 19203 NODE_11_length_28242_cov_34.7461, whole genome shotgun sequence",Paenibacillus pinisoli,252,252,89%,1.00E-73,50.58,28242,NZ_QXQB01000011.1
"Bacillus pseudofirmus OF4, complete sequence",Bacillus pseudofirmus OF4,252,252,89%,1.00E-73,49.03,3858997,NC_013791.2
"Veillonella nakazawae strain T1-7 chromosome, complete genome",Veillonella nakazawae,252,252,90%,1.00E-73,50.78,2097818,NZ_AP022321.1
"Thermicanus aegyptius DSM 12793 TheaeDRAFT_scaffold1.1, whole genome shotgun sequence",Thermicanus aegyptius DSM 12793,252,252,90%,1.00E-73,48.65,3657623,NZ_KI783301.1
"Bacillus korlensis NBRC 107688, whole genome shotgun sequence",Bacillus korlensis NBRC 107688,252,252,89%,1.00E-73,49.03,36496,NZ_BCVH01000031.1
"Veillonella magna DSM 19857 G344DRAFT_scaffold00006.6_C, whole genome shotgun sequence",Veillonella magna DSM 19857,252,252,90%,1.00E-73,50,112513,NZ_AUAN01000007.1
"Leuconostoc gelidum JB7, complete sequence",Leuconostoc gelidum JB7,252,252,90%,1.00E-73,50.97,1893499,NC_018631.1
"Caldicellulosiruptor owensensis OL, complete sequence",Caldicellulosiruptor owensensis OL,252,252,90%,1.00E-73,49.42,2428903,NC_014657.1
