92	308	2938079	2938735	FlhG	CP035708	35.294	221	137	6	4.79e-28	122
85	313	83427	84101	FlhG	SWLG01000009	32.314	229	151	4	6.38e-28	121
85	293	2988070	2987438	FlhG	CP064338	40.376	213	121	6	8.99e-28	121
85	308	232184	232846	FlhG	FUYA01000004	35.556	225	140	5	9.86e-28	121
85	321	134409	135107	FlhG	KI530584	35.021	237	150	4	1.04e-27	120
85	301	281392	280754	FlhG	JACFAX010000001	33.028	218	140	6	1.15e-27	120
85	305	98027	97377	FlhG	AWQQ01000037	38.009	221	133	4	1.20e-27	120
85	301	68247	67609	FlhG	JACHFC010000002	33.028	218	140	6	1.53e-27	120
85	301	281099	280461	FlhG	CP002746	33.028	218	140	6	1.54e-27	120
85	301	283327	282689	FlhG	CP015796	33.028	218	140	6	1.54e-27	120
85	301	152841	153479	FlhG	JACHFG010000002	33.028	218	140	6	1.94e-27	120
86	295	37758	37123	FlhG	PSNX01000013	39.252	214	124	6	2.20e-27	120
85	308	38820	38161	FlhG	SLZT01000023	33.036	224	146	4	3.56e-27	119
85	308	489815	490477	FlhG	CM001377	35.111	225	141	5	4.08e-27	119
85	314	602836	603498	FlhG	CM001377	28.755	233	151	15	3.53e-10	68.2
92	330	49513	48809	FlhG	SHKM01000003	33.058	242	152	10	4.43e-27	119
85	295	142580	143200	FlhG	ATHI01000032	36.321	212	129	6	5.13e-27	119
85	298	108358	108990	FlhG	CAHP01000023	36.744	215	131	5	6.37e-27	118
63	330	2033235	2032438	FlhG	CP003001	36.667	270	165	6	8.40e-27	118
63	330	471460	472257	FlhG	CP002326	36.667	270	165	6	8.40e-27	118
94	330	25257	25958	FlhG	ATHI01000005	37.657	239	142	7	8.54e-27	118
85	328	19823	20533	FlhG	LWAG01000046	31.148	244	161	7	1.17e-26	117
88	304	975069	975698	FlhG	CP002347	35.023	217	134	7	1.37e-26	117
85	305	32278	31622	FlhG	CP002347	28.700	223	153	6	7.75e-20	97.8
85	314	233662	234339	FlhG	CP059540	31.304	230	154	4	1.42e-26	117
85	314	1412715	1413383	FlhG	CP059540	27.350	234	155	15	5.87e-09	64.7
85	305	4269708	4270358	FlhG	NQYF01000001	32.127	221	146	4	2.87e-26	116
85	314	3797372	3798034	FlhG	NQYF01000001	28.390	236	148	21	1.26e-10	69.7
85	307	231552	230896	FlhG	VYKL01000015	31.839	223	148	4	3.15e-26	116
85	289	335030	335632	FlhG	CAOS01000013	37.561	205	124	4	3.98e-26	116
85	298	47319	46687	FlhG	FNWO01000010	36.744	215	131	5	4.16e-26	116
85	298	2612374	2611745	FlhG	CP000612	35.981	214	133	4	7.13e-26	115
85	314	2767631	2766969	FlhG	CP000612	24.034	233	162	15	2.06e-05	53.5
85	308	273980	274642	FlhG	CP003198	34.667	225	142	5	8.28e-26	115
85	312	2881996	2881325	FlhG	CP035108	34.211	228	146	4	1.02e-25	115
85	220	2625216	2624812	FlhG	CP035108	29.927	137	93	3	1.86e-06	56.6
85	302	74567	75208	FlhG	AUCI01000008	33.486	218	141	4	1.04e-25	115
85	308	801955	801293	FlhG	FSQZ01000001	34.667	225	142	5	1.07e-25	115
85	305	2252719	2252069	FlhG	CP003273	33.937	221	142	4	1.52e-25	114
85	311	29612	28944	FlhG	JPVN01000001	30.396	227	154	4	1.59e-25	114
85	308	431678	431022	FlhG	FUYA01000001	35.714	224	139	5	1.67e-25	114
85	302	247072	247719	FlhG	VFJB01000003	32.727	220	142	6	1.78e-25	114
85	298	185422	186054	FlhG	WVUD01000003	36.744	215	131	5	3.30e-25	113
86	302	115836	116474	FlhG	AUCK01000001	33.641	217	140	4	3.53e-25	113
85	305	192121	191474	FlhG	AUBQ01000014	38.288	222	130	7	3.69e-25	113
85	308	957971	958633	FlhG	CM001022	35.556	225	140	5	3.99e-25	113
85	314	1785042	1784380	FlhG	CM001022	27.586	232	155	13	4.56e-08	61.6
85	311	195901	195230	FlhG	AUBQ01000004	34.211	228	145	5	4.94e-25	113
85	308	1259647	1260309	FlhG	ACJX03000001	33.333	225	145	5	6.93e-25	112
85	322	1417950	1418636	FlhG	ACJX03000001	25.926	243	161	19	7.78e-07	57.8
146	311	68957	68472	FlhG	BBCB01000006	33.735	166	106	4	8.60e-25	89.7
85	124	69138	69019	FlhG	BBCB01000006	57.500	40	17	0	8.60e-25	49.7
96	301	105116	105736	FlhG	CP003096	34.597	211	129	9	8.84e-25	112
85	307	263757	264413	FlhG	AVCY01000001	31.839	223	148	4	1.97e-24	111
85	296	34937	34314	FlhG	AVCZ01000002	33.491	212	137	4	2.63e-24	110
85	330	4925544	4924816	FlhG	CP041305	30.769	247	166	5	2.82e-24	110
85	314	3252879	3253547	FlhG	CP041305	25.214	234	160	15	6.24e-09	64.3
85	308	1782916	1783575	FlhG	CP018099	33.482	224	145	4	3.69e-24	110
90	301	3951465	3950842	FlhG	CP024035	31.604	212	141	4	3.94e-24	110
85	314	4419917	4419255	FlhG	CP024035	27.848	237	148	23	1.28e-08	63.5
85	308	27210	26551	FlhG	FQUY01000020	37.500	224	136	4	4.23e-24	110
85	304	3063361	3062714	FlhG	LJJC01000004	32.727	220	144	4	4.62e-24	110
85	314	1656061	1656729	FlhG	LJJC01000004	26.923	234	156	15	7.91e-11	70.5
85	308	103163	102501	FlhG	JNJA01000008	36.444	225	138	5	7.70e-24	109
85	328	519401	520114	FlhG	VCRO01000001	30.328	244	164	6	9.31e-24	109
85	315	537814	538494	FlhG	OBQC01000001	30.303	231	157	4	9.48e-24	109
85	328	90155	90874	FlhG	VEKZ01000002	29.918	244	167	4	1.09e-23	108
62	305	2683675	2682956	FlhG	CP002394	37.295	244	149	4	1.19e-23	108
85	314	3217950	3217288	FlhG	CP002394	26.293	232	158	13	3.49e-07	58.9
85	328	296645	295926	FlhG	KB894685	29.508	244	168	4	1.82e-23	108
85	307	144551	145207	FlhG	QJTJ01000006	29.596	223	153	4	2.11e-23	108
85	293	82520	81906	FlhG	LDJR01000037	33.971	209	134	4	2.38e-23	108
85	307	81248	81904	FlhG	BCVA01000026	29.148	223	154	4	2.48e-23	108
85	328	492395	493114	FlhG	QYTV02000003	29.508	244	168	4	2.93e-23	107
85	308	275077	275736	FlhG	BDFO01000001	33.482	224	145	4	3.10e-23	107
85	311	3395878	3395210	FlhG	KV917374	27.313	227	161	4	3.50e-23	107
85	314	2340473	2341138	FlhG	KV917374	25.641	234	158	16	1.22e-06	57.4
85	328	1112718	1113428	FlhG	CP040367	28.689	244	167	7	4.72e-23	107
85	314	640616	641278	FlhG	CP040367	29.237	236	146	21	1.28e-09	66.6
85	328	6695	5976	FlhG	QNQT01000007	28.279	244	171	4	4.84e-23	107
85	298	1598	969	FlhG	AJLS01000157	30.841	214	144	4	7.13e-23	106
85	307	178460	177804	FlhG	RZTZ01000001	33.036	224	144	6	7.66e-23	106
85	307	4294239	4293583	FlhG	KV917369	30.942	223	150	4	1.04e-22	106
85	305	98326	98979	FlhG	FOSQ01000001	37.500	224	131	9	1.60e-22	105
63	295	818926	818243	FlhG	FOSQ01000001	35.622	233	145	5	3.23e-16	86.7
85	308	144038	143382	FlhG	QMIE01000009	34.375	224	142	5	1.65e-22	105
85	299	62095	62730	FlhG	AECZ01000011	35.185	216	135	5	1.99e-22	105
85	307	124596	123940	FlhG	LT904902	30.493	223	151	4	3.40e-22	104
85	299	639265	639897	FlhG	PIQO01000001	33.023	215	140	4	3.49e-22	104
85	307	2210907	2211563	FlhG	CP053989	30.804	224	149	6	3.60e-22	104
85	302	119450	118809	FlhG	RBVX01000012	32.569	218	143	4	4.08e-22	104
85	296	8478	7855	FlhG	PYWN01000002	31.604	212	141	4	4.13e-22	104
85	302	27067	27708	FlhG	RBVX01000009	31.651	218	145	4	5.60e-22	103
62	328	5468403	5469191	FlhG	KV917368	30.337	267	182	4	6.77e-22	103
85	313	103643	102990	FlhG	CADIKK010000009	33.043	230	141	13	6.81e-22	103
85	295	57081	57701	FlhG	WKKI01000001	33.803	213	133	8	6.94e-22	103
85	286	317968	318561	FlhG	CP001145	37.624	202	122	4	1.32e-21	102
88	308	486833	487474	FlhG	CP001145	29.386	228	140	21	8.12e-07	57.8
85	304	165853	165206	FlhG	KK211277	31.818	220	146	4	1.59e-21	102
63	298	49993	50688	FlhG	LQYI01000083	36.864	236	145	4	1.96e-21	102
85	328	70777	70064	FlhG	PVNS01000009	29.918	244	165	6	2.19e-21	102
85	307	94756	94100	FlhG	LMBZ01000013	29.596	223	153	4	2.77e-21	102
85	315	32870	32190	FlhG	ATAE01000027	28.571	231	161	4	3.64e-21	101
85	315	2301635	2300955	FlhG	CP001878	28.571	231	161	4	5.42e-21	101
85	314	2823423	2822761	FlhG	CP001878	25.751	233	158	15	2.13e-07	59.7
85	308	572858	572196	FlhG	LQXM01000029	28.000	225	157	5	6.06e-21	100
65	304	67819	67109	FlhG	LILD02000010	35.000	240	153	3	8.71e-21	100
65	304	2558971	2558261	FlhG	BA000004	35.000	240	153	3	8.79e-21	100
85	314	3141727	3141065	FlhG	BA000004	26.180	233	157	15	5.37e-09	64.7
85	308	187003	186341	FlhG	JAATJR010000001	33.333	225	145	5	9.20e-21	100
85	307	38088	37432	FlhG	PISE01000009	31.390	223	149	4	1.22e-20	100
62	305	147159	147878	FlhG	BAUU01000003	34.146	246	154	8	1.57e-20	99.8
85	308	1276159	1275503	FlhG	CP027432	32.599	227	142	11	2.30e-20	99.4
85	305	75961	75311	FlhG	BCWA01000007	28.959	221	153	4	2.53e-20	99.0
65	305	28370	29080	FlhG	ANNK01000079	34.025	241	155	4	2.87e-20	99.0
62	298	84771	85469	FlhG	KB893976	35.443	237	149	4	4.68e-20	98.2
85	295	74854	74234	FlhG	JAATHJ010000002	32.227	211	139	4	4.91e-20	98.2
85	307	167298	167951	FlhG	BCVH01000006	28.251	223	155	5	4.91e-20	98.2
85	307	20708	21364	FlhG	BAUV01000027	32.589	224	145	6	4.91e-20	98.2
85	304	121279	121926	FlhG	SWFM01000002	30.909	220	148	4	5.35e-20	98.2
62	286	197068	197730	FlhG	KB899040	38.326	227	132	8	6.87e-20	97.8
85	308	371476	372126	FlhG	KB899040	28.194	227	150	13	1.69e-07	60.1
85	305	209678	209028	FlhG	LQXN01000067	27.602	221	156	4	1.81e-19	96.7
63	305	624358	623642	FlhG	LILC01000013	31.687	243	162	4	2.08e-19	96.3
85	307	308633	307977	FlhG	JADCLJ010000020	29.646	226	149	10	3.22e-19	95.9
62	328	123131	122340	FlhG	FNPI01000003	33.209	268	174	5	3.73e-19	95.5
85	302	1949842	1949201	FlhG	CP012502	28.899	218	151	4	6.68e-19	94.7
85	314	1101285	1101950	FlhG	CP012502	23.605	233	164	14	2.65e-07	59.3
85	307	393317	392688	FlhG	HE978511	29.148	223	145	13	7.00e-19	94.7
86	295	623	1246	FlhG	MTLA01000002	30.189	212	142	6	7.54e-19	94.7
85	298	1282766	1282134	FlhG	LGUE01000001	28.837	215	148	5	7.82e-19	94.7
85	314	280928	281593	FlhG	LGUE01000001	25.641	234	158	16	3.89e-08	62.0
86	295	260487	261110	FlhG	LMCA01000002	30.189	212	142	6	8.96e-19	94.4
85	304	1095801	1096454	FlhG	PDOF01000001	28.829	222	152	6	1.12e-18	94.4
85	314	375073	375738	FlhG	PDOF01000001	25.322	233	160	14	9.87e-10	67.0
85	300	151149	150514	FlhG	AUMQ01000029	29.167	216	149	4	1.50e-18	94.0
85	298	76235	76864	FlhG	JAAIWK010000007	30.374	214	145	4	1.67e-18	93.6
85	300	337887	338522	FlhG	FNIL01000001	28.241	216	151	4	1.74e-18	93.6
85	315	60169	59486	FlhG	WYDO01000004	29.310	232	159	5	1.80e-18	93.6
85	307	840778	840122	FlhG	NETJ01000001	29.148	223	154	4	4.11e-18	92.4
85	308	351686	352348	FlhG	CP032823	29.515	227	151	9	4.81e-18	92.4
62	308	21325	22056	FlhG	BCVQ01000013	30.242	248	168	5	7.70e-18	91.7
85	305	2479476	2478826	FlhG	HG428741	27.149	221	157	4	9.25e-18	91.3
85	314	336480	337148	FlhG	HG428741	24.786	234	161	15	2.28e-08	62.8
85	285	1534	944	FlhG	AJTN02000190	30.846	201	135	4	1.45e-17	90.9
85	307	188458	189114	FlhG	JAAGVZ010000007	26.009	223	161	4	3.08e-17	89.7
85	326	413643	414356	FlhG	FUYM01000003	28.854	253	154	26	3.47e-17	89.7
85	285	523814	524404	FlhG	SWLZ01000001	28.856	201	139	4	5.45e-17	89.0
85	307	1000806	1000150	FlhG	KZ293963	27.354	223	158	4	5.45e-17	89.0
85	314	1556276	1555614	FlhG	KZ293963	24.569	232	162	13	3.91e-07	58.9
63	295	90227	89541	FlhG	NAZB01000011	33.047	233	152	4	5.85e-17	89.0
85	308	1581205	1580543	FlhG	CP031367	29.075	227	152	9	6.31e-17	89.0
85	328	1708103	1708819	FlhG	CP023704	28.279	244	170	5	6.61e-17	89.0
85	314	2642073	2641408	FlhG	CP023704	26.923	234	155	16	5.61e-09	64.7
85	285	36474	35884	FlhG	BASE01000088	28.358	201	140	4	7.70e-17	88.6
85	305	193079	193729	FlhG	WMIB01000002	30.317	221	150	4	7.85e-17	88.6
85	305	2778013	2777363	FlhG	KV917375	27.602	221	156	4	9.99e-17	88.2
85	328	1373769	1373050	FlhG	BMFK01000001	26.939	245	173	6	1.03e-16	88.2
85	308	1600461	1599799	FlhG	CP032099	29.204	226	153	7	1.75e-16	87.4
85	307	555910	556569	FlhG	FMAU01000002	26.786	224	159	5	3.23e-16	86.7
85	326	1432851	1433564	FlhG	CP000699	30.279	251	153	22	3.51e-16	86.7
85	305	53442	54092	FlhG	BCVG01000005	28.959	221	153	4	3.68e-16	86.7
85	328	44845	45564	FlhG	AJLR01000125	26.122	245	175	6	5.86e-16	85.9
62	305	161309	162028	FlhG	BAUT01000001	30.612	245	164	6	6.95e-16	85.9
85	307	42610	43266	FlhG	QVTE01000005	28.251	223	156	4	7.06e-16	85.9
65	285	34100	33450	FlhG	JALP01000071	33.032	221	144	4	8.51e-16	85.5
85	285	446828	446241	FlhG	BCVW01000001	31.373	204	129	11	1.16e-15	85.1
85	298	37459	38091	FlhG	BCUZ01000012	28.837	215	148	5	1.18e-15	85.1
85	305	2529955	2529305	FlhG	CP018866	29.412	221	152	4	2.03e-15	84.3
85	314	3248639	3247974	FlhG	CP018866	26.695	236	153	20	6.36e-09	64.3
85	324	130691	129999	FlhG	FPBO01000021	32.922	243	148	15	2.12e-15	84.3
85	305	1239087	1238437	FlhG	KE386941	25.339	221	161	4	2.70e-15	84.0
85	314	1906430	1905768	FlhG	KE386941	25.322	233	159	15	1.69e-08	63.2
85	308	64716	65375	FlhG	MPDK01000005	29.464	224	154	4	2.83e-15	84.0
85	285	744401	744991	FlhG	SWBM01000001	29.851	201	137	4	2.93e-15	84.0
85	314	2227955	2227287	FlhG	SWBM01000001	26.068	234	158	15	1.60e-09	66.2
85	315	21015	21698	FlhG	CP001839	28.326	233	160	7	3.01e-15	84.0
85	278	645844	646407	FlhG	CP001839	25.758	198	133	14	8.48e-05	51.6
62	285	505526	506185	FlhG	MVJM01000003	33.036	224	146	4	3.51e-15	83.6
85	298	64664	64035	FlhG	FNJU01000002	26.168	214	154	4	4.53e-15	83.2
85	293	1854500	1853883	FlhG	CP053839	27.830	212	144	9	7.77e-15	82.4
85	300	1595698	1596333	FlhG	KZ119601	29.032	217	148	6	8.21e-15	82.4
85	314	1168171	1168836	FlhG	KZ119601	27.039	233	156	14	2.56e-09	65.5
85	286	138318	137725	FlhG	NSEB01000011	27.228	202	143	4	8.66e-15	82.4
85	285	21251	21841	FlhG	QVTD01000013	29.353	201	138	4	9.36e-15	82.4
62	302	164814	164104	FlhG	JWJE02000002	28.216	241	169	4	1.01e-14	82.4
85	286	99028	99621	FlhG	QGHH01000005	27.228	202	143	4	1.27e-14	82.0
85	305	183395	184042	FlhG	JAATJR010000005	34.389	221	140	5	1.50e-14	81.6
86	298	250545	249919	FlhG	MWPS01000027	29.302	215	144	8	1.67e-14	81.6
85	305	880707	880057	FlhG	QBIV01000001	28.571	224	150	10	1.86e-14	81.3
85	307	250301	250957	FlhG	CAJFZX010000003	26.906	223	159	4	3.82e-14	80.5
85	307	51248	51904	FlhG	SLWZ01000028	30.396	227	146	12	4.59e-14	80.1
93	313	62727	62098	FlhG	PNYA01000003	30.631	222	141	13	4.84e-14	80.1
85	286	929502	930095	FlhG	LMBW01000001	28.218	202	141	4	5.25e-14	80.1
85	308	1831898	1831236	FlhG	AP012047	25.221	226	162	7	7.10e-14	79.7
85	322	569568	570254	FlhG	BMWW01000001	31.120	241	151	15	8.58e-14	79.3
85	308	30195	29551	FlhG	WNLA01000001	33.480	227	136	15	1.29e-13	79.0
85	324	451879	452571	FlhG	VLLB01000005	31.687	243	151	15	1.39e-13	79.0
164	328	83515	83997	FlhG	NJGA01000001	25.455	165	119	4	1.67e-13	58.2
85	130	83282	83419	FlhG	NJGA01000001	36.957	46	29	0	1.67e-13	42.7
85	320	4537230	4537910	FlhG	WNWM01000002	32.218	239	147	15	2.51e-13	78.2
85	307	4480099	4480740	FlhG	CP035913	33.628	226	135	15	3.87e-13	77.4
85	330	920790	921500	FlhG	WKJL01000001	30.522	249	158	15	4.81e-13	77.0
85	307	3433663	3433022	FlhG	CP040017	33.628	226	135	15	5.08e-13	77.0
85	324	315300	315992	FlhG	WKJN01000002	30.864	243	153	15	6.02e-13	77.0
85	307	1042927	1043568	FlhG	CP036401	34.071	226	134	15	7.77e-13	76.6
85	307	2310333	2309695	FlhG	CP046904	33.186	226	135	16	1.29e-12	75.9
85	319	5243080	5242403	FlhG	CP028324	30.672	238	150	15	2.73e-12	74.7
85	314	78979	79647	FlhG	QYTW02000012	28.205	234	153	15	3.76e-12	74.3
85	324	200134	199442	FlhG	JACHXD010000002	30.833	240	157	9	5.51e-12	73.9
85	319	7872	7195	FlhG	BMKG01000004	31.513	238	148	15	5.71e-12	73.9
85	314	16479	15811	FlhG	VYKL01000020	26.923	234	156	15	7.80e-12	73.6
85	307	27650	27009	FlhG	WWCS01000015	31.858	226	139	15	1.08e-11	73.2
85	314	221931	222599	FlhG	JACHHE010000005	27.350	234	155	15	2.23e-11	72.0
85	313	228201	227551	FlhG	OGTP01000003	27.948	229	153	12	2.33e-11	72.0
85	308	39978	39316	FlhG	MUXE01000011	24.779	226	163	7	2.82e-11	71.6
85	314	11228	10560	FlhG	BASE01000005	25.862	232	161	11	4.23e-11	71.2
85	307	253279	253920	FlhG	WNKX01000006	31.416	226	140	15	5.61e-11	70.9
85	307	209035	209676	FlhG	WWCJ01000004	31.416	226	140	15	6.25e-11	70.5
85	314	396931	396263	FlhG	HE978513	27.350	234	155	15	7.90e-11	70.5
85	314	10859	10191	FlhG	MTLA01000073	27.350	234	155	15	9.02e-11	70.1
85	314	39295	39963	FlhG	LMCA01000001	27.350	234	155	15	9.20e-11	70.1
85	295	77619	78239	FlhG	NCTA01000008	30.332	211	143	4	9.84e-11	70.1
85	314	5299	4631	FlhG	LQYI01000002	26.923	234	156	15	1.29e-10	69.7
85	314	11062	10394	FlhG	HG942060	25.641	234	159	15	1.44e-10	69.3
85	314	64272	63604	FlhG	SWLZ01000017	26.496	234	157	15	1.60e-10	69.3
85	314	200879	201547	FlhG	BCVA01000005	26.923	234	156	15	1.87e-10	69.3
85	314	168082	167414	FlhG	BCVH01000002	26.923	234	156	15	1.92e-10	69.3
85	314	197366	198034	FlhG	NAZB01000008	27.350	234	155	15	2.25e-10	68.9
85	314	45677	45015	FlhG	LWAG01000021	27.966	236	149	21	2.29e-10	68.9
85	222	672935	673348	FlhG	CP054051	29.452	146	87	16	2.40e-10	68.9
176	313	257116	257517	FlhG	CP020737	31.915	141	86	10	3.47e-10	68.2
85	314	5119	4451	FlhG	JWJE02000032	26.293	232	160	11	3.95e-10	68.2
85	320	185538	184852	FlhG	PIQO01000006	25.630	238	166	11	4.03e-10	68.2
85	314	38084	38752	FlhG	JAAGVZ010000009	26.923	234	156	15	4.29e-10	68.2
85	314	1432969	1432307	FlhG	CM001376	26.724	232	157	13	4.46e-10	68.2
85	314	14589	13927	FlhG	NCTA01000005	29.661	236	145	21	6.19e-10	67.4
85	314	18287	18955	FlhG	QNQT01000014	25.641	234	159	15	6.85e-10	67.4
85	314	328777	328112	FlhG	LQXN01000064	25.000	232	162	12	9.51e-10	67.0
85	314	12019	11351	FlhG	AJTN02000248	26.496	234	157	15	1.09e-09	66.6
85	328	207796	208497	FlhG	QSGP01000002	26.613	248	164	18	1.18e-09	66.6
85	314	289930	290595	FlhG	LILC01000011	26.695	236	153	20	1.35e-09	66.6
85	326	74875	74165	FlhG	LDJR01000027	26.613	248	165	17	1.46e-09	66.2
85	314	181146	180481	FlhG	JAFZ01000002	27.468	233	155	14	1.57e-09	66.2
85	314	2822336	2821671	FlhG	CP042163	26.383	235	155	18	1.64e-09	66.2
85	314	251024	251692	FlhG	KE387237	26.496	234	157	15	1.74e-09	66.2
85	314	95773	96435	FlhG	SORI01000009	27.119	236	151	21	2.19e-09	65.9
85	314	205494	206162	FlhG	AYZQ01000001	25.431	232	162	11	2.26e-09	65.9
85	301	105151	104513	FlhG	LLKQ01000001	26.147	218	155	6	2.80e-09	65.5
85	314	564199	564864	FlhG	SWLG01000001	24.464	233	162	14	2.83e-09	65.5
85	314	7324	7992	FlhG	FNDC01000013	26.068	234	158	15	3.19e-09	65.5
85	314	384020	384685	FlhG	LJJD01000015	25.957	235	156	18	3.44e-09	65.1
85	314	63257	62589	FlhG	BCUZ01000003	25.862	232	161	11	3.83e-09	65.1
85	314	15368	14706	FlhG	BAMO01000021	25.751	233	158	15	3.90e-09	65.1
85	314	62941	62276	FlhG	SCFM01000012	27.039	233	156	14	3.92e-09	65.1
85	324	1348912	1349601	FlhG	CP036345	26.749	243	162	16	3.97e-09	65.1
85	328	129595	130299	FlhG	MWPS01000016	25.806	248	167	17	4.29e-09	65.1
85	222	2394385	2393972	FlhG	CP041070	28.571	140	96	4	4.53e-09	64.7
85	314	78027	78689	FlhG	NESS01000014	30.085	236	144	21	5.24e-09	64.7
85	314	45991	46653	FlhG	LILD02000033	26.180	233	157	15	5.30e-09	64.7
85	314	1414547	1413879	FlhG	QVTD01000003	25.214	234	160	15	5.41e-09	64.7
85	314	11036	10371	FlhG	NJGA01000008	26.923	234	155	16	5.58e-09	64.7
85	314	62710	63378	FlhG	QVTE01000001	25.641	234	159	15	5.85e-09	64.7
85	314	147656	148321	FlhG	BAUU01000009	24.893	233	161	14	6.27e-09	64.3
85	314	52363	53031	FlhG	JAAIWK010000016	26.496	234	157	15	6.84e-09	64.3
85	314	230838	230173	FlhG	VCRO01000003	25.322	233	160	14	6.88e-09	64.3
85	314	5565	4897	FlhG	AJLS01000125	24.359	234	162	15	8.43e-09	63.9
85	319	1918411	1919094	FlhG	KV440950	24.370	238	167	13	9.40e-09	63.9
85	314	46936	47604	FlhG	KB893979	26.496	234	157	15	9.86e-09	63.9
85	314	360102	360770	FlhG	CAJFZX010000001	25.000	232	163	11	1.04e-08	63.9
176	307	2518274	2518675	FlhG	CP003557	31.387	137	86	8	1.67e-08	63.2
85	314	1402099	1402767	FlhG	LT904904	24.786	234	161	15	1.85e-08	63.2
85	321	29602	28919	FlhG	FXBB01000010	26.667	240	161	15	1.85e-08	62.8
85	314	38747	39412	FlhG	WYDO01000038	25.217	230	164	8	1.97e-08	62.8
85	314	60746	61411	FlhG	JADBEL010000007	27.350	234	154	16	2.03e-08	62.8
85	314	1257480	1256815	FlhG	FMAU01000001	25.431	232	161	12	2.32e-08	62.8
85	322	48228	48911	FlhG	PISE01000066	26.556	241	161	16	2.42e-08	62.8
85	314	20037	19372	FlhG	AVCZ01000019	25.214	234	159	16	2.54e-08	62.4
85	314	1025	1690	FlhG	BCVG01000083	25.431	232	161	12	3.03e-08	62.4
85	314	52344	53012	FlhG	AZDJ01000013	25.862	232	161	11	4.06e-08	62.0
85	260	588583	589101	FlhG	FQ312005	26.136	176	127	3	5.12e-08	61.6
85	314	1155140	1155808	FlhG	AP012544	24.569	232	164	11	5.16e-08	61.6
85	220	92685	92281	FlhG	VFJB01000004	32.847	137	89	3	5.39e-08	61.6
85	314	91111	91776	FlhG	AVCY01000002	25.641	234	158	16	9.58e-08	60.8
85	314	7731	7066	FlhG	PYWN01000178	26.068	234	157	16	1.01e-07	60.5
85	314	117402	116737	FlhG	LQXM01000027	25.431	232	161	12	1.02e-07	60.5
85	314	13205	13867	FlhG	ANNK01000056	25.322	233	159	15	1.09e-07	60.5
85	314	8816	8151	FlhG	BCVQ01000018	25.000	232	162	12	1.66e-07	60.1
85	314	70319	69651	FlhG	AYZJ01000009	25.431	232	162	11	1.77e-07	60.1
85	314	32017	32685	FlhG	AYYI01000018	26.068	234	158	15	1.82e-07	59.7
85	314	24321	23659	FlhG	ATAE01000033	25.751	233	158	15	2.10e-07	59.7
85	314	60822	61487	FlhG	LMBW01000006	24.569	232	163	12	2.55e-07	59.3
85	328	43216	42512	FlhG	LLYX01000092	27.016	248	164	17	2.75e-07	59.3
85	314	82007	81342	FlhG	QJTJ01000001	25.214	234	159	16	2.87e-07	59.3
85	319	43934	44611	FlhG	RIAV01000002	25.630	238	162	15	3.30e-07	58.9
85	328	13297	14001	FlhG	AUCI01000002	24.180	244	176	9	3.97e-07	58.9
85	314	100811	100149	FlhG	KE387248	25.751	233	158	15	4.60e-07	58.5
85	314	107340	108005	FlhG	QGHH01000012	25.000	232	162	12	4.81e-07	58.5
85	314	194864	194199	FlhG	NSEB01000006	25.000	232	162	12	6.40e-07	58.2
85	314	161396	160731	FlhG	AUEG01000001	25.000	232	162	12	6.81e-07	58.2
176	311	83723	84118	FlhG	CADIKK010000014	25.735	136	97	4	7.10e-07	58.2
85	322	64807	65493	FlhG	FNPD01000001	25.926	243	161	19	7.76e-07	57.8
85	314	148695	148030	FlhG	WKKI01000004	24.138	232	164	12	8.03e-07	57.8
85	314	17246	17911	FlhG	BCWA01000093	23.276	232	166	12	8.47e-07	57.8
85	314	316049	315384	FlhG	OBQC01000002	24.786	234	160	16	1.01e-06	57.4
85	314	150204	149542	FlhG	BCVW01000004	25.862	232	159	13	1.13e-06	57.4
85	314	33110	32448	FlhG	BCWE01000001	24.893	233	160	15	1.45e-06	57.0
85	314	42408	41743	FlhG	PVNS01000011	24.464	233	162	14	1.50e-06	57.0
85	314	67586	68254	FlhG	RHOE01000002	26.496	234	157	15	1.65e-06	57.0
85	284	361803	361204	FlhG	AP009153	23.902	205	146	10	1.79e-06	56.6
85	314	211263	210604	FlhG	QRCT01000034	24.464	233	160	16	2.06e-06	56.6
85	314	27289	26624	FlhG	JPVN01000010	24.786	234	160	16	2.13e-06	56.6
85	322	88252	88944	FlhG	AZEH01000039	24.793	242	167	15	2.20e-06	56.6
85	314	180350	181015	FlhG	FNIL01000002	24.893	233	161	14	2.23e-06	56.6
85	314	34845	35513	FlhG	AZEB01000012	23.707	232	166	11	2.45e-06	56.2
85	314	372894	372226	FlhG	AZEI01000076	24.138	232	165	11	2.55e-06	56.2
85	314	613679	613011	FlhG	CP026116	25.214	234	160	15	2.83e-06	56.2
85	314	81572	80904	FlhG	AZEY01000020	23.276	232	167	11	3.71e-06	55.8
85	314	211313	211978	FlhG	WMIB01000003	25.000	232	162	12	3.88e-06	55.8
85	314	929906	929241	FlhG	AP012051	22.414	232	168	12	4.21e-06	55.5
85	314	10512	9844	FlhG	QWKZ01000076	28.632	234	152	15	4.93e-06	55.5
85	308	635335	635982	FlhG	CP001997	27.193	228	150	16	5.20e-06	55.5
85	308	3933117	3933926	FlhG	CP022203	23.466	277	152	60	5.67e-06	55.1
85	314	5224	5886	FlhG	BAUT01000060	24.569	232	162	13	6.09e-06	55.1
