Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Jiella endophytica strain CBS5Q-3 Scaffold4_1, whole genome shotgun sequence",Jiella endophytica,320,320,97%,9.00E-98,60.37,634990,NZ_SOZD01000004.1
"Brucella inopinata strain 141012304 isolate Brucella sp. chromosome 2, complete sequence",Brucella inopinata,320,320,97%,1.00E-97,61.48,1296428,NZ_LT605586.1
"Brucella melitensis bv. 1 str. 16M chromosome II, complete sequence",Brucella melitensis bv. 1 str. 16M,318,318,97%,5.00E-97,61.11,1177787,NC_003318.1
"Brucella abortus 2308 chromosome II, complete sequence",Brucella abortus 2308,318,318,97%,5.00E-97,61.11,1156948,NC_007624.1
"Brucella canis ATCC 23365 chromosome II, complete sequence",Brucella canis ATCC 23365,318,318,97%,8.00E-97,61.11,1206800,NC_010104.1
"Brucella neotomae strain NCTC10084, whole genome shotgun sequence",Brucella neotomae,317,317,97%,1.00E-96,61.11,1198709,NZ_UIGH01000002.1
"Brucella ceti TE10759-12 chromosome 2, complete sequence",Brucella ceti TE10759-12,317,317,97%,1.00E-96,61.11,1160316,NC_022906.1
"Pararhizobium haloflavum strain XC0140 NODE_4_length_365947_cov_133.891, whole genome shotgun sequence",Pararhizobium haloflavum,315,315,97%,6.00E-96,60.37,365947,NZ_NWUC01000004.1
"Sinorhizobium saheli strain LMG 7837 C791, whole genome shotgun sequence",Sinorhizobium saheli,314,314,97%,1.00E-95,60,119222,NZ_LNQB01000067.1
"Aurantimonas endophytica strain DSM 103570 Ga0373270_04, whole genome shotgun sequence",Aurantimonas endophytica,314,314,97%,1.00E-95,60,661287,NZ_JACIEM010000004.1
"Mycoplana dimorpha strain DSM 7138 Ga0215684_109, whole genome shotgun sequence",Mycoplana dimorpha,314,314,97%,2.00E-95,61.11,163296,NZ_PZZZ01000009.1
"Fulvimarina pelagi HTCC2506 scf_1100011000323, whole genome shotgun sequence",Fulvimarina pelagi HTCC2506,313,313,96%,2.00E-95,59.48,3705815,NZ_DS022272.1
"Sinorhizobium terangae strain USDA4894 contig_28, whole genome shotgun sequence",Sinorhizobium terangae,312,312,97%,7.00E-95,60.37,85678,NZ_WITC01000028.1
"Commensalibacter intestini A911 74_3, whole genome shotgun sequence",Commensalibacter intestini A911,312,312,97%,8.00E-95,60,971375,NZ_AGFR01000003.1
"Sinorhizobium meliloti 2011 plasmid pSymB, complete sequence",Sinorhizobium meliloti 2011,312,312,97%,9.00E-95,58.52,1683348,NC_020560.1
"Ensifer aridi strain LMR001 LMR001-V1_scaffold038, whole genome shotgun sequence",Ensifer aridi,312,312,97%,9.00E-95,59.63,381622,NZ_LUAV01000038.1
"Salinarimonas ramus strain CGMCC 1.9161 sequence06, whole genome shotgun sequence",Salinarimonas ramus,312,312,97%,9.00E-95,59.26,304224,NZ_BMMF01000006.1
"Ensifer psoraleae strain CCBAU 65732 Scaffold_3, whole genome shotgun sequence",Ensifer psoraleae,311,311,97%,1.00E-94,60.37,1137413,NZ_JABEKV010000003.1
"Ensifer glycinis strain CCBAU 23380 scaffold16, whole genome shotgun sequence",Ensifer glycinis,311,311,97%,2.00E-94,59.63,445759,NZ_LPUX01000055.1
"Afipia broomeae ATCC 49717 supercont1.1, whole genome shotgun sequence",Afipia broomeae ATCC 49717,311,311,97%,2.00E-94,56.67,2643477,NZ_KB375282.1
"Ensifer mexicanus strain ITTG R7 plasmid pEmeITTGR7c, complete sequence",Ensifer mexicanus,311,311,97%,2.00E-94,59.63,1933675,NZ_CP041241.1
"Aurantimonas manganoxydans SI85-9A1 strain DSM 21871, whole genome shotgun sequence",Aurantimonas manganoxydans SI85-9A1,311,311,97%,3.00E-94,59.63,161406,NZ_BBWP01000022.1
"Aurantimonas coralicida DSM 14790 H536DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Aurantimonas coralicida DSM 14790,311,311,97%,3.00E-94,59.63,1002993,NZ_ATXK01000001.1
"Sinorhizobium americanum strain CFNEI 73 plasmid C, complete sequence",Sinorhizobium americanum,311,311,97%,3.00E-94,60,2177502,NZ_CP013110.1
"Phyllobacterium myrsinacearum strain HAMBI_1992 EJMNOJEN_5, whole genome shotgun sequence",Phyllobacterium myrsinacearum,311,311,96%,3.00E-94,60.97,331591,NZ_QLKY01000005.1
"Mesorhizobium camelthorni strain CCNWXJ 40-4 1, whole genome shotgun sequence",Mesorhizobium camelthorni,310,310,97%,3.00E-94,60.74,464020,NZ_JAAKZF010000001.1
"Ensifer alkalisoli strain YIC4027 chromosome 2, complete sequence",Ensifer alkalisoli,310,310,97%,3.00E-94,60,1981775,NZ_CP034910.1
"Mesorhizobium ephedrae strain 6GN-30 ZB100006, whole genome shotgun sequence",Mesorhizobium ephedrae,310,310,97%,4.00E-94,60.74,233076,NZ_PXYK01000007.1
"Fulvimarina endophytica strain 85 Scaffold4_1, whole genome shotgun sequence",Fulvimarina endophytica,310,310,97%,5.00E-94,59.26,586967,NZ_QURL01000004.1
"Rhizobium taibaishanense strain 14971 scaffold1, whole genome shotgun sequence",Rhizobium taibaishanense,310,310,89%,6.00E-94,64.66,1283339,NZ_MKIN01000022.1
"Mesorhizobium ciceri biovar biserrulae strain WSM1284 chromosome, complete genome",Mesorhizobium ciceri biovar biserrulae,310,310,97%,6.00E-94,58.15,6326813,NZ_CP015064.1
"Rhizobium altiplani strain BR 10423 contig129, whole genome shotgun sequence",Rhizobium altiplani,310,310,97%,6.00E-94,59.26,140439,NZ_LNCD01000034.1
"Sinorhizobium arboris LMG 14919 SinarDRAFT_Scaffold2.3_C, whole genome shotgun sequence",Sinorhizobium arboris LMG 14919,309,309,97%,8.00E-94,58.52,1524328,NZ_ATYB01000008.1
"Sinorhizobium fredii CCBAU 25509 plasmid pSF25509b, complete sequence",Sinorhizobium fredii CCBAU 25509,309,309,97%,9.00E-94,59.26,2210745,NZ_CP029452.1
"Ensifer sojae CCBAU 05684 plasmid pSJ05684b, complete sequence",Ensifer sojae CCBAU 05684,309,309,97%,9.00E-94,59.63,2011513,NZ_CP023068.1
"Allorhizobium terrae strain CC-HIH110 contig01, whole genome shotgun sequence",Allorhizobium terrae,309,309,96%,1.00E-93,59.11,810752,NZ_SSOA01000001.1
"Phyllobacterium brassicacearum strain 29-15 Ga0215880_111, whole genome shotgun sequence",Phyllobacterium brassicacearum,309,309,96%,1.00E-93,60.59,180519,NZ_SNYE01000011.1
"Rhizobium mesoamericanum STM3625, whole genome shotgun sequence",Rhizobium mesoamericanum STM3625,309,309,97%,1.00E-93,59.26,1561715,NZ_HF536773.1
"Aurantimonas aggregata strain KCTC 52919 NODE_10, whole genome shotgun sequence",Aurantimonas aggregata,308,308,97%,1.00E-93,59.26,153851,NZ_JAAAMJ010000010.1
"Bradyrhizobium icense strain LMTR 13, complete genome",Bradyrhizobium icense,308,308,97%,2.00E-93,57.41,8322773,NZ_CP016428.1
"Rhizobium grahamii strain CCGM3 CCGM3_scaffold_7, whole genome shotgun sequence",Rhizobium grahamii,308,308,97%,2.00E-93,60,186153,NZ_KZ857264.1
"Pseudoxanthobacter soli DSM 19599, whole genome shotgun sequence",Pseudoxanthobacter soli DSM 19599,308,308,85%,2.00E-93,63.6,89713,NZ_FRXO01000014.1
"Rhizobium tibeticum isolate CCBAU85039, whole genome shotgun sequence",Rhizobium tibeticum,308,308,97%,3.00E-93,59.26,199688,NZ_FNXB01000012.1
"Roseomonas deserti strain M3 M3_S294_L001_R1_001_(paired)_contig_392, whole genome shotgun sequence",Roseomonas deserti,308,308,86%,3.00E-93,59.44,9264,NZ_MLCO01000391.1
"Mesorhizobium composti strain CC-YTH430 contig10, whole genome shotgun sequence",Mesorhizobium composti,307,307,87%,4.00E-93,66.53,209164,NZ_SSNY01000010.1
"Sinorhizobium medicae strain USDA1037 Ga0310605_101, whole genome shotgun sequence",Sinorhizobium medicae,307,307,97%,5.00E-93,58.52,676223,NZ_VITA01000001.1
"Rhizobium deserti strain SPY-1 ZB100005, whole genome shotgun sequence",Rhizobium deserti,307,307,97%,5.00E-93,60.37,232294,NZ_SMTL01000006.1
"Bradyrhizobium canariense strain UBMA195 Contig160, whole genome shotgun sequence",Bradyrhizobium canariense,307,307,85%,5.00E-93,64.56,96137,NZ_NAFI01000160.1
"Mesorhizobium alhagi CCNWXJ12-2 contig44, whole genome shotgun sequence",Mesorhizobium alhagi CCNWXJ12-2,306,306,97%,7.00E-93,59.63,39394,NZ_AHAM01000042.1
"Rhizobium phaseoli strain R650 plasmid pRphaR650b, complete sequence",Rhizobium phaseoli,306,306,97%,8.00E-93,59.26,413457,NZ_CP013534.1
"Rhizobium lentis strain SEMIA 490 Ga0394345_05, whole genome shotgun sequence",Rhizobium lentis,306,306,97%,8.00E-93,59.26,448318,NZ_JACIIE010000005.1
"Mesorhizobium mediterraneum strain USDA 3392 scaffold12, whole genome shotgun sequence",Mesorhizobium mediterraneum,306,306,89%,9.00E-93,62,241239,NZ_NPKI01000002.1
"Rhizobium album strain NS-104 Scaffold1, whole genome shotgun sequence",Rhizobium album,306,306,97%,1.00E-92,59.63,844025,NZ_QFBC01000001.1
"Salinarimonas rosea DSM 21201 G407DRAFT_scaffold00011.11_C, whole genome shotgun sequence",Salinarimonas rosea DSM 21201,306,306,97%,1.00E-92,58.89,179962,NZ_AUBC01000013.1
"Agrobacterium vitis strain NCPPB 3554 contig4, whole genome shotgun sequence",Agrobacterium vitis,306,306,96%,1.00E-92,60.22,603232,NZ_LMVL02000004.1
"Neorhizobium tomejilense strain T20_22 NODE_4_length_628000_cov_26.0614_ID_1370, whole genome shotgun sequence",Neorhizobium tomejilense,306,306,97%,1.00E-92,58.89,628000,NZ_PVBF01000004.1
"Mesorhizobium intechi strain BD68 x9_1211_len:24706, whole genome shotgun sequence",Mesorhizobium intechi,305,305,97%,1.00E-92,57.78,24706,NZ_PNOT02000257.1
"Rhizobium aegyptiacum strain 950 scf11_contig_2, whole genome shotgun sequence",Rhizobium aegyptiacum,305,305,97%,2.00E-92,58.89,248841,NZ_LYPM01000011.1
"Rhizobium aethiopicum strain HBR26, whole genome shotgun sequence",Rhizobium aethiopicum,305,305,97%,2.00E-92,58.89,391165,NZ_FMAJ01000006.1
"Rhizobium soli strain AS3.12 Ga0372470_03, whole genome shotgun sequence",Rhizobium soli,305,305,97%,2.00E-92,59.63,736531,NZ_JACHBU010000003.1
"Oricola cellulosilytica strain KCTC 52183 2, whole genome shotgun sequence",Oricola cellulosilytica,305,305,97%,2.00E-92,59.26,717298,NZ_SJST01000002.1
"Rhizobium sophoriradicis strain JJW1 Scaffold52_1, whole genome shotgun sequence",Rhizobium sophoriradicis,305,305,97%,2.00E-92,58.89,26148,NZ_NXDN01000052.1
"Rhizobium favelukesii strain LPU83 plasmid pLPU83d, complete sequence",Rhizobium favelukesii,305,305,97%,2.00E-92,58.89,1932030,NZ_HG916855.1
"Bradyrhizobium uaiense strain UFLA 03-164 NODE_177_length_20249_cov_6.027681, whole genome shotgun sequence",Bradyrhizobium uaiense,305,305,90%,2.00E-92,61.35,20249,NZ_VKHP01000178.1
"Mesorhizobium opportunistum WSM2075, complete sequence",Mesorhizobium opportunistum WSM2075,305,305,97%,2.00E-92,57.78,6884444,NC_015675.1
"Roseivivax jejudonensis strain CECT 8625, whole genome shotgun sequence",Roseivivax jejudonensis,305,305,87%,2.00E-92,64.73,649105,NZ_FWFK01000002.1
"Rhizobium hidalgonense strain JKLM 19E plasmid pPR19E02, complete sequence",Rhizobium hidalgonense,305,305,97%,2.00E-92,58.89,515224,NZ_CP054029.1
"Microvirga calopogonii strain CCBAU 65841 65841_scaffold1, whole genome shotgun sequence",Microvirga calopogonii,305,305,85%,2.00E-92,65.97,544662,NZ_QDGA01000001.1
"Mesorhizobium erdmanii strain NZP2014 chromosome, complete genome",Mesorhizobium erdmanii,305,305,97%,2.00E-92,57.41,6602217,NZ_CP033361.1
"Neorhizobium vignae strain CCBAU 05176 contig10, whole genome shotgun sequence",Neorhizobium vignae,305,305,97%,3.00E-92,58.52,256467,NZ_JNNU01000009.1
"Rhizobium esperanzae strain N561 plasmid pRspN561c, complete sequence",Rhizobium esperanzae,305,305,97%,3.00E-92,58.89,501077,NZ_CP013503.1
"Bradyrhizobium symbiodeficiens strain 101S1MB chromosome, complete genome",Bradyrhizobium symbiodeficiens,305,305,85%,3.00E-92,64.56,6920286,NZ_CP050066.1
"Rhizobium ecuadorense strain CNPSO 671 NODE_49, whole genome shotgun sequence",Rhizobium ecuadorense,305,305,97%,3.00E-92,58.89,36558,NZ_LFIO01001255.1
"Rhizobium viscosum strain DSM 7307 Ga0415197_02, whole genome shotgun sequence",Rhizobium viscosum,304,304,97%,4.00E-92,58.52,2396089,NZ_JADBEC010000002.1
"Microvirga lotononidis strain WSM3557 Micloscaffold_13, whole genome shotgun sequence",Microvirga lotononidis,304,593,97%,4.00E-92,65.55,2401580,NZ_JH660645.1
"Kaistia granuli DSM 23481 strain Ko04 G342DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Kaistia granuli DSM 23481,304,304,89%,4.00E-92,61.2,567964,NZ_AQYH01000008.1
"Mesorhizobium tianshanense strain CGMCC 1.2546 IQ26DRAFT_scaffold00019.19, whole genome shotgun sequence",Mesorhizobium tianshanense,304,304,97%,5.00E-92,57.41,122615,NZ_VLKT01000019.1
"Mesorhizobium huakuii strain 583 chromosome, complete genome",Mesorhizobium huakuii,304,304,89%,5.00E-92,61.6,7120066,NZ_CP050296.1
"Fulvimarina manganoxydans strain CGMCC 1.10972, whole genome shotgun sequence",Fulvimarina manganoxydans,304,304,97%,5.00E-92,58.15,146593,NZ_FWXR01000011.1
Bradyrhizobium erythrophlei strain GAS401 chromosome I,Bradyrhizobium erythrophlei,304,304,87%,5.00E-92,62.81,7525217,NZ_LT670849.1
"Rhizobium subbaraonis strain JC85, whole genome shotgun sequence",Rhizobium subbaraonis,304,304,87%,6.00E-92,64.46,479667,NZ_OBQD01000002.1
"Agrobacterium rosae strain B20.3 NODE_4_length_342474_cov_39.6304, whole genome shotgun sequence",Agrobacterium rosae,304,304,89%,6.00E-92,62.8,342474,NZ_PEQT01000004.1
"Rhizobium azibense strain 23C2 Ga0314512_112, whole genome shotgun sequence",Rhizobium azibense,304,304,97%,6.00E-92,58.89,231538,NZ_SODG01000012.1
"Rhizobium undicola ORS 992 = ATCC 700741 T424DRAFT_scaffold00019.19_C, whole genome shotgun sequence",Rhizobium undicola ORS 992 = ATCC 700741,304,304,97%,7.00E-92,58.89,86983,NZ_JHXQ01000020.1
"Mesorhizobium japonicum MAFF 303099, complete sequence",Mesorhizobium japonicum MAFF 303099,303,303,97%,7.00E-92,57.41,7036071,NC_002678.2
"Kaistia adipata DSM 17808 G539DRAFT_scaffold00001.1, whole genome shotgun sequence",Kaistia adipata DSM 17808,303,303,89%,7.00E-92,60.8,1593317,NZ_KE383991.1
"Komagataeibacter medellinensis NBRC 3288, complete sequence",Komagataeibacter medellinensis NBRC 3288,303,303,97%,7.00E-92,58.3,3136818,NC_016027.1
"Rhizobium acidisoli strain FH23 plasmid pRapFH23c, complete sequence",Rhizobium acidisoli,303,303,97%,9.00E-92,58.89,709381,NZ_CP035001.1
"Bradyrhizobium cosmicum, complete sequence",Bradyrhizobium cosmicum,303,303,85%,9.00E-92,64.14,7231841,NC_017082.1
"Mesorhizobium carmichaelinearum strain ICMP 18942, whole genome shotgun sequence",Mesorhizobium carmichaelinearum,303,303,97%,9.00E-92,57.41,408645,NZ_FZQR01000005.1
"Bradyrhizobium tropiciagri strain SEMIA 6148 contig00005, whole genome shotgun sequence",Bradyrhizobium tropiciagri,303,303,95%,9.00E-92,58.49,249916,NZ_LFLZ01000005.1
"Rhizobium alamii strain YR584 EX14DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Rhizobium alamii,303,303,97%,9.00E-92,58.52,723934,NZ_JUHR01000001.1
"Bradyrhizobium betae strain PL7HG1 chromosome, complete genome",Bradyrhizobium betae,303,303,85%,1.00E-91,64.14,7150095,NZ_CP044543.1
"Roseomonas cervicalis ATCC 49957 SCAFFOLD8, whole genome shotgun sequence",Roseomonas cervicalis ATCC 49957,303,303,86%,1.00E-91,58.17,115602,NZ_GG770784.1
"Microvirga subterranea strain DSM 14364 Ga0244528_101, whole genome shotgun sequence",Microvirga subterranea,303,303,97%,1.00E-91,58.89,1000883,NZ_QQBB01000001.1
"Kaistia soli DSM 19436, whole genome shotgun sequence",Kaistia soli DSM 19436,303,303,89%,1.00E-91,61.2,1946496,NZ_FQUP01000001.1
"Rhizobium glycinendophyticum strain CL12 contig1, whole genome shotgun sequence",Rhizobium glycinendophyticum,303,303,96%,1.00E-91,59.85,2995531,NZ_VFYP01000001.1
"Rhizobium metallidurans strain DSM 26575 Ga0373242_01, whole genome shotgun sequence",Rhizobium metallidurans,303,303,97%,1.00E-91,58.52,883347,NZ_JACIDW010000001.1
"Mesorhizobium jarvisii strain ATCC 700743 chromosome, complete genome",Mesorhizobium jarvisii,303,303,97%,1.00E-91,57.04,6934624,NZ_CP033507.1
"Rhizobium rhizoryzae strain DSM 29514 plasmid unnamed3, complete sequence",Rhizobium rhizoryzae,303,303,96%,2.00E-91,58.74,1207714,NZ_CP049249.1
"Microvirga ossetica strain V5/3m chromosome, complete genome",Microvirga ossetica,303,592,97%,2.00E-91,65.27,5843140,NZ_CP016616.1
"Mesorhizobium australicum WSM2073, complete sequence",Mesorhizobium australicum WSM2073,303,303,89%,2.00E-91,60.8,6200534,NC_019973.1
"Rhizobium pseudoryzae strain DSM 19479 plasmid unnamed3, complete sequence",Rhizobium pseudoryzae,303,303,97%,2.00E-91,58.52,1272887,NZ_CP049244.1
"Mesorhizobium temperatum strain SDW018 scaffold10, whole genome shotgun sequence",Mesorhizobium temperatum,303,303,97%,2.00E-91,57.04,25259,NZ_NPKJ01000032.1
"Bradyrhizobium embrapense strain SEMIA 6208 scaffold5.1, whole genome shotgun sequence",Bradyrhizobium embrapense,302,302,95%,2.00E-91,58.49,647903,NZ_LFIP02000005.1
"Bradyrhizobium mercantei strain SEMIA 6399 scaffold6.1, whole genome shotgun sequence",Bradyrhizobium mercantei,302,302,95%,2.00E-91,58.11,661467,NZ_MKFI01000006.1
"Rhizobium loessense strain CGMCC 1.3401, whole genome shotgun sequence",Rhizobium loessense,302,302,97%,2.00E-91,58.52,132779,NZ_FMTM01000013.1
"Rhizobium wuzhouense strain W44 scaffold1, whole genome shotgun sequence",Rhizobium wuzhouense,302,302,96%,2.00E-91,59.85,1195471,NZ_QJRY01000001.1
"Microvirga tunisiensis strain Lmie10 NODE_110_length_20300_cov_85.083_ID_13768, whole genome shotgun sequence",Microvirga tunisiensis,302,302,85%,2.00E-91,65.27,20300,NZ_VOSK01000110.1
"Mesorhizobium silamurunense strain CCBAU 45272 scaffold20, whole genome shotgun sequence",Mesorhizobium silamurunense,302,302,89%,2.00E-91,61.2,68805,NZ_LPVS01000023.1
"Acidisphaera rubrifaciens HS-AP3, whole genome shotgun sequence",Acidisphaera rubrifaciens HS-AP3,302,302,85%,2.00E-91,64.44,16211,NZ_BANB01000213.1
"Rhizobium mongolense USDA 1844 Ga0059263_unitig_1_quiver.2, whole genome shotgun sequence",Rhizobium mongolense USDA 1844,302,302,97%,2.00E-91,58.52,2207609,NZ_VISO01000002.1
"Roseomonas rhizosphaerae strain YW11 contig37, whole genome shotgun sequence",Roseomonas rhizosphaerae,302,302,86%,3.00E-91,58.57,65783,NZ_PDNU01000037.1
"Mesorhizobium delmotii strain STM 462, whole genome shotgun sequence",Mesorhizobium delmotii,302,302,97%,3.00E-91,57.04,97015,NZ_FUIG01000021.1
"Mesorhizobium wenxiniae strain WYCCWR 10195 scaffold19, whole genome shotgun sequence",Mesorhizobium wenxiniae,302,302,97%,3.00E-91,57.04,226378,NZ_NPKH01000033.1
"Mesorhizobium sanjuanii strain BSA136 contig00188, whole genome shotgun sequence",Mesorhizobium sanjuanii,302,302,89%,3.00E-91,60.8,19944,NZ_NWQG01000188.1
"Gluconacetobacter tumulisoli strain LMG 27802 contig00004, whole genome shotgun sequence",Gluconacetobacter tumulisoli,301,301,96%,4.00E-91,58.36,320982,NZ_JABEQM010000004.1
"Swaminathania salitolerans strain NBRC 104436 sequence5, whole genome shotgun sequence",Swaminathania salitolerans,301,301,96%,4.00E-91,58.36,239077,NZ_BJVC01000005.1
"Rhizobium sullae strain HCNT1 Rsu01_trimmed__paired__merged_contig_14, whole genome shotgun sequence",Rhizobium sullae,301,301,97%,4.00E-91,58.15,304541,NZ_PIQN01000014.1
"Mesorhizobium metallidurans STM 2683, whole genome shotgun sequence",Mesorhizobium metallidurans STM 2683,301,301,89%,4.00E-91,60.8,14495,NZ_CAUM01000141.1
"Ciceribacter thiooxidans strain F43B plasmid unnamed, complete sequence",Ciceribacter thiooxidans,301,301,96%,4.00E-91,58.74,1382059,NZ_CP059897.1
"Neorhizobium galegae bv. orientalis str. HAMBI 540 chromosome I, complete sequence",Neorhizobium galegae bv. orientalis str. HAMBI 540,301,301,97%,4.00E-91,58.15,4647962,NZ_HG938353.1
"Mesorhizobium tamadayense strain DSM 28320 33, whole genome shotgun sequence",Mesorhizobium tamadayense,301,301,89%,4.00E-91,61.2,81724,NZ_RQXT01000033.1
"Rhizobium rosettiformans W3 9, whole genome shotgun sequence",Rhizobium rosettiformans W3,301,301,96%,4.00E-91,59.48,189472,NZ_STGU01000009.1
"Gluconobacter frateurii strain NBRC 3264, whole genome shotgun sequence",Gluconobacter frateurii,301,301,97%,4.00E-91,57.04,368642,NZ_BEWN01000005.1
"Rhizobium giardinii strain SEMIA 4084 Ga0394389_16, whole genome shotgun sequence",Rhizobium giardinii,301,301,87%,4.00E-91,64.05,166808,NZ_JACHBK010000016.1
"Mesorhizobium helmanticense strain CSLC115N contig00046, whole genome shotgun sequence",Mesorhizobium helmanticense,301,301,89%,5.00E-91,60.8,71060,NZ_PZJX01000046.1
"Aureimonas pseudogalii strain DSM 102238 Ga0373268_04, whole genome shotgun sequence",Aureimonas pseudogalii,301,301,89%,5.00E-91,62,261563,NZ_JACIEK010000004.1
"Methylobacterium oxalidis strain NBRC 107715 sequence336, whole genome shotgun sequence",Methylobacterium oxalidis,275,275,79%,6.00E-91,62.9,733,NZ_BJZU01000336.1
"Gluconobacter japonicus strain R71697 contig00004, whole genome shotgun sequence",Gluconobacter japonicus,301,301,97%,6.00E-91,57.04,279527,NZ_JABCQN010000004.1
"Gellertiella hungarica strain DSM 29853 Ga0373349_09, whole genome shotgun sequence",Gellertiella hungarica,301,301,97%,6.00E-91,58.89,177346,NZ_JACIEZ010000009.1
"Lichenicoccus roseus strain KEBCLARHB70R NODE_3, whole genome shotgun sequence",Lichenicoccus roseus,301,301,96%,7.00E-91,57.25,700473,NZ_VCDI01000003.1
"Gluconobacter morbifer G707 75_10, whole genome shotgun sequence",Gluconobacter morbifer G707,301,301,96%,8.00E-91,56.88,404539,NZ_AGQV01000010.1
"Mesorhizobium atlanticum strain CNPSo 3140 scaffold_0, whole genome shotgun sequence",Mesorhizobium atlanticum,301,301,89%,8.00E-91,60.8,1004222,NZ_QMBQ01000001.1
"Neoasaia chiangmaiensis strain NBRC 101099 sequence01, whole genome shotgun sequence",Neoasaia chiangmaiensis,300,300,96%,9.00E-91,57.62,548363,NZ_BJXS01000001.1
"Agrobacterium bohemicum strain R89-1 Scaffold4, whole genome shotgun sequence",Agrobacterium bohemicum,300,300,89%,9.00E-91,62.8,402072,NZ_KQ961026.1
"Gluconacetobacter diazotrophicus strain PR 4 Ga0314203_107, whole genome shotgun sequence",Gluconacetobacter diazotrophicus,300,300,96%,9.00E-91,57.25,184340,NZ_VITL01000007.1
"Gluconacetobacter johannae strain LMG 21312 contig00001, whole genome shotgun sequence",Gluconacetobacter johannae,300,300,96%,9.00E-91,57.62,344601,NZ_JABEQH010000001.1
"Gluconobacter thailandicus strain HD924 chromosome, complete genome",Gluconobacter thailandicus,300,300,97%,9.00E-91,56.67,3382283,NZ_CP043043.1
"Rhizobium marinum strain MGL06 contig18, whole genome shotgun sequence",Rhizobium marinum,300,300,97%,9.00E-91,58.89,95689,NZ_JMQK01000017.1
"Pseudorhizobium pelagicum strain R2-400B4 contig_20, whole genome shotgun sequence",Pseudorhizobium pelagicum,300,300,97%,9.00E-91,58.89,96788,NZ_JOKJ01000020.1
"Caulobacter mirabilis strain FWC 38 chromosome, complete genome",Caulobacter mirabilis,300,300,97%,9.00E-91,57.04,4577265,NZ_CP024201.1
"Mesorhizobium hawassense strain AC99b scaffold_15, whole genome shotgun sequence",Mesorhizobium hawassense,300,300,89%,9.00E-91,60.8,137618,NZ_QMBP01000016.1
"Phenylobacterium haematophilum strain DSM 21793 Ga0373229_03, whole genome shotgun sequence",Phenylobacterium haematophilum,300,300,89%,1.00E-90,60.4,670238,NZ_JACIDK010000003.1
"Agrobacterium albertimagni AOL15 Contig_10, whole genome shotgun sequence",Agrobacterium albertimagni AOL15,300,300,96%,1.00E-90,59.85,442618,NZ_ALJF01000010.1
"Bradyrhizobium algeriense strain RST91 NODE_1_length_892469_cov_108.688_ID_1475, whole genome shotgun sequence",Bradyrhizobium algeriense,300,300,95%,1.00E-90,56.6,892469,NZ_PYCN01000001.1
"Bradyrhizobium pachyrhizi strain 1040 NODE_32_length_98356_cov_17.2386, whole genome shotgun sequence",Bradyrhizobium pachyrhizi,300,300,95%,1.00E-90,57.74,98356,NZ_WQNF01000032.1
"Rhizobium skierniewicense strain Di1472 Di1472_3, whole genome shotgun sequence",Rhizobium skierniewicense,300,300,89%,1.00E-90,62.4,503229,NZ_JAAMCM010000017.1
"Nitrobacter vulgaris strain Ab1 NvAb1_2, whole genome shotgun sequence",Nitrobacter vulgaris,300,300,97%,1.00E-90,57.04,308382,NZ_MWPQ01000049.1
"Agrobacterium larrymoorei strain CFBP5477 CFBP5477_lc_1, whole genome shotgun sequence",Agrobacterium larrymoorei,300,300,89%,1.00E-90,62,987491,NZ_SWKE01000016.1
"Rhizobium oryzihabitans strain M15 chromosome M15-12, complete sequence",Rhizobium oryzihabitans,300,300,89%,1.00E-90,62.4,1948381,NZ_CP048635.1
"Acidocella aminolytica 101 = DSM 11237, whole genome shotgun sequence",Acidocella aminolytica 101 = DSM 11237,300,300,89%,1.00E-90,60.96,51707,NZ_FQVJ01000028.1
"Ensifer sesbaniae strain CCBAU 65729 Scaffold_2, whole genome shotgun sequence",Ensifer sesbaniae,300,300,87%,2.00E-90,64.88,2347148,NZ_JABEKU010000002.1
"Aureimonas phyllosphaerae strain L9-753,KACC 16231,DSM 25026, whole genome shotgun sequence",Aureimonas phyllosphaerae,300,300,89%,2.00E-90,60.24,645493,NZ_FOOA01000001.1
"Aureimonas flava strain M2BS4Y-1 Scaffold4_1, whole genome shotgun sequence",Aureimonas flava,300,300,89%,2.00E-90,60.24,424277,NZ_QYRN01000004.1
"Gluconacetobacter azotocaptans strain LMG 21311 contig00004, whole genome shotgun sequence",Gluconacetobacter azotocaptans,300,300,96%,2.00E-90,57.62,385594,NZ_JABEQF010000004.1
"Bradyrhizobium ivorense strain CI-1B isolate CI-1B, whole genome shotgun sequence",Bradyrhizobium ivorense,300,300,96%,2.00E-90,57.25,1214796,NZ_CAADFC020000016.1
"Pseudaminobacter arsenicus strain CB3 scaffold2, whole genome shotgun sequence",Pseudaminobacter arsenicus,300,300,87%,2.00E-90,64.88,550454,NZ_ML133508.1
"Agrobacterium deltaense strain CNPSo 3391 scaffold_13, whole genome shotgun sequence",Agrobacterium deltaense,300,300,89%,2.00E-90,62,139329,NZ_RRZI01000014.1
"Microvirga makkahensis strain KCTC 23863 Scaffold44, whole genome shotgun sequence",Microvirga makkahensis,300,300,85%,2.00E-90,64.71,20914,NZ_WURB01000044.1
