Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Photorhabdus cinerea strain DSM 19724 scaffold_0002, whole genome shotgun sequence",Photorhabdus cinerea,453,453,97%,7.00E-144,84.07,316514,NZ_PUJW01000002.1
"Providencia alcalifaciens strain FDAARGOS_408 chromosome, complete genome",Providencia alcalifaciens,453,453,97%,8.00E-144,83.03,3990106,NZ_CP023536.1
"Dickeya dianthicola strain ME23 chromosome, complete genome",Dickeya dianthicola,452,452,97%,9.00E-144,82.59,4909058,NZ_CP031560.1
"Xenorhabdus eapokensis strain DL20 Xedl_18, whole genome shotgun sequence",Xenorhabdus eapokensis,452,452,97%,1.00E-143,82.22,74736,NZ_MKGQ01000018.1
"Xenorhabdus vietnamensis strain DSM 22392 Xvie_13, whole genome shotgun sequence",Xenorhabdus vietnamensis,452,452,97%,1.00E-143,82.96,130005,NZ_MUBJ01000013.1
"Dickeya fangzhongdai strain ND14b chromosome, complete genome",Dickeya fangzhongdai,452,452,97%,1.00E-143,82.96,5052868,NZ_CP009460.1
"Providencia rustigianii strain NCTC12026, whole genome shotgun sequence",Providencia rustigianii,452,452,97%,1.00E-143,83.03,3890637,NZ_UGUA01000002.1
"Xenorhabdus bovienii SS-2004, complete sequence",Xenorhabdus bovienii SS-2004,452,452,97%,1.00E-143,82.96,4225498,NC_013892.1
"Dickeya solani IPO 2222 chromosome, complete genome",Dickeya solani IPO 2222,452,452,97%,1.00E-143,82.96,4919833,NZ_CP015137.1
"Xenorhabdus koppenhoeferi strain DSM 18168, whole genome shotgun sequence",Xenorhabdus koppenhoeferi,452,452,97%,1.00E-143,82.22,68069,NZ_FPBJ01000018.1
"Xenorhabdus kozodoii strain DSM 17907 Xkoz_11, whole genome shotgun sequence",Xenorhabdus kozodoii,451,451,97%,3.00E-143,82.22,139881,NZ_NJCX01000011.1
"Tolumonas osonensis strain DSM 22975 Ga0310461_02, whole genome shotgun sequence",Tolumonas osonensis,451,451,97%,3.00E-143,82.59,422542,NZ_JACHGR010000002.1
"Tolumonas auensis DSM 9187, complete sequence",Tolumonas auensis DSM 9187,451,451,97%,4.00E-143,82.59,3471292,NC_012691.1
"Limnobaculum parvum strain HYN0051 chromosome, complete genome",Limnobaculum parvum,451,451,97%,4.00E-143,83.33,3841771,NZ_CP029185.2
"Xenorhabdus hominickii strain ANU1 chromosome, complete genome",Xenorhabdus hominickii,451,451,97%,5.00E-143,82.22,4522699,NZ_CP016176.1
"Providencia burhodogranariea DSM 19968 scaffold00001, whole genome shotgun sequence",Providencia burhodogranariea DSM 19968,451,451,97%,5.00E-143,81.92,2507656,NZ_KB233222.1
"Xenorhabdus thuongxuanensis strain 30TX1 Xentx_3, whole genome shotgun sequence",Xenorhabdus thuongxuanensis,450,450,97%,6.00E-143,81.85,235228,NZ_MKGR01000003.1
"Xenorhabdus poinarii G6 chromosome, complete genome",Xenorhabdus poinarii G6,450,450,97%,8.00E-143,82.22,3659523,NZ_FO704551.1
"Budvicia diplopodorum strain D9 Scaffold19_1, whole genome shotgun sequence",Budvicia diplopodorum,450,450,97%,8.00E-143,82.96,58989,NZ_WOYF01000019.1
"Xenorhabdus ehlersii strain DSM 16337 Ga0242589_12, whole genome shotgun sequence",Xenorhabdus ehlersii,450,450,97%,9.00E-143,81.85,941920,NZ_RAQI01000002.1
"Xenorhabdus ishibashii strain DSM 22670 Xish_2, whole genome shotgun sequence",Xenorhabdus ishibashii,449,449,97%,1.00E-142,81.85,471176,NZ_NJAK01000002.1
"Dickeya dadantii 3937, complete sequence",Dickeya dadantii 3937,449,449,97%,1.00E-142,82.59,4922802,NC_014500.1
"Arsenophonus nasoniae DSM 15247 G468DRAFT_scaffold00023.23_C, whole genome shotgun sequence",Arsenophonus nasoniae DSM 15247,449,449,97%,2.00E-142,82.22,40435,NZ_AUCC01000023.1
"Tolumonas lignilytica strain BRL6-1 H027DRAFT_scaffold00002.2_C, whole genome shotgun sequence",Tolumonas lignilytica,449,449,97%,2.00E-142,82.22,316239,NZ_AZUK01000002.1
Plesiomonas shigelloides strain FDAARGOS_725 chromosome,Plesiomonas shigelloides,449,449,97%,2.00E-142,82.22,3827531,NZ_CP050969.1
"Aeromonas australiensis strain CECT 8023, whole genome shotgun sequence",Aeromonas australiensis,448,448,97%,3.00E-142,82.9,12181,NZ_CDDH01000058.1
"Hafnia psychrotolerans strain CGMCC 1.12806 sequence03, whole genome shotgun sequence",Hafnia psychrotolerans,448,448,97%,3.00E-142,81.85,514118,NZ_BMFZ01000003.1
"Pragia fontium strain NCTC12284 chromosome 1, complete sequence",Pragia fontium,448,448,97%,3.00E-142,81.48,4038704,NZ_LR134531.1
"Aeromonas finlandensis strain 4287D contig73, whole genome shotgun sequence",Aeromonas finlandensis,447,447,97%,4.00E-142,82.53,6476,NZ_JRGK01000073.1
"Providencia sneebia DSM 19967 chromosome, whole genome shotgun sequence",Providencia sneebia DSM 19967,448,448,97%,4.00E-142,82.29,3873423,NZ_CM001773.1
"Dickeya aquatica strain 174/2 chromosome 1, complete sequence",Dickeya aquatica,447,447,97%,5.00E-142,82.22,4501560,NZ_LT615367.1
"Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome",Aeromonas veronii,447,447,97%,8.00E-142,82.53,4559061,NZ_CP044060.1
"Aeromonas allosaccharophila strain FDAARGOS_933 chromosome, complete genome",Aeromonas allosaccharophila,447,447,97%,8.00E-142,82.53,4624771,NZ_CP065745.1
"Aeromonas fluvialis strain LMG 24681, whole genome shotgun sequence",Aeromonas fluvialis,447,447,97%,9.00E-142,82.53,60010,NZ_CDBO01000055.1
"Aeromonas sobria strain CECT 4245, whole genome shotgun sequence",Aeromonas sobria,446,446,97%,3.00E-141,82.16,233364,NZ_CDBW01000044.1
"Aeromonas lacus strain AE122 Contig8, whole genome shotgun sequence",Aeromonas lacus,446,446,97%,3.00E-141,82.16,56959,NZ_JRGM01000008.1
"Aeromonas jandaei Riv2 contig1, whole genome shotgun sequence",Aeromonas jandaei Riv2,446,446,97%,3.00E-141,82.16,642213,NZ_JFDL01000001.1
"Aeromonas lusitana strain MDC 2473 A_lusitana_712_R1_new_trimmed_contig_3, whole genome shotgun sequence",Aeromonas lusitana,446,446,97%,3.00E-141,82.16,359234,NZ_PGCP01000003.1
"Providencia heimbachae strain NCTC12003 chromosome 1, complete sequence",Providencia heimbachae,445,445,97%,4.00E-141,82.66,4286000,NZ_LS483422.1
"Providencia rettgeri strain AR_0082 chromosome, complete genome",Providencia rettgeri,445,445,97%,5.00E-141,81.92,4309166,NZ_CP029736.1
"Aeromonas enteropelogenes strain 1999lcr Contig9, whole genome shotgun sequence",Aeromonas enteropelogenes,445,445,97%,5.00E-141,82.16,388430,NZ_JMGO02000018.1
"Aeromonas taiwanensis strain LMG 24683, whole genome shotgun sequence",Aeromonas taiwanensis,444,444,97%,6.00E-141,82.16,46098,NZ_CDDD01000026.1
"Aeromonas caviae strain FDAARGOS_75 scf7180000000002_quiver_pilon, whole genome shotgun sequence",Aeromonas caviae,444,444,97%,6.00E-141,82.16,4555415,NZ_JTBH02000001.1
"Aeromonas aquatica strain AE235 contig132, whole genome shotgun sequence",Aeromonas aquatica,444,444,97%,7.00E-141,82.16,38292,NZ_JRGL01000132.1
"Aeromonas dhakensis strain KOR1 Scaffold2, whole genome shotgun sequence",Aeromonas dhakensis,444,444,97%,8.00E-141,82.16,1983240,NZ_KQ464177.1
"Aeromonas hydrophila strain ZYAH75 chromosome, complete genome",Aeromonas hydrophila,444,444,97%,1.00E-140,82.16,4955171,NZ_CP016990.1
"Zobellella denitrificans strain F13-1 chromosome, complete genome",Zobellella denitrificans,443,443,97%,2.00E-140,82.16,4174222,NZ_CP012621.1
"Aeromonas media strain WP7-W18-ESBL-02 chromosome, complete genome",Aeromonas media,443,443,97%,2.00E-140,81.78,4758243,NZ_AP022188.1
"Aeromonas sanarellii strain LMG 24682, whole genome shotgun sequence",Aeromonas sanarellii,442,442,97%,3.00E-140,81.78,59685,NZ_CDBN01000023.1
"Aeromonas encheleia strain NCTC12917 chromosome 1, complete sequence",Aeromonas encheleia,442,442,97%,3.00E-140,81.78,4542521,NZ_LR134376.1
"Aeromonas rivipollensis strain G78 G78_contig_10, whole genome shotgun sequence",Aeromonas rivipollensis,442,442,97%,4.00E-140,81.78,194165,NZ_JAAILA010000012.1
"Aeromonas bestiarum strain GA97-22 Contig0001, whole genome shotgun sequence",Aeromonas bestiarum,442,442,97%,4.00E-140,81.78,783668,NZ_PPUX01000001.1
"Aeromonas schubertii strain ATCC 43700 Scaffold22, whole genome shotgun sequence",Aeromonas schubertii,441,441,97%,7.00E-140,81.78,63795,NZ_LPUO01000015.1
"Photobacterium sanguinicancri strain CAIM 1827 CAIM1827T_055, whole genome shotgun sequence",Photobacterium sanguinicancri,441,441,97%,7.00E-140,80.74,26287,NZ_NOIF01000055.1
"Zobellella endophytica strain 59N8 ZB100000, whole genome shotgun sequence",Zobellella endophytica,441,441,97%,7.00E-140,81.41,1128755,NZ_PXYG01000001.1
"Aeromonas popoffii strain CIP 105493, whole genome shotgun sequence",Aeromonas popoffii,441,441,97%,7.00E-140,81.78,119313,NZ_CDBI01000066.1
"Aeromonas piscicola strain LMG 24783, whole genome shotgun sequence",Aeromonas piscicola,441,441,97%,7.00E-140,81.78,367834,NZ_CDBL01000073.1
"Aeromonas tecta strain CECT 7082, whole genome shotgun sequence",Aeromonas tecta,441,441,97%,9.00E-140,81.41,313653,NZ_CDCA01000010.1
"Enterovibrio calviensis DSM 14347 Q365DRAFT_scaffold00002.2, whole genome shotgun sequence",Enterovibrio calviensis DSM 14347,441,441,97%,1.00E-139,80.74,659236,NZ_KK211217.1
"Aeromonas diversa CDC 2478-85 strain CECT 4254, whole genome shotgun sequence",Aeromonas diversa CDC 2478-85,441,441,97%,1.00E-139,81.78,377301,NZ_CDCE01000037.1
"Aeromonas cavernicola strain DSM 24474 A.cavernicola_R1_new_contig_103, whole genome shotgun sequence",Aeromonas cavernicola,440,440,97%,2.00E-139,81.04,61455,NZ_PGGC01000102.1
"Aeromonas eucrenophila strain CECT 4224, whole genome shotgun sequence",Aeromonas eucrenophila,440,440,97%,2.00E-139,81.41,728464,NZ_CDDF01000001.1
"Aeromonas salmonicida strain SRW-OG1 chromosome, complete genome",Aeromonas salmonicida,440,440,97%,2.00E-139,81.41,4621725,NZ_CP051883.1
"Photobacterium halotolerans strain P44_P4S2P179 scaffold147_size4160, whole genome shotgun sequence",Photobacterium halotolerans,431,431,97%,2.00E-139,78.89,4160,NZ_WXWU01000028.1
"Thorsellia anophelis DSM 18579, whole genome shotgun sequence",Thorsellia anophelis DSM 18579,440,440,90%,2.00E-139,84.4,35914,NZ_FOHV01000027.1
"Aeromonas molluscorum 848 Cont26, whole genome shotgun sequence",Aeromonas molluscorum 848,438,438,97%,1.00E-138,80.3,31891,NZ_AQGQ01000026.1
"Aeromonas rivuli strain DSM 22539, whole genome shotgun sequence",Aeromonas rivuli,438,438,97%,1.00E-138,80.3,120760,NZ_CDBJ01000062.1
"Gallaecimonas xiamenensis 3-C-1 contig26, whole genome shotgun sequence",Gallaecimonas xiamenensis 3-C-1,437,437,97%,2.00E-138,81.11,64430,NZ_AMRI01000026.1
"Zobellella taiwanensis strain JCM 13381 ZB100001, whole genome shotgun sequence",Zobellella taiwanensis,437,437,97%,2.00E-138,81.04,260752,NZ_PXYH01000002.1
"Photobacterium swingsii strain DSM 24669 CFSAN065517_1, whole genome shotgun sequence",Photobacterium swingsii,437,437,97%,2.00E-138,79.63,941627,NZ_PYLZ01000001.1
"Aeromonas bivalvium strain ZJ19-2 NODE_7_length_244264_cov_111.264, whole genome shotgun sequence",Aeromonas bivalvium,437,437,97%,3.00E-138,79.93,244264,NZ_NXBQ01000007.1
"Photobacterium angustum strain A2-4 CFSAN065426_1, whole genome shotgun sequence",Photobacterium angustum,436,436,97%,4.00E-138,80,1280320,NZ_PYOV01000001.1
"Salinivibrio sharmensis strain DSM 18182 scaffold1.1, whole genome shotgun sequence",Salinivibrio sharmensis,434,434,97%,3.00E-137,78.52,423546,NZ_MUFC01000001.1
"Salinivibrio kushneri strain AL184 chromosome 1, complete sequence",Salinivibrio kushneri,434,434,97%,3.00E-137,78.52,2840906,NZ_CP040021.1
"Salinivibrio proteolyticus strain DSM 19052 scaffold9.1, whole genome shotgun sequence",Salinivibrio proteolyticus,433,433,97%,4.00E-137,78.89,116416,NZ_MUFP01000009.1
"Photobacterium leiognathi subsp. mandapamensis svers.1.1., whole genome shotgun sequence",Photobacterium leiognathi subsp. mandapamensis svers.1.1.,433,433,97%,4.00E-137,79.63,1910320,NZ_DF093596.1
"Photobacterium damselae strain 727-82 Contig3_727-82, whole genome shotgun sequence",Photobacterium damselae,433,433,97%,4.00E-137,78.89,3105832,NZ_JACGMH010000003.1
"Enterovibrio baiacu strain A649 scaffold_3, whole genome shotgun sequence",Enterovibrio baiacu,433,433,97%,5.00E-137,79.63,581255,NZ_SCHN01000008.1
"Photobacterium gaetbulicola Gung47 chromosome 2, complete sequence",Photobacterium gaetbulicola Gung47,432,432,97%,9.00E-137,79.63,3856884,NZ_CP005974.1
"Photobacterium lutimaris strain JCM 13586 CFSAN065509_9, whole genome shotgun sequence",Photobacterium lutimaris,432,432,97%,1.00E-136,79.63,231474,NZ_PYMH01000009.1
"Photobacterium kishitanii strain FS-8.1 CFSAN065469_1, whole genome shotgun sequence",Photobacterium kishitanii,432,432,97%,2.00E-136,79.26,844344,NZ_PYNE01000001.1
"Enterovibrio norvegicus isolate Alg239-V16, whole genome shotgun sequence",Enterovibrio norvegicus,432,432,97%,2.00E-136,79.26,386918,NZ_UNRK01000003.1
"Photobacterium jeanii strain DSM 100339 CFSAN065513_1, whole genome shotgun sequence",Photobacterium jeanii,432,432,97%,2.00E-136,78.52,1435487,NZ_PYMD01000001.1
"Oceanisphaera psychrotolerans strain LAM-WHM-ZC NODE_8_length_122000_cov_248.976_ID_15, whole genome shotgun sequence",Oceanisphaera psychrotolerans,431,431,97%,2.00E-136,79.93,122000,NZ_MDKE01000069.1
"Photobacterium aquimaris strain CECT 9191, whole genome shotgun sequence",Photobacterium aquimaris,431,431,97%,3.00E-136,78.89,1121887,NZ_FYAH01000001.1
"Photobacterium malacitanum strain CECT 9190T, whole genome shotgun sequence",Photobacterium malacitanum,431,431,97%,3.00E-136,78.89,1130808,NZ_FYAK01000001.1
"Photobacterium andalusiense strain CECT 9192T, whole genome shotgun sequence",Photobacterium andalusiense,431,431,97%,3.00E-136,78.89,1198295,NZ_FYAJ01000001.1
"Salinivibrio siamensis strain JCM 14472 scaffold19.1, whole genome shotgun sequence",Salinivibrio siamensis,431,431,97%,3.00E-136,77.78,63210,NZ_MUFB01000019.1
"Photobacterium rosenbergii strain DSM 19138 CFSAN065515_4, whole genome shotgun sequence",Photobacterium rosenbergii,431,431,97%,3.00E-136,79.26,246443,NZ_PYMB01000004.1
"Enterovibrio nigricans DSM 22720, whole genome shotgun sequence",Enterovibrio nigricans DSM 22720,431,431,97%,4.00E-136,78.52,98401,NZ_FUXU01000010.1
"Salinivibrio costicola subsp. alcaliphilus strain DSM 16359 contig-100_0, whole genome shotgun sequence",Salinivibrio costicola subsp. alcaliphilus,431,431,97%,4.00E-136,78.15,152850,NZ_MUFR01000001.1
"Photobacterium sanctipauli strain DSM 100436 CFSAN065516_9, whole genome shotgun sequence",Photobacterium sanctipauli,431,431,97%,4.00E-136,78.89,204162,NZ_PYMA01000009.1
"Photobacterium alginatilyticum strain P03D4 scaffold_7, whole genome shotgun sequence",Photobacterium alginatilyticum,431,431,97%,4.00E-136,79.63,205406,NZ_RSEJ01000008.1
"Photobacterium proteolyticum strain 13-12 scaffold9, whole genome shotgun sequence",Photobacterium proteolyticum,431,431,97%,4.00E-136,79.63,256083,NZ_MJIL01000101.1
"Oceanimonas baumannii strain DSM 15594 LY04DRAFT_scaffold00007.7, whole genome shotgun sequence",Oceanimonas baumannii,430,430,97%,6.00E-136,79.55,217274,NZ_SODO01000007.1
"Photobacterium ganghwense strain JCM 12487 CFSAN065508_3, whole genome shotgun sequence",Photobacterium ganghwense,430,430,97%,7.00E-136,79.63,877351,NZ_PYMI01000003.1
"Photobacterium lucens strain CAIM 1938 M0903B_220, whole genome shotgun sequence",Photobacterium lucens,430,430,97%,8.00E-136,78.89,54777,NZ_SSHW01000220.1
"Photobacterium lipolyticum strain DSM 16190 CFSAN065514_1, whole genome shotgun sequence",Photobacterium lipolyticum,430,430,97%,8.00E-136,79.26,643997,NZ_PYMC01000001.1
"Photobacterium piscicola strain NCCB 100098T, whole genome shotgun sequence",Photobacterium piscicola,429,429,97%,9.00E-136,78.52,591341,NZ_FUZI01000002.1
"Photobacterium iliopiscarium strain NCIMB 13355 CFSAN065522_1, whole genome shotgun sequence",Photobacterium iliopiscarium,429,429,97%,9.00E-136,78.52,722452,NZ_PYLU01000001.1
"Oceanisphaera marina strain CGMCC 1.15923 sequence05, whole genome shotgun sequence",Oceanisphaera marina,429,429,97%,1.00E-135,78.07,168699,NZ_BMKE01000005.1
"Photobacterium marinum strain AK15 contig2, whole genome shotgun sequence",Photobacterium marinum,429,429,97%,1.00E-135,79.63,465975,NZ_AMZO01000002.1
"Zobellella maritima strain 102-Py4 scaffold_1, whole genome shotgun sequence",Zobellella maritima,429,429,97%,1.00E-135,78.81,2563810,NZ_QCZE01000001.1
"Photobacterium profundum strain ATCC BAA-1252 CFSAN065444_1, whole genome shotgun sequence",Photobacterium profundum,429,429,97%,2.00E-135,77.78,1100656,NZ_PYOD01000001.1
"Photobacterium frigidiphilum strain JCM 12947 CFSAN065507_1, whole genome shotgun sequence",Photobacterium frigidiphilum,429,429,97%,2.00E-135,77.78,477300,NZ_PYMJ01000001.1
"Photobacterium aquae strain CGMCC 1.12159 contig0002, whole genome shotgun sequence",Photobacterium aquae,428,428,97%,3.00E-135,78.89,709976,NZ_LDOT01000002.1
"Enterovibrio pacificus strain CAIM 1920 contig002, whole genome shotgun sequence",Enterovibrio pacificus,428,428,97%,3.00E-135,79.26,288567,NZ_LYBM01000002.1
"Gallaecimonas pentaromativorans strain DSM 21945 Ga0244683_102, whole genome shotgun sequence",Gallaecimonas pentaromativorans,428,428,97%,4.00E-135,79.63,571685,NZ_RJUL01000002.1
"Grimontia marina strain CECT 8713, whole genome shotgun sequence",Grimontia marina,428,428,97%,4.00E-135,78.89,351238,NZ_FIZY01000001.1
"Oceanisphaera avium strain AMac2203 chromosome, complete genome",Oceanisphaera avium,427,427,97%,4.00E-135,78.44,2902896,NZ_CP021376.1
"Photobacterium indicum strain ATCC 19614 CFSAN065445_2, whole genome shotgun sequence",Photobacterium indicum,427,427,97%,7.00E-135,77.41,989594,NZ_PYOC01000002.1
"Providencia stuartii MRSN 2154, complete sequence",Providencia stuartii MRSN 2154,427,427,87%,8.00E-135,86.07,4402109,NC_017731.1
"Gallaecimonas mangrovi strain HK-28 chromosome, complete genome",Gallaecimonas mangrovi,427,427,97%,9.00E-135,79.26,4071977,NZ_CP031416.1
"Grimontia celer strain CECT 9029, whole genome shotgun sequence",Grimontia celer,426,426,97%,2.00E-134,78.15,2322919,NZ_FIZX01000001.1
"Grimontia indica strain AK16 contig25, whole genome shotgun sequence",Grimontia indica,426,426,97%,2.00E-134,78.15,97242,NZ_ANFM02000025.1
"Photobacterium aphoticum strain DSM 25995 contig0025, whole genome shotgun sequence",Photobacterium aphoticum,424,424,97%,7.00E-134,78.52,359447,NZ_LDOV01000025.1
"Photobacterium toruni strain CECT 9189T, whole genome shotgun sequence",Photobacterium toruni,424,424,97%,9.00E-134,77.04,564428,NZ_FUWP01000001.1
"Photobacterium carnosum strain TMW 2.2021 Photobacterium_carnosum_TMW_22021_contig1, whole genome shotgun sequence",Photobacterium carnosum,423,423,97%,1.00E-133,78.15,578051,NZ_NPIB01000001.1
"Vibrio hangzhouensis strain CGMCC 1.7062, whole genome shotgun sequence",Vibrio hangzhouensis,422,422,97%,3.00E-133,78.15,27916,NZ_FNVG01000038.1
"Oceanisphaera profunda strain SM1222 chromosome, complete genome",Oceanisphaera profunda,422,422,97%,3.00E-133,78.07,3508860,NZ_CP021377.1
"Vibrio diazotrophicus strain 65.7M Contig002, whole genome shotgun sequence",Vibrio diazotrophicus,422,422,97%,4.00E-133,77.78,347192,NZ_POSL01000002.1
"Agarivorans gilvus strain CGMCC 1.10131 sequence01, whole genome shotgun sequence",Agarivorans gilvus,422,422,97%,4.00E-133,77.04,382955,NZ_BMDY01000001.1
"Vibrio rhodolitus strain G98 scaffold6.1, whole genome shotgun sequence",Vibrio rhodolitus,421,421,97%,9.00E-133,77.41,192500,NZ_QLYZ01000006.1
"Thaumasiovibrio occultus strain C4II189, whole genome shotgun sequence",Thaumasiovibrio occultus,421,421,97%,1.00E-132,77.41,45182,NZ_BDGP01000183.1
"Vibrio cholerae MS6 chromosome 1, complete sequence",Vibrio cholerae MS6,420,420,97%,2.00E-132,76.67,2936971,NZ_AP014524.1
"Motilimonas pumilua strain PLHSC7-2 contig16, whole genome shotgun sequence",Motilimonas pumilua,420,420,97%,2.00E-132,76.67,116753,NZ_QZCH01000016.1
"Vibrio astriarenae strain HN897 chromosome 1, complete sequence",Vibrio astriarenae,420,420,97%,2.00E-132,78.15,3120326,NZ_CP047475.1
Vibrio ponticus strain DSM 16217 chromosome 1,Vibrio ponticus,419,419,97%,4.00E-132,77.04,3215656,NZ_AP019657.1
"Vibrio tubiashii ATCC 19109 chromosome 1, complete sequence",Vibrio tubiashii ATCC 19109,418,418,97%,1.00E-131,76.3,3294490,NZ_CP009354.1
"Vibrio galatheae strain S2757 contig0004, whole genome shotgun sequence",Vibrio galatheae,418,418,97%,1.00E-131,76.67,139960,NZ_JXXV01000004.1
"Vibrio metoecus strain 08-2459 chromosome 1, complete sequence",Vibrio metoecus,418,418,97%,1.00E-131,76.3,2858907,NZ_CP035688.1
"Colwellia agarivorans strain QM50 contig5, whole genome shotgun sequence",Colwellia agarivorans,417,417,97%,2.00E-131,76.67,367654,NZ_MUZU01000005.1
"Thaumasiovibrio subtropicus strain C4V358, whole genome shotgun sequence",Thaumasiovibrio subtropicus,417,417,97%,2.00E-131,76.67,168072,NZ_BDGQ01000242.1
"Vibrio scophthalmi strain VS-05 chromosome 1, complete sequence",Vibrio scophthalmi,417,417,97%,2.00E-131,76.3,3199837,NZ_CP016414.1
"Vibrio tritonius strain AM2 chromosome 1, complete sequence",Vibrio tritonius,417,417,97%,2.00E-131,77.04,3434724,NZ_AP014635.1
"Vibrio proteolyticus NBRC 13287, whole genome shotgun sequence",Vibrio proteolyticus NBRC 13287,417,417,97%,2.00E-131,76.3,377532,NZ_BATJ01000002.1
"Shewanella khirikhana strain TH2012 chromosome, complete genome",Shewanella khirikhana,417,471,97%,3.00E-131,78.81,4808629,NZ_CP020373.1
"Vibrio barjaei strain 3062 NODE_14_length_397613_cov_57.521873, whole genome shotgun sequence",Vibrio barjaei,417,417,97%,3.00E-131,77.04,397665,NZ_LQXO02000009.1
"Vibrio mediterranei strain QT6D1 chromosome 1, complete sequence",Vibrio mediterranei,417,417,97%,3.00E-131,77.04,3613787,NZ_CP018308.1
"Vibrio panuliri strain CAIM 703 CAIM703_2, whole genome shotgun sequence",Vibrio panuliri,417,417,97%,3.00E-131,76.3,769072,NZ_MJMJ01000012.1
"Vibrio plantisponsor strain LMG 24470 Scaffold10, whole genome shotgun sequence",Vibrio plantisponsor,416,416,97%,4.00E-131,76.67,183587,NZ_JABEQC010000010.1
"Vibrio mimicus MB451 strain MB-451 Contig43, whole genome shotgun sequence",Vibrio mimicus MB451,416,416,97%,4.00E-131,76.3,2971217,NZ_ADAF01000001.1
"Catenovulum agarivorans YM01 Scaffold16, whole genome shotgun sequence",Catenovulum agarivorans YM01,416,416,97%,4.00E-131,77.78,146735,NZ_JH767535.1
"Vibrio ichthyoenteri ATCC 700023 VII00023_169, whole genome shotgun sequence",Vibrio ichthyoenteri ATCC 700023,416,416,97%,4.00E-131,76.3,16884,NZ_AFWF01000075.1
"Shewanella pealeana ATCC 700345, complete sequence",Shewanella pealeana ATCC 700345,416,469,97%,4.00E-131,76.95,5174581,NC_009901.1
"Vibrio anguillarum strain VIB43 chromosome 1, complete sequence",Vibrio anguillarum,416,416,97%,5.00E-131,75.93,3239943,NZ_CP023054.1
"Aliagarivorans taiwanensis DSM 22990 G462DRAFT_scaffold00033.33_C, whole genome shotgun sequence",Aliagarivorans taiwanensis DSM 22990,416,416,97%,7.00E-131,74.81,50452,NZ_AUBZ01000036.1
"Vibrio nigripulchritudo Pon4, whole genome shotgun sequence",Vibrio nigripulchritudo Pon4,416,416,97%,7.00E-131,76.67,74137,NZ_CAOA01000093.1
"Vibrio metschnikovii strain 9502-00 chromosome 1, complete sequence",Vibrio metschnikovii,416,416,97%,8.00E-131,75.93,2873510,NZ_CP046793.1
"Alginatibacterium sediminis strain ALS 81 1K03482_S43_L002_R1_001__paired__contig_4, whole genome shotgun sequence",Alginatibacterium sediminis,415,415,97%,9.00E-131,74.81,1179837,NZ_RAQO01000004.1
"Vibrio orientalis CIP 102891 = ATCC 33934 strain CIP 102891 VIA.Contig80, whole genome shotgun sequence",Vibrio orientalis CIP 102891 = ATCC 33934,415,415,97%,1.00E-130,75.93,2361996,NZ_ACZV01000005.1
"Vibrio sinaloensis strain AD048 Contig18, whole genome shotgun sequence",Vibrio sinaloensis,415,415,97%,1.00E-130,76.3,272044,NZ_JWLV01000010.1
"Oceanimonas smirnovii ATCC BAA-899 G364DRAFT_scaffold00002.2, whole genome shotgun sequence",Oceanimonas smirnovii ATCC BAA-899,415,415,97%,1.00E-130,80.67,282120,NZ_KB908455.1
"Vibrio nereis NBRC 15637, whole genome shotgun sequence",Vibrio nereis NBRC 15637,415,415,97%,1.00E-130,75.93,646187,NZ_BCUD01000001.1
"Vibrio renipiscarius strain DCR 1-4-2 Contig6, whole genome shotgun sequence",Vibrio renipiscarius,415,415,97%,1.00E-130,76.3,886238,NZ_JTKH01000006.1
"Shewanella carassii strain 08MAS2251 scaffold4, whole genome shotgun sequence",Shewanella carassii,415,415,97%,1.00E-130,76.95,238069,NZ_NGVS01000007.1
"Oceanimonas doudoroffii strain ATCC 27123 NODE_1_length_2085155_cov_67.334, whole genome shotgun sequence",Oceanimonas doudoroffii,415,415,97%,1.00E-130,81.04,2085155,NZ_NBIM01000001.1
"Vibrio qinghaiensis strain Q67 chromosome 1, complete sequence",Vibrio qinghaiensis,414,414,97%,2.00E-130,75.19,2872911,NZ_CP022741.1
"Vibrio palustris strain CECT 9027T, whole genome shotgun sequence",Vibrio palustris,414,414,97%,2.00E-130,75.19,1061100,NZ_FUFT01000002.1
"Oceanimonas marisflavi strain 102-Na3 scaffold_20, whole genome shotgun sequence",Oceanimonas marisflavi,414,414,97%,2.00E-130,80.67,66523,NZ_QAGM01000020.1
"Vibrio pacinii DSM 19139 BS19DRAFT_scaffold00001.1_C, whole genome shotgun sequence",Vibrio pacinii DSM 19139,414,414,97%,2.00E-130,76.3,509756,NZ_JONH01000001.1
"Shewanella corallii strain A687 scaffold_8, whole genome shotgun sequence",Shewanella corallii,414,414,97%,3.00E-130,77.7,215116,NZ_QRCS01000021.1
"Vibrio bivalvicida strain 605 contig_32, whole genome shotgun sequence",Vibrio bivalvicida,414,414,97%,3.00E-130,75.56,487565,NZ_LLEI02000032.1
"Vibrio atypicus strain DSM 25292 contig_2, whole genome shotgun sequence",Vibrio atypicus,414,414,97%,3.00E-130,75.93,622044,NZ_BLID01000002.1
"Vibrio europaeus strain 07/118 T2 chromosome 1, complete sequence",Vibrio europaeus,414,414,97%,3.00E-130,75.56,3312463,NZ_CP064858.1
